acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
-0.58,0.38,0.68,0.78,0.27,0.9
-0.58,0.38,0.66,1.16,-2.43,0.35
-0.59,0.38,0.68,1.01,-1.91,1.39
-0.59,0.39,0.67,0.08,0.03,1.71
-0.59,0.39,0.67,0.37,1.47,2.12
-0.59,0.39,0.66,0.32,1.39,2.56
-0.59,0.39,0.67,0.18,0.35,2.4
-0.59,0.39,0.67,0.12,0.12,1.91
-0.58,0.39,0.67,0.05,1.4,2.17
-0.59,0.39,0.67,0.11,2.6,2.35
-0.59,0.39,0.67,-0.15,2.49,2.37
-0.59,0.39,0.67,-0.35,1.34,1.57
-0.59,0.39,0.67,0.02,0.0,1.11
-0.58,0.4,0.67,0.41,0.6,1.18
-0.59,0.39,0.67,0.14,2.37,1.53
-0.59,0.39,0.67,-0.31,3.69,1.79
-0.59,0.38,0.66,-1.19,3.54,2.05
-0.59,0.38,0.66,-0.61,1.24,0.72
-0.59,0.39,0.66,1.08,-2.15,-0.99
-0.61,0.39,0.66,2.44,-3.82,-1.33
-0.6,0.39,0.65,-0.35,-2.32,0.75
-0.59,0.39,0.67,-2.96,3.53,3.71
-0.59,0.37,0.67,-3.34,10.17,5.18
-0.57,0.36,0.68,-2.61,10.32,3.63
-0.57,0.37,0.68,-0.73,3.48,0.15
-0.57,0.39,0.68,0.9,-4.64,-2.87
-0.58,0.4,0.67,1.07,-8.52,-3.15
-0.59,0.42,0.67,0.26,-5.48,-1.57
-0.59,0.41,0.65,-1.18,1.31,1.02
-0.6,0.4,0.67,-1.73,6.7,3.57
-0.59,0.38,0.66,-0.82,7.53,3.91
-0.59,0.37,0.67,0.27,3.65,2.44
-0.59,0.38,0.67,0.99,-0.72,0.99
-0.59,0.38,0.68,0.89,-2.9,-0.05
-0.6,0.38,0.68,0.53,-1.85,0.14
-0.6,0.39,0.67,0.9,-0.02,0.99
-0.6,0.39,0.67,0.89,0.82,1.68
-0.59,0.39,0.67,0.72,0.41,1.76
-0.6,0.39,0.66,0.87,0.93,2.38
-0.59,0.38,0.67,0.6,2.12,2.79
-0.58,0.38,0.67,0.14,2.96,2.72
-0.58,0.37,0.68,-0.32,2.5,2.2
-0.58,0.38,0.67,0.43,1.45,1.33
-0.58,0.39,0.66,1.34,-0.7,-0.24
-0.58,0.39,0.66,2.66,-3.34,-1.1
-0.59,0.4,0.65,1.33,-4.08,-0.08
-0.58,0.4,0.67,1.28,-0.87,2.06
-0.59,0.39,0.66,0.18,3.76,3.47
-0.59,0.38,0.67,0.02,5.73,3.37
-0.59,0.38,0.67,0.4,4.24,2.52
-0.59,0.39,0.66,0.46,0.73,1.86
-0.59,0.39,0.68,0.53,-1.6,1.13
-0.58,0.4,0.67,0.27,-0.87,1.27
-0.59,0.4,0.67,-0.08,1.71,1.86
-0.6,0.39,0.67,-0.66,3.76,2.98
-0.6,0.38,0.67,-0.26,4.56,3.53
-0.6,0.38,0.66,0.76,4.92,3.62
-0.59,0.38,0.67,0.29,4.35,3.37
-0.59,0.38,0.67,0.6,3.05,2.12
-0.59,0.39,0.67,1.1,1.69,1.54
-0.59,0.4,0.67,1.11,0.99,1.31
-0.59,0.4,0.67,1.02,1.82,1.54
-0.59,0.4,0.66,1.08,3.02,2.43
-0.58,0.4,0.66,1.21,4.67,3.53
-0.58,0.4,0.67,0.84,5.19,3.91
-0.58,0.4,0.67,0.99,4.98,3.85
-0.58,0.39,0.67,1.13,4.93,3.86
-0.59,0.4,0.67,1.63,5.37,4.03
-0.59,0.39,0.66,1.21,5.33,4.23
-0.59,0.39,0.67,1.47,5.34,4.24
-0.6,0.4,0.67,1.73,4.46,3.91
-0.6,0.39,0.67,1.95,2.9,3.24
-0.6,0.39,0.66,2.03,1.95,2.82
-0.61,0.4,0.66,2.09,1.54,2.24
-0.61,0.39,0.65,1.85,1.74,2.24
-0.61,0.39,0.66,1.48,2.5,1.51
-0.63,0.39,0.66,0.81,0.15,-9.68
-0.61,0.38,0.66,3.91,-1.65,-11.74
-0.58,0.4,0.66,2.81,-1.1,-5.3
