acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
-0.56,0.4,0.69,0.52,-0.67,0.63
-0.55,0.4,0.69,0.93,-0.12,0.67
-0.55,0.4,0.68,0.76,0.7,1.18
-0.56,0.4,0.68,0.2,0.81,1.15
-0.57,0.41,0.68,0.53,1.15,1.39
-0.56,0.4,0.69,0.73,1.5,1.59
-0.56,0.4,0.68,0.52,-0.17,1.33
-0.56,0.4,0.69,1.48,-2.67,0.2
-0.56,0.42,0.68,2.18,-4.61,0.47
-0.56,0.42,0.68,-0.03,-2.53,3.02
-0.55,0.41,0.69,-1.51,2.78,5.25
-0.54,0.4,0.69,-2.58,7.34,5.39
-0.54,0.37,0.68,-2.0,6.82,3.71
-0.54,0.37,0.69,-0.17,1.95,0.46
-0.55,0.39,0.69,1.16,-3.62,-2.03
-0.55,0.41,0.68,1.68,-6.2,-2.44
-0.54,0.43,0.68,1.28,-4.6,-1.3
-0.55,0.43,0.68,0.34,-0.2,0.78
-0.55,0.43,0.68,-0.4,3.6,2.73
-0.54,0.42,0.69,-0.49,4.79,3.5
-0.55,0.4,0.69,0.4,3.27,3.01
-0.55,0.4,0.69,1.01,0.11,1.4
-0.55,0.4,0.69,1.19,-1.98,0.66
-0.56,0.4,0.68,1.3,-2.49,0.38
-0.56,0.4,0.69,1.4,-1.94,0.7
-0.56,0.4,0.69,1.02,-0.9,1.5
-0.56,0.41,0.68,0.6,0.14,2.18
-0.55,0.4,0.68,0.6,0.89,2.89
-0.55,0.4,0.69,0.52,0.95,3.01
-0.54,0.4,0.69,0.37,0.78,2.49
-0.54,0.4,0.69,0.32,0.55,1.74
-0.55,0.4,0.69,0.37,-0.29,0.53
-0.55,0.41,0.68,1.89,-0.9,-0.02
-0.55,0.42,0.68,1.36,-1.77,0.81
-0.56,0.42,0.68,0.75,-0.95,1.74
-0.56,0.41,0.68,0.49,1.63,2.47
-0.55,0.41,0.66,-0.18,3.34,3.08
-0.56,0.4,0.68,0.14,3.36,2.64
-0.55,0.4,0.68,0.05,1.51,1.54
-0.55,0.4,0.68,0.37,-0.63,0.76
-0.55,0.41,0.69,0.66,-1.18,0.73
-0.55,0.41,0.68,0.69,-0.12,1.25
-0.55,0.41,0.68,0.49,1.74,1.92
-0.56,0.41,0.69,0.47,2.89,2.4
-0.56,0.4,0.69,0.37,2.66,2.89
-0.56,0.41,0.69,0.35,2.26,2.9
-0.55,0.4,0.68,0.49,2.0,2.73
-0.56,0.41,0.69,0.64,2.21,2.37
-0.55,0.4,0.68,0.58,2.05,2.08
-0.55,0.4,0.69,0.78,1.6,1.56
-0.55,0.41,0.68,0.84,1.56,1.47
-0.56,0.41,0.69,0.61,2.29,2.0
-0.55,0.41,0.68,0.43,2.99,2.27
-0.55,0.41,0.69,0.29,3.37,2.03
-0.55,0.41,0.68,0.26,2.9,1.77
-0.55,0.41,0.69,-0.02,2.73,1.42
-0.55,0.41,0.68,-0.18,2.9,1.4
-0.56,0.41,0.68,-0.12,2.73,0.98
-0.55,0.4,0.69,-0.17,2.69,0.6
-0.56,0.41,0.69,-0.15,2.35,0.93
-0.56,0.41,0.69,-0.26,2.08,0.76
-0.56,0.41,0.68,-0.11,2.21,0.79
-0.56,0.41,0.68,0.24,2.21,1.08
-0.56,0.41,0.68,-0.06,2.17,0.87
-0.55,0.4,0.67,0.17,1.73,0.75
-0.56,0.4,0.68,0.31,1.33,1.05
-0.56,0.4,0.68,0.44,1.62,1.25
-0.56,0.4,0.69,0.69,2.02,1.62
-0.56,0.4,0.68,0.7,2.24,1.34
-0.56,0.41,0.68,1.07,2.11,0.96
-0.56,0.41,0.68,1.11,1.13,0.9
-0.56,0.41,0.68,0.95,0.63,0.6
-0.56,0.41,0.68,0.76,0.58,0.29
-0.56,0.41,0.68,0.78,0.44,0.2
-0.55,0.41,0.68,0.27,0.4,0.4
-0.55,0.41,0.68,-0.29,0.56,0.38
-0.56,0.39,0.68,-0.14,0.7,0.34
-0.56,0.4,0.68,0.17,1.02,0.4
-0.55,0.4,0.68,0.44,0.26,0.34
-0.55,0.4,0.67,0.73,0.06,0.73
-0.56,0.41,0.68,0.72,0.73,1.02
-0.55,0.41,0.67,1.36,1.83,1.18
-0.56,0.4,0.69,1.82,3.01,1.36
-0.55,0.4,0.68,2.46,3.13,2.0
-0.56,0.4,0.67,2.82,3.44,2.66
-0.56,0.41,0.67,3.11,3.77,2.96
-0.56,0.41,0.67,4.03,5.36,3.13
-0.57,0.41,0.66,4.08,6.66,2.84
-0.57,0.43,0.65,3.44,6.08,2.84
-0.57,0.43,0.64,1.39,3.66,2.15
-0.56,0.44,0.64,-1.73,-0.05,1.39
-0.56,0.45,0.64,-5.53,-4.73,1.22
-0.58,0.42,0.67,-4.78,-6.5,4.15
-0.58,0.42,0.67,-0.79,-0.67,8.75
-0.58,0.39,0.69,-2.31,4.55,9.28
-0.56,0.37,0.69,-1.24,10.9,13.54
-0.54,0.36,0.69,0.49,12.27,13.86
-0.53,0.37,0.69,1.89,7.92,8.92
-0.55,0.35,0.69,7.31,-0.17,4.14
-0.55,0.39,0.67,10.37,-4.58,2.14
