acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
-0.57,0.42,0.67,0.9,0.55,1.53
-0.57,0.42,0.67,0.87,0.24,1.5
-0.57,0.42,0.68,1.48,0.11,1.37
-0.57,0.42,0.68,1.71,0.08,1.04
-0.58,0.41,0.67,1.36,0.69,1.28
-0.57,0.42,0.67,0.98,1.44,1.76
-0.57,0.42,0.67,1.25,2.37,1.95
-0.58,0.41,0.67,0.87,1.59,1.97
-0.57,0.42,0.66,1.39,-0.92,1.08
-0.58,0.43,0.67,2.98,-3.39,0.44
-0.58,0.43,0.65,1.85,-3.69,1.6
-0.58,0.42,0.66,-0.02,0.26,4.47
-0.57,0.41,0.68,-1.3,6.41,6.0
-0.56,0.4,0.67,-1.63,9.19,4.98
-0.56,0.39,0.68,-0.41,6.46,2.75
-0.56,0.4,0.67,0.84,0.47,0.11
-0.56,0.43,0.67,1.42,-3.89,-1.39
-0.56,0.45,0.67,1.34,-4.66,-1.6
-0.57,0.46,0.67,0.0,-1.73,-0.43
-0.57,0.44,0.67,-0.61,2.21,1.3
-0.57,0.43,0.67,-1.04,5.39,2.61
-0.57,0.41,0.68,-1.5,5.19,2.43
-0.57,0.4,0.68,-0.41,1.62,0.35
-0.57,0.41,0.67,0.58,-2.84,-1.27
-0.57,0.41,0.67,0.69,-5.08,-1.56
-0.58,0.42,0.67,0.05,-3.98,-1.22
-0.57,0.42,0.68,0.29,-2.15,-0.56
-0.57,0.42,0.66,0.66,-1.24,0.11
-0.58,0.42,0.67,0.47,-0.98,1.44
-0.57,0.41,0.67,-0.08,-0.41,2.24
-0.58,0.42,0.68,0.14,1.08,2.82
-0.56,0.41,0.68,-0.29,2.81,3.3
-0.56,0.41,0.68,-0.43,2.79,2.9
-0.56,0.41,0.68,-0.46,1.45,1.57
-0.57,0.43,0.67,-0.05,-0.58,0.08
-0.57,0.43,0.67,1.39,-1.85,-0.52
-0.57,0.43,0.66,0.11,-2.24,-0.09
-0.57,0.43,0.66,-0.31,-0.09,1.34
-0.57,0.42,0.67,-1.36,3.07,2.61
-0.57,0.41,0.66,-1.77,4.63,2.72
-0.56,0.41,0.67,-1.63,3.92,1.95
-0.57,0.41,0.68,-1.33,1.47,0.9
-0.57,0.41,0.67,-0.84,-0.79,0.21
-0.57,0.42,0.69,-0.09,-1.16,-0.09
-0.57,0.42,0.67,-0.43,-0.14,0.2
-0.56,0.42,0.68,-0.78,0.89,0.64
-0.57,0.42,0.67,-0.76,1.82,1.22
-0.57,0.41,0.67,-0.75,1.8,1.37
-0.57,0.41,0.67,-0.47,1.79,1.6
-0.57,0.42,0.67,-0.58,2.05,1.45
-0.57,0.42,0.67,-0.47,1.66,0.7
-0.57,0.42,0.67,-0.58,1.68,0.41
-0.57,0.41,0.67,-0.14,1.66,0.29
-0.57,0.42,0.67,-0.05,1.77,0.2
-0.57,0.42,0.67,-0.46,1.77,0.46
-0.57,0.42,0.67,-0.6,2.29,0.38
-0.57,0.42,0.66,-0.7,2.99,0.56
-0.57,0.42,0.67,-0.76,3.47,0.79
-0.57,0.41,0.67,-1.13,3.42,0.78
-0.56,0.41,0.67,-0.9,2.85,0.24
-0.57,0.42,0.67,-0.67,2.49,0.02
-0.56,0.41,0.68,-0.64,2.35,-0.11
-0.57,0.42,0.68,-0.35,2.35,-0.02
-0.57,0.41,0.67,-0.38,2.32,0.05
-0.58,0.42,0.67,-0.09,2.69,0.84
-0.57,0.42,0.67,-0.4,2.67,0.78
-0.58,0.41,0.67,-0.21,2.35,0.52
-0.58,0.41,0.67,0.12,2.46,0.85
-0.58,0.41,0.66,0.12,2.53,1.45
-0.58,0.41,0.68,-0.02,2.52,1.48
