acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
-0.54,0.4,0.7,1.36,-4.92,-1.53
-0.54,0.4,0.7,0.17,-0.17,0.85
-0.53,0.4,0.7,-0.85,4.4,3.16
-0.54,0.38,0.71,-1.13,6.12,3.97
-0.54,0.38,0.71,0.0,4.43,3.21
-0.54,0.37,0.71,1.21,0.85,1.36
-0.55,0.37,0.7,1.53,-1.86,0.26
-0.55,0.37,0.71,1.39,-2.4,0.15
-0.55,0.37,0.71,1.24,-1.44,0.49
-0.55,0.37,0.7,1.07,-0.46,0.96
-0.55,0.38,0.71,0.66,0.47,1.83
-0.54,0.37,0.7,0.17,1.36,2.63
-0.54,0.37,0.7,0.12,2.35,2.96
-0.53,0.37,0.7,0.27,1.97,2.55
-0.53,0.37,0.71,0.02,1.25,2.24
-0.54,0.38,0.71,0.34,0.79,1.62
-0.54,0.38,0.7,0.35,0.02,0.37
-0.54,0.39,0.7,1.94,-0.55,-0.35
-0.55,0.4,0.7,1.1,-1.91,0.03
-0.55,0.39,0.71,0.31,-1.31,0.99
-0.55,0.38,0.7,-0.64,1.3,2.12
-0.55,0.38,0.71,-1.27,3.24,2.46
-0.54,0.38,0.7,-0.73,3.04,2.05
-0.53,0.38,0.71,-0.87,0.73,0.84
-0.54,0.39,0.7,-0.41,-1.69,0.06
-0.54,0.38,0.7,0.31,-2.02,-0.34
-0.54,0.38,0.71,-0.09,-0.44,0.58
-0.55,0.38,0.7,-0.46,1.66,1.79
-0.55,0.37,0.71,-0.26,2.76,2.46
-0.54,0.37,0.7,-0.18,2.9,2.96
-0.55,0.38,0.7,0.17,2.2,2.96
-0.54,0.38,0.71,0.52,1.76,2.41
-0.54,0.38,0.7,0.7,1.68,2.14
-0.55,0.38,0.71,0.67,1.74,1.77
-0.55,0.39,0.7,0.58,1.68,1.74
-0.54,0.38,0.7,0.63,2.06,2.17
-0.54,0.38,0.7,0.47,2.64,2.44
-0.55,0.38,0.71,0.44,3.16,2.03
-0.54,0.38,0.7,0.24,3.31,1.63
-0.54,0.38,0.71,0.27,2.9,1.4
-0.54,0.38,0.71,-0.02,2.46,1.25
-0.54,0.39,0.7,-0.2,2.11,0.93
-0.54,0.38,0.7,-0.2,2.61,1.27
-0.54,0.39,0.7,0.0,3.27,1.37
-0.54,0.39,0.7,0.21,3.51,0.99
-0.55,0.38,0.7,0.47,2.92,0.84
-0.55,0.38,0.7,0.44,2.18,0.92
-0.55,0.38,0.7,0.67,2.12,0.96
-0.56,0.38,0.71,0.6,2.73,1.69
-0.56,0.38,0.7,0.56,3.4,1.92
-0.55,0.38,0.71,0.89,3.92,1.98
-0.55,0.37,0.7,0.92,3.54,2.12
-0.55,0.37,0.71,0.99,3.18,2.0
-0.55,0.38,0.71,0.98,2.89,1.8
-0.55,0.38,0.71,1.05,2.76,1.62
-0.55,0.38,0.7,1.13,2.72,1.37
-0.55,0.38,0.7,0.85,2.31,1.25
-0.54,0.39,0.7,0.93,2.17,1.11
-0.54,0.38,0.7,0.96,2.53,1.36
-0.55,0.39,0.71,0.99,3.1,1.5
-0.55,0.39,0.69,0.78,3.56,1.79
-0.54,0.38,0.7,0.67,3.47,1.42
-0.55,0.38,0.71,0.64,2.87,1.24
-0.55,0.38,0.7,0.66,2.5,0.99
-0.55,0.38,0.69,0.69,2.61,0.93
-0.55,0.38,0.7,0.9,3.08,1.31
-0.55,0.38,0.7,0.73,3.8,1.88
-0.54,0.38,0.71,0.95,4.55,2.11
-0.56,0.38,0.7,0.89,4.46,1.88
-0.55,0.38,0.7,0.92,3.68,1.82
-0.55,0.38,0.69,0.76,3.33,1.79
-0.56,0.38,0.7,1.08,3.24,2.03
-0.56,0.37,0.69,1.22,4.02,2.09
-0.56,0.38,0.69,0.96,4.31,2.49
-0.55,0.38,0.7,0.93,3.65,2.17
-0.55,0.39,0.69,1.98,4.15,3.05
-0.56,0.39,0.69,1.8,5.36,3.77
-0.56,0.38,0.69,1.56,6.58,3.71
-0.56,0.39,0.69,1.79,7.28,4.17
-0.55,0.38,0.69,1.8,6.84,4.17
-0.56,0.39,0.7,2.26,6.41,3.86
-0.56,0.39,0.69,3.57,7.47,4.72
-0.56,0.38,0.69,3.22,8.89,4.55
-0.56,0.38,0.71,2.64,8.98,4.08
-0.57,0.38,0.69,2.6,8.11,3.59
-0.57,0.38,0.69,2.72,6.78,3.6
-0.57,0.39,0.69,2.27,4.27,3.24
-0.56,0.4,0.68,5.11,2.67,2.26
-0.57,0.4,0.69,6.63,3.71,2.46
-0.58,0.4,0.66,4.18,6.11,3.68
-0.57,0.39,0.68,0.24,9.79,5.39
-0.55,0.37,0.68,-0.89,11.86,4.69
-0.55,0.36,0.69,0.11,11.21,2.87
-0.56,0.38,0.68,3.27,7.13,0.53
-0.56,0.38,0.66,5.28,3.56,0.08
-0.56,0.41,0.69,3.19,1.91,3.44
-0.57,0.41,0.69,4.31,6.21,6.66
-0.57,0.41,0.69,4.99,13.34,10.81
-0.56,0.42,0.65,4.52,19.83,14.84
-0.55,0.41,0.67,5.53,22.55,18.41
-0.57,0.4,0.67,4.99,17.94,14.17
-0.57,0.41,0.65,3.04,10.0,10.2
-0.57,0.43,0.62,0.7,1.66,8.34
-0.58,0.44,0.62,-3.54,-5.21,6.5
-0.6,0.43,0.66,-6.61,-6.34,6.02
-0.62,0.42,0.68,-8.35,-0.05,6.7
-0.61,0.39,0.68,-6.08,7.69,9.31
-0.59,0.38,0.69,-3.37,10.05,11.33
-0.56,0.36,0.67,0.46,6.38,13.18
-0.52,0.36,0.62,7.76,2.11,19.37
-0.48,0.33,0.67,16.24,-1.28,28.26
-0.44,0.31,0.72,28.05,1.59,41.91
-0.4,0.29,0.69,56.31,20.32,68.11
-0.28,0.38,0.63,86.27,64.11,126.2
-0.29,0.47,0.67,91.24,96.58,156.89
-0.48,0.44,0.82,83.53,86.05,154.92
-0.46,0.58,0.54,81.56,57.8,153.28
-0.65,0.64,0.57,43.42,12.72,124.2
-0.79,0.57,0.51,33.83,-21.47,90.34
-0.76,0.56,0.54,39.47,-1.89,99.07
-0.66,0.59,0.52,26.87,36.14,111.48
-0.58,0.59,0.57,15.62,47.92,100.09
-0.58,0.62,0.55,9.1,22.32,74.46
-0.63,0.65,0.55,3.89,-13.76,56.78
-0.58,0.65,0.54,0.26,-30.12,45.91
-0.51,0.68,0.54,3.48,-12.2,46.85
-0.49,0.67,0.59,-2.41,12.61,40.2
-0.45,0.66,0.53,-4.31,15.53,32.17
-0.47,0.64,0.55,-7.94,6.12,27.97
-0.47,0.65,0.6,-12.15,-9.53,23.28
-0.44,0.64,0.58,-10.44,-12.72,21.71
-0.45,0.64,0.63,-7.37,-3.28,20.43
-0.45,0.62,0.55,-7.8,2.64,14.92
-0.5,0.61,0.57,-9.57,-1.28,10.95
-0.46,0.6,0.53,-13.8,-9.91,5.66
-0.45,0.64,0.57,-19.18,-15.39,1.48
-0.44,0.64,0.58,-19.15,-13.36,-1.92
-0.4,0.65,0.65,-11.21,-1.07,6.61
-0.37,0.64,0.62,-11.47,2.82,7.59
-0.42,0.63,0.65,-11.69,-4.56,0.15
-0.45,0.62,0.59,-11.53,-13.69,-10.21
-0.51,0.62,0.67,-11.89,-13.1,-17.16
-0.48,0.61,0.6,-12.73,-6.12,-24.32
-0.5,0.62,0.62,-14.53,-0.27,-29.36
-0.47,0.61,0.62,-12.66,1.47,-27.3
-0.46,0.61,0.62,-19.94,-10.81,-35.79
-0.5,0.68,0.64,-33.15,-27.4,-51.34
-0.49,0.73,0.64,-56.76,-43.25,-77.8
-0.54,0.7,0.76,-78.26,-52.7,-104.61
-0.53,0.55,0.73,-73.48,-53.28,-116.05
-0.53,0.48,0.74,-67.57,-53.15,-116.96
-0.57,0.49,0.83,-83.68,-61.04,-126.0
-0.57,0.33,0.83,-81.74,-69.44,-131.13
-0.5,0.22,0.72,-36.55,-58.67,-111.68
-0.44,0.38,0.57,-21.88,-54.23,-92.43
-0.41,0.58,0.54,-39.88,-70.05,-94.4
-0.43,0.59,0.64,-56.4,-94.47,-109.77
-0.5,0.5,0.73,-59.11,-108.47,-118.06
-0.54,0.41,0.74,-54.4,-101.47,-114.12
-0.53,0.37,0.72,-47.47,-84.96,-105.02
-0.49,0.35,0.71,-40.95,-74.53,-92.67
-0.43,0.36,0.76,-37.05,-75.13,-84.18
-0.38,0.34,0.8,-30.78,-77.8,-78.35
-0.32,0.36,0.8,-21.31,-68.2,-62.15
-0.33,0.31,0.85,-11.85,-46.09,-41.69
-0.32,0.3,0.82,-5.48,-18.56,-26.35
-0.36,0.29,0.84,0.15,-0.93,-20.89
-0.38,0.3,0.79,5.36,0.99,-22.29
-0.39,0.31,0.78,7.51,-3.8,-19.71
-0.42,0.33,0.78,7.05,-5.45,-18.32
-0.45,0.33,0.78,8.46,0.95,-8.9
-0.43,0.34,0.78,6.18,15.95,8.61
-0.41,0.36,0.8,2.12,29.37,15.91
-0.44,0.34,0.81,4.92,32.27,12.31
-0.46,0.34,0.79,6.08,26.78,9.5
-0.44,0.35,0.79,4.46,24.03,7.21
-0.43,0.34,0.79,2.7,28.23,8.69
-0.43,0.34,0.79,4.03,33.73,9.71
-0.43,0.34,0.79,6.78,36.73,11.82
-0.43,0.32,0.81,8.05,35.77,12.9
-0.43,0.31,0.8,8.81,32.27,10.87
-0.44,0.3,0.77,12.53,32.99,10.12
-0.45,0.3,0.76,13.16,35.51,8.75
-0.48,0.3,0.74,11.51,36.98,7.5
-0.5,0.32,0.75,11.57,35.59,6.72
-0.51,0.34,0.75,12.61,33.21,9.4
-0.52,0.35,0.74,11.34,29.5,10.18
-0.52,0.35,0.75,9.69,27.82,10.37
-0.53,0.35,0.73,8.63,28.53,10.58
-0.53,0.36,0.74,7.45,28.12,9.18
-0.52,0.36,0.74,5.86,25.31,8.02
-0.54,0.35,0.74,6.08,19.62,4.7
-0.54,0.34,0.73,6.82,13.63,1.69
-0.55,0.35,0.69,7.63,6.95,-0.61
-0.57,0.35,0.71,4.52,7.68,-0.5
-0.56,0.36,0.71,5.39,11.19,1.39
-0.56,0.36,0.72,3.82,15.59,4.14
-0.56,0.36,0.73,1.74,15.91,5.62
-0.55,0.36,0.72,2.03,13.24,5.3
-0.52,0.35,0.72,1.79,10.0,3.88
-0.51,0.35,0.72,0.85,5.92,1.6
-0.53,0.35,0.72,1.25,4.24,0.66
-0.53,0.35,0.72,1.56,4.18,0.64
-0.54,0.35,0.71,2.93,5.66,2.09
