acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
-0.59,0.4,0.66,0.23,-0.21,0.73
-0.59,0.4,0.67,0.34,0.32,0.82
-0.59,0.4,0.67,0.35,0.29,1.31
-0.59,0.39,0.65,0.31,0.37,1.68
-0.59,0.39,0.67,0.23,0.69,1.86
-0.59,0.39,0.68,0.2,0.12,1.16
-0.59,0.4,0.67,0.53,-0.6,0.96
-0.59,0.4,0.67,0.69,-0.96,0.92
-0.59,0.39,0.66,0.73,-0.56,1.34
-0.59,0.4,0.68,0.37,0.47,1.48
-0.59,0.39,0.67,0.27,0.73,1.56
-0.59,0.4,0.67,0.44,0.37,1.25
-0.58,0.4,0.67,0.49,-0.56,1.19
-0.58,0.4,0.67,0.53,-1.11,0.75
-0.58,0.4,0.67,0.41,-0.76,0.56
-0.58,0.4,0.66,0.6,-0.56,0.5
-0.58,0.4,0.67,0.53,-0.73,0.31
-0.59,0.4,0.67,0.43,-1.04,0.21
-0.59,0.4,0.66,0.63,-0.99,0.4
-0.59,0.39,0.67,0.76,-0.18,0.98
-0.59,0.39,0.67,0.4,0.53,1.33
-0.59,0.39,0.67,0.41,0.95,1.4
-0.58,0.39,0.67,0.56,0.93,1.44
-0.58,0.39,0.66,0.46,0.35,1.24
-0.59,0.39,0.68,0.26,0.41,1.48
-0.59,0.39,0.66,0.34,0.32,1.48
-0.59,0.4,0.67,0.64,0.61,1.5
-0.59,0.4,0.66,0.63,0.89,1.79
-0.59,0.4,0.66,0.63,1.01,1.85
-0.59,0.39,0.67,0.82,0.98,2.02
-0.59,0.39,0.67,0.78,0.67,1.88
-0.59,0.4,0.67,0.76,0.55,1.76
-0.58,0.4,0.67,0.55,0.6,1.88
-0.59,0.39,0.66,0.37,0.6,1.68
-0.58,0.39,0.67,0.23,0.41,1.42
-0.59,0.39,0.67,0.37,0.6,1.62
-0.58,0.4,0.66,0.35,0.53,1.51
-0.59,0.4,0.67,0.17,0.55,1.15
-0.59,0.4,0.67,0.46,-0.23,0.79
-0.58,0.4,0.67,0.85,-0.44,0.93
-0.58,0.4,0.66,1.01,0.06,1.08
-0.59,0.4,0.66,0.63,0.76,0.9
-0.59,0.4,0.66,0.24,1.36,1.28
-0.59,0.4,0.68,0.66,1.51,1.53
-0.59,0.39,0.66,0.29,0.44,1.33
-0.59,0.4,0.66,0.81,-1.83,0.21
-0.6,0.4,0.66,2.47,-4.31,-0.67
-0.6,0.41,0.66,1.83,-5.25,0.58
-0.6,0.41,0.66,-0.15,-1.76,3.4
-0.58,0.39,0.68,-1.82,4.24,5.68
-0.57,0.38,0.68,-2.29,8.26,5.22
-0.57,0.37,0.68,-1.53,6.31,2.95
-0.58,0.38,0.69,-0.21,0.32,-0.15
-0.57,0.4,0.67,0.76,-4.82,-2.34
