acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
-0.57,0.34,0.68,-3.28,10.95,7.18
-0.57,0.32,0.69,-2.2,9.24,4.66
-0.57,0.33,0.68,0.14,2.47,1.18
-0.57,0.35,0.68,0.79,-3.47,-1.1
-0.58,0.38,0.69,1.85,-4.2,-1.65
-0.58,0.39,0.68,1.56,-0.92,-0.29
-0.58,0.38,0.68,0.02,2.63,1.27
-0.58,0.39,0.68,-0.49,4.06,2.41
-0.59,0.36,0.68,-0.31,3.59,2.7
-0.59,0.35,0.67,0.67,1.98,2.02
-0.59,0.34,0.67,1.59,1.34,1.31
-0.59,0.35,0.67,1.89,0.63,0.76
-0.59,0.35,0.68,1.6,0.38,0.37
-0.59,0.36,0.68,1.44,-0.15,0.31
-0.59,0.36,0.69,1.34,0.4,0.93
-0.59,0.35,0.68,0.87,1.47,1.83
-0.59,0.36,0.69,0.58,3.05,2.52
-0.59,0.36,0.69,0.18,3.47,2.73
-0.58,0.35,0.68,0.56,3.22,2.11
-0.58,0.35,0.68,0.72,0.98,0.53
-0.59,0.36,0.68,2.37,-0.5,-0.46
-0.59,0.38,0.66,1.56,-1.48,0.32
-0.59,0.37,0.66,0.67,0.32,1.56
-0.58,0.37,0.67,-0.44,2.35,2.41
-0.58,0.35,0.67,-0.46,3.45,2.18
-0.58,0.36,0.68,-0.18,2.21,1.56
-0.58,0.35,0.67,0.2,0.66,0.92
-0.58,0.35,0.68,0.73,-0.2,0.61
-0.58,0.36,0.68,0.87,0.69,0.67
-0.58,0.37,0.69,0.46,1.07,0.76
-0.59,0.36,0.69,0.32,1.04,0.89
-0.59,0.35,0.67,0.41,0.99,0.93
-0.59,0.35,0.68,0.35,1.28,1.08
-0.59,0.36,0.68,0.15,1.6,1.1
-0.6,0.35,0.67,0.26,1.88,1.19
-0.59,0.35,0.68,0.32,1.69,1.15
-0.59,0.36,0.68,0.23,1.05,0.85
-0.59,0.36,0.68,0.44,1.01,0.27
-0.59,0.36,0.68,0.55,0.84,0.34
-0.6,0.36,0.67,0.46,1.1,0.72
-0.59,0.36,0.69,0.23,1.83,0.93
-0.58,0.36,0.68,0.4,2.17,1.1
-0.58,0.36,0.68,0.29,1.91,0.93
-0.58,0.36,0.68,0.52,1.36,0.7
-0.58,0.36,0.68,0.55,1.39,0.84
-0.58,0.36,0.69,0.69,1.22,0.82
-0.58,0.36,0.67,0.72,1.4,0.9
-0.58,0.36,0.67,0.61,1.24,0.84
