acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
-0.57,0.42,0.66,0.46,0.85,1.05
-0.58,0.41,0.67,0.49,1.59,1.05
-0.57,0.41,0.68,0.27,1.71,0.99
-0.57,0.41,0.67,0.12,1.24,0.49
-0.58,0.41,0.68,-0.14,0.7,0.27
-0.57,0.41,0.67,-0.09,0.61,0.46
-0.58,0.41,0.67,-0.12,0.95,0.32
-0.57,0.41,0.67,-0.23,1.39,0.53
-0.57,0.4,0.67,0.2,1.5,0.37
-0.58,0.41,0.68,0.32,1.34,0.34
-0.58,0.41,0.66,0.14,1.21,0.67
-0.58,0.4,0.67,-0.08,1.36,1.08
-0.59,0.41,0.67,0.06,1.63,1.33
-0.59,0.41,0.67,0.08,2.12,1.83
-0.58,0.4,0.67,0.27,2.31,1.91
-0.58,0.4,0.67,0.4,2.32,1.66
-0.58,0.4,0.67,0.15,1.83,1.48
-0.58,0.42,0.67,0.02,1.21,1.04
-0.58,0.4,0.67,0.08,0.9,0.99
-0.57,0.41,0.67,0.06,1.68,1.16
-0.58,0.42,0.66,0.03,1.89,1.25
-0.57,0.41,0.67,-0.09,2.26,1.31
-0.57,0.41,0.67,-0.08,2.41,1.18
-0.57,0.41,0.67,0.05,2.18,1.19
-0.58,0.41,0.67,0.03,1.8,1.19
-0.58,0.41,0.67,-0.06,1.76,0.82
-0.58,0.41,0.68,0.21,2.26,0.99
-0.59,0.41,0.67,0.21,2.4,1.31
-0.58,0.41,0.66,0.55,2.29,1.08
-0.59,0.41,0.67,0.85,1.86,1.15
-0.58,0.4,0.67,0.98,1.76,1.22
-0.58,0.41,0.67,1.37,2.79,2.02
-0.58,0.41,0.66,1.98,4.44,3.13
-0.57,0.41,0.67,2.14,5.94,3.77
-0.58,0.41,0.68,1.95,5.16,2.87
-0.58,0.41,0.68,2.02,2.55,1.74
-0.58,0.41,0.66,2.5,0.32,0.66
-0.58,0.41,0.67,2.15,0.11,0.08
-0.58,0.41,0.67,1.27,1.31,0.27
-0.58,0.41,0.66,0.47,2.58,0.61
