acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
-0.54,0.41,0.69,-1.27,3.89,3.68
-0.54,0.4,0.71,-0.05,3.13,3.15
-0.54,0.4,0.69,1.65,1.36,1.69
-0.55,0.39,0.69,2.24,-0.95,0.72
-0.55,0.4,0.69,1.68,-2.0,0.58
-0.55,0.4,0.68,1.34,-1.04,1.31
-0.56,0.4,0.69,0.89,0.35,1.83
-0.55,0.4,0.69,0.63,0.79,2.44
-0.56,0.41,0.7,0.55,0.32,2.79
-0.55,0.4,0.69,0.26,0.75,3.27
-0.54,0.4,0.69,-0.11,1.94,3.6
-0.54,0.4,0.7,-0.69,2.73,3.34
-0.54,0.4,0.7,-0.38,2.55,2.55
-0.54,0.39,0.69,1.18,1.24,1.36
-0.54,0.4,0.69,1.19,-1.22,0.95
-0.54,0.41,0.68,0.41,-1.68,1.36
-0.54,0.42,0.68,0.53,0.31,2.29
-0.55,0.41,0.69,-0.78,2.46,2.46
-0.54,0.4,0.7,-0.89,3.22,2.26
-0.55,0.4,0.69,-0.63,2.11,1.66
-0.55,0.4,0.68,-0.14,0.11,0.96
-0.54,0.4,0.68,0.38,-0.58,0.79
-0.54,0.41,0.69,0.08,0.41,1.57
-0.54,0.41,0.69,0.14,1.76,1.88
-0.55,0.41,0.68,0.23,2.82,2.21
-0.55,0.4,0.69,0.31,3.02,2.55
-0.55,0.4,0.69,0.75,2.82,3.15
-0.55,0.4,0.69,0.89,3.44,3.57
-0.56,0.4,0.68,1.27,3.85,3.82
-0.56,0.4,0.69,1.66,4.47,3.98
-0.55,0.4,0.69,1.47,4.21,3.73
-0.56,0.4,0.69,1.39,4.06,3.16
-0.55,0.41,0.69,1.36,3.95,3.3
-0.55,0.41,0.68,1.73,4.79,4.08
-0.54,0.41,0.68,0.96,6.03,4.76
-0.55,0.41,0.68,0.41,6.72,4.29
-0.55,0.42,0.69,1.19,6.6,3.74
-0.55,0.4,0.68,1.59,6.32,3.73
-0.55,0.41,0.69,1.4,6.09,3.65
-0.55,0.41,0.68,1.5,5.71,3.25
-0.55,0.42,0.68,1.83,5.16,2.79
-0.55,0.41,0.67,2.0,5.37,2.92
-0.55,0.41,0.68,1.33,5.34,3.07
-0.56,0.42,0.68,1.13,5.04,2.37
-0.56,0.41,0.67,1.22,4.53,2.0
-0.56,0.4,0.67,1.44,4.05,2.43
-0.56,0.4,0.67,1.51,4.17,2.56
-0.56,0.41,0.68,1.27,3.92,2.31
-0.56,0.41,0.69,1.24,3.44,1.68
-0.56,0.41,0.68,1.22,2.24,1.11
-0.56,0.4,0.68,0.93,1.83,1.13
-0.56,0.41,0.68,0.9,1.91,0.85
-0.56,0.4,0.67,0.81,2.34,0.82
-0.56,0.41,0.68,0.53,2.4,0.98
-0.56,0.4,0.68,0.31,1.48,0.41
-0.56,0.41,0.68,0.49,1.25,0.17
-0.56,0.41,0.67,0.23,0.89,-0.17
-0.56,0.42,0.67,0.02,0.72,-1.18
-0.55,0.42,0.67,0.08,0.81,-1.44
-0.56,0.41,0.68,-0.2,1.07,-0.82
-0.56,0.41,0.67,0.09,2.44,0.41
-0.56,0.42,0.68,-0.02,3.34,0.27
-0.56,0.4,0.67,0.14,2.41,-0.5
-0.56,0.41,0.67,0.46,0.69,-1.51
-0.56,0.41,0.68,0.29,0.11,-1.51
-0.56,0.41,0.68,0.43,1.02,-1.01
-0.57,0.41,0.67,0.76,2.93,0.53
-0.56,0.4,0.68,0.63,3.59,0.95
-0.56,0.41,0.67,0.69,3.54,0.93
-0.56,0.41,0.68,0.78,2.6,0.47
-0.56,0.41,0.68,0.76,2.29,0.26
-0.56,0.41,0.67,0.87,2.15,0.38
-0.56,0.41,0.68,0.72,2.26,0.32
-0.56,0.4,0.67,0.6,2.17,-0.02
-0.57,0.41,0.67,0.98,2.29,-0.17
-0.56,0.41,0.67,0.63,2.43,0.18
