acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
-0.56,0.36,0.69,-0.21,0.18,1.02
-0.57,0.37,0.68,0.7,-0.98,-0.4
-0.58,0.37,0.69,1.34,-2.14,-0.08
-0.58,0.38,0.68,0.52,-2.49,0.79
-0.57,0.38,0.68,0.44,-0.99,1.74
-0.57,0.37,0.67,-0.41,0.61,1.97
-0.58,0.36,0.68,-0.34,1.39,1.62
-0.57,0.37,0.68,-0.17,0.35,1.18
-0.58,0.36,0.67,-0.23,-1.18,0.99
-0.57,0.37,0.69,0.38,-1.77,0.61
-0.56,0.37,0.7,0.64,-1.83,0.5
-0.57,0.38,0.69,0.5,-1.51,0.46
-0.57,0.38,0.68,0.43,-1.01,0.7
-0.58,0.37,0.68,0.27,-0.35,1.16
-0.58,0.36,0.68,0.43,0.55,1.63
-0.58,0.36,0.68,0.67,0.89,1.86
-0.58,0.37,0.68,0.82,0.69,1.79
-0.58,0.37,0.69,0.75,-0.06,1.31
-0.58,0.37,0.69,0.87,-0.4,0.99
-0.58,0.37,0.69,0.82,-0.23,1.01
-0.57,0.37,0.69,0.58,0.29,1.34
-0.57,0.37,0.68,0.58,0.31,1.47
-0.57,0.37,0.69,0.35,0.46,1.6
-0.57,0.37,0.68,0.38,0.64,1.66
-0.57,0.37,0.68,0.31,0.76,1.56
-0.57,0.37,0.68,0.29,0.44,1.37
-0.57,0.37,0.69,0.56,0.32,0.99
-0.56,0.37,0.69,0.5,-0.18,0.61
-0.57,0.37,0.69,0.5,-0.15,0.53
-0.57,0.38,0.68,0.4,-0.08,0.95
-0.57,0.38,0.69,0.38,0.18,0.72
-0.57,0.37,0.69,0.46,0.31,0.98
-0.58,0.37,0.68,0.46,-0.03,1.01
-0.58,0.37,0.68,0.52,0.31,1.16
-0.58,0.37,0.69,0.37,0.34,1.34
-0.57,0.37,0.68,0.41,0.7,1.54
-0.58,0.37,0.69,0.32,0.55,1.59
-0.57,0.37,0.68,0.63,0.24,1.15
-0.57,0.37,0.68,0.56,0.37,1.39
-0.57,0.37,0.68,0.43,0.67,1.59
-0.57,0.37,0.69,0.31,0.96,1.77
-0.57,0.38,0.69,0.49,1.11,1.98
-0.57,0.38,0.69,0.14,1.19,2.18
-0.56,0.37,0.69,0.15,1.68,2.11
-0.57,0.38,0.68,0.15,1.79,1.92
-0.57,0.37,0.69,-0.09,1.85,1.8
-0.57,0.37,0.68,0.18,2.0,1.86
-0.57,0.38,0.69,-0.12,1.82,1.76
