acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
-0.58,0.41,0.67,0.41,-2.03,0.09
-0.57,0.42,0.67,0.61,-2.29,0.18
-0.58,0.42,0.68,0.34,-0.93,0.87
-0.58,0.41,0.66,0.18,0.58,1.37
-0.58,0.41,0.66,0.46,1.42,1.8
-0.58,0.41,0.66,0.73,0.72,2.05
-0.58,0.41,0.67,0.67,-0.23,1.69
-0.58,0.41,0.67,0.87,-0.32,1.44
-0.58,0.41,0.67,0.95,-0.27,1.3
-0.58,0.41,0.67,1.05,0.15,1.28
-0.58,0.42,0.67,1.01,0.4,1.31
-0.58,0.42,0.67,1.02,0.53,1.42
-0.58,0.41,0.66,0.85,0.31,1.39
-0.58,0.41,0.67,0.67,0.35,1.34
-0.58,0.41,0.66,0.64,0.44,1.11
-0.57,0.41,0.67,0.66,0.7,1.13
-0.57,0.42,0.67,0.4,0.93,1.01
-0.58,0.41,0.67,0.37,0.81,0.96
-0.57,0.4,0.66,0.43,1.15,1.04
-0.58,0.42,0.67,0.15,1.4,1.1
-0.58,0.42,0.67,0.12,1.21,1.04
-0.58,0.41,0.66,0.27,1.13,0.95
-0.58,0.41,0.67,0.37,1.01,1.19
-0.58,0.42,0.66,0.44,0.89,1.33
-0.58,0.41,0.66,0.4,1.02,1.57
-0.58,0.42,0.66,0.43,1.22,1.56
-0.58,0.42,0.66,0.21,1.08,1.6
-0.58,0.41,0.67,0.12,1.02,1.92
-0.58,0.42,0.67,0.43,1.22,1.68
-0.56,0.41,0.66,0.5,1.34,2.08
-0.58,0.41,0.66,0.41,1.62,1.89
-0.58,0.42,0.66,0.24,1.34,1.69
-0.57,0.41,0.67,0.14,1.48,1.68
-0.58,0.42,0.66,-0.08,1.65,1.4
-0.57,0.42,0.66,0.08,1.82,1.79
-0.58,0.41,0.67,-0.02,2.32,1.76
-0.58,0.41,0.66,-0.17,2.24,1.53
-0.58,0.42,0.67,-0.15,1.71,1.07
-0.58,0.41,0.67,-0.24,1.6,1.11
-0.58,0.41,0.66,-0.2,2.08,1.59
-0.58,0.41,0.67,0.02,2.84,1.83
-0.58,0.41,0.66,0.06,2.95,1.56
-0.59,0.42,0.66,0.2,2.49,1.31
-0.59,0.41,0.67,0.15,1.92,1.16
-0.59,0.41,0.67,0.2,1.88,1.44
-0.58,0.42,0.65,0.18,2.87,1.98
-0.58,0.41,0.66,-0.03,3.11,2.05
-0.58,0.42,0.66,0.23,3.11,2.15
-0.58,0.41,0.66,0.09,2.73,2.02
-0.58,0.41,0.66,0.26,2.44,1.47
-0.58,0.41,0.66,0.35,2.2,1.5
