acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
-0.58,0.36,0.69,0.69,2.05,2.17
-0.58,0.36,0.68,0.89,1.8,1.97
-0.57,0.36,0.69,1.11,2.24,2.29
-0.58,0.36,0.68,0.79,2.81,1.92
-0.58,0.36,0.68,0.41,2.67,1.66
-0.58,0.36,0.69,0.67,2.52,1.69
-0.58,0.35,0.69,0.82,2.66,2.06
-0.58,0.36,0.68,1.08,3.33,2.11
-0.58,0.36,0.68,1.07,3.65,2.11
-0.58,0.35,0.68,0.87,3.97,1.91
-0.59,0.35,0.68,0.89,3.57,2.05
-0.58,0.35,0.68,1.62,3.91,2.17
-0.58,0.35,0.68,0.79,2.89,1.79
-0.59,0.36,0.68,0.49,0.5,1.07
-0.6,0.36,0.67,3.79,-0.06,0.85
-0.6,0.37,0.67,2.27,1.16,2.85
-0.59,0.37,0.67,-1.66,4.79,6.06
-0.57,0.35,0.69,-3.02,9.45,7.74
-0.56,0.33,0.69,-1.5,10.29,6.98
-0.57,0.34,0.69,-0.4,5.4,4.09
-0.57,0.35,0.7,-0.63,-0.58,0.72
-0.58,0.36,0.7,0.67,-2.06,0.06
-0.58,0.37,0.69,1.66,0.41,1.79
-0.58,0.39,0.67,0.7,3.08,3.11
-0.58,0.39,0.68,-1.31,3.88,3.65
-0.58,0.37,0.69,-1.48,3.42,3.6
-0.59,0.36,0.68,-0.43,2.09,3.04
-0.59,0.35,0.68,0.52,1.02,2.23
-0.59,0.35,0.68,0.73,0.15,1.62
-0.59,0.36,0.68,1.08,0.09,1.47
-0.59,0.37,0.67,0.69,-0.56,1.28
-0.6,0.37,0.67,0.4,-0.9,0.67
-0.59,0.36,0.67,0.5,-0.82,0.76
-0.58,0.36,0.68,0.55,-0.27,0.9
-0.58,0.35,0.68,0.82,0.89,1.56
-0.59,0.35,0.68,0.53,1.44,1.89
-0.58,0.35,0.69,0.72,1.15,1.3
-0.58,0.36,0.68,1.11,0.27,0.23
-0.59,0.36,0.67,1.53,0.32,-0.72
-0.59,0.36,0.67,1.47,-0.69,-2.27
-0.59,0.36,0.67,2.81,-1.01,-1.82
-0.58,0.38,0.67,2.17,-1.88,-0.44
-0.58,0.38,0.67,1.34,1.01,2.17
-0.57,0.37,0.68,0.32,4.05,3.89
-0.58,0.36,0.68,0.11,5.54,4.05
-0.58,0.35,0.68,0.99,4.15,3.37
-0.58,0.36,0.68,1.22,1.98,2.49
-0.58,0.36,0.69,1.47,0.58,1.31
-0.57,0.36,0.7,0.34,-0.55,0.98
-0.59,0.37,0.66,1.83,0.03,-0.61
-0.6,0.37,0.67,1.44,-0.7,-0.29
-0.59,0.37,0.68,-1.11,-0.82,1.71
-0.59,0.36,0.68,-1.27,1.22,3.16
-0.59,0.36,0.68,0.27,1.19,1.94
-0.59,0.36,0.68,0.99,-0.63,-0.14
-0.6,0.36,0.66,-0.23,-2.82,-0.63
-0.59,0.36,0.67,-0.61,-2.44,-0.37
-0.58,0.36,0.68,0.58,-0.58,0.23
-0.58,0.36,0.68,0.14,0.82,0.79
-0.58,0.36,0.68,-0.24,0.78,0.46
-0.59,0.36,0.68,-0.2,-0.24,-0.05
-0.58,0.37,0.68,0.56,-0.24,-0.15
-0.57,0.37,0.68,1.08,0.35,0.02
-0.57,0.36,0.68,1.54,1.59,0.4
-0.58,0.36,0.69,1.6,2.69,1.02
-0.59,0.36,0.68,1.69,3.01,1.4
-0.59,0.37,0.68,2.4,3.63,2.46
-0.58,0.36,0.68,1.8,3.59,2.49
-0.58,0.36,0.68,1.59,3.82,2.24
-0.59,0.35,0.68,1.82,3.28,1.69
-0.58,0.36,0.68,1.91,2.46,1.83
-0.59,0.37,0.68,1.48,1.95,1.71
-0.59,0.36,0.67,1.65,2.4,1.98
-0.59,0.37,0.68,0.92,3.24,3.22
-0.58,0.36,0.69,0.61,4.2,3.36
-0.59,0.36,0.68,1.16,3.5,2.23
-0.59,0.36,0.66,1.68,2.44,1.69
-0.59,0.36,0.68,1.51,2.29,2.27
-0.59,0.36,0.68,1.18,3.16,2.06
-0.59,0.36,0.69,1.04,3.13,1.45
-0.59,0.36,0.68,1.27,2.18,0.93
-0.59,0.36,0.67,1.27,1.44,0.85
-0.58,0.37,0.67,1.05,1.63,0.58
-0.59,0.37,0.67,0.82,2.0,0.41
-0.59,0.37,0.66,0.73,1.97,0.35
-0.59,0.36,0.66,1.3,2.05,0.64
-0.59,0.37,0.67,1.47,2.63,1.47
-0.58,0.37,0.67,0.9,3.62,1.8
-0.59,0.36,0.68,0.66,3.95,1.73
-0.59,0.36,0.69,1.05,3.37,1.59
-0.58,0.37,0.66,1.37,2.26,1.16
-0.59,0.36,0.66,1.73,2.08,1.04
-0.58,0.37,0.68,1.42,2.52,1.19
-0.6,0.36,0.66,1.56,3.21,1.65
-0.59,0.37,0.68,1.47,3.66,1.79
-0.59,0.37,0.66,1.54,2.9,1.47
-0.6,0.37,0.67,1.34,2.46,1.3
-0.59,0.37,0.66,1.44,2.78,1.33
-0.59,0.37,0.67,1.04,3.21,1.47
-0.6,0.37,0.68,0.66,3.3,1.1
-0.59,0.36,0.67,0.41,2.92,0.92
-0.6,0.37,0.67,0.85,2.56,0.7
-0.6,0.37,0.66,0.73,2.4,0.67
-0.59,0.36,0.67,0.56,2.4,0.17
-0.6,0.37,0.67,0.29,2.08,-0.21
-0.59,0.37,0.66,0.29,1.83,0.24
-0.59,0.37,0.67,0.63,1.88,-0.38
-0.6,0.37,0.66,1.04,1.73,-1.02
-0.59,0.37,0.67,1.36,1.53,-1.19
-0.59,0.37,0.66,1.31,2.43,-0.35
-0.59,0.36,0.65,0.79,2.63,-0.46
-0.59,0.36,0.66,-0.34,2.02,-0.67
-0.6,0.37,0.66,-0.02,-0.15,-1.08
-0.6,0.37,0.66,2.96,-0.17,-0.32
-0.6,0.38,0.66,3.54,2.32,1.4
-0.61,0.38,0.67,-0.89,5.45,5.15
-0.6,0.36,0.67,-2.61,10.5,8.67
-0.59,0.34,0.68,-1.11,13.74,8.81
-0.58,0.34,0.67,-0.46,9.95,5.71
-0.58,0.34,0.66,0.38,2.72,1.42
-0.6,0.36,0.66,1.66,-1.42,-0.11
-0.6,0.39,0.66,1.47,-0.38,1.21
-0.61,0.38,0.65,0.41,4.24,3.94
-0.6,0.38,0.66,0.15,8.17,5.33
-0.6,0.37,0.65,-0.23,8.49,6.27
-0.59,0.37,0.65,-0.43,6.47,6.05
-0.59,0.36,0.66,1.82,5.47,6.14
-0.6,0.37,0.67,3.25,6.08,6.2
-0.6,0.38,0.66,3.51,8.34,7.3
-0.6,0.37,0.66,4.72,12.69,9.04
-0.61,0.37,0.66,6.41,16.02,11.94
-0.61,0.37,0.66,7.08,17.59,13.59
-0.61,0.39,0.64,7.16,18.5,14.05
-0.61,0.38,0.66,5.28,16.41,13.5
-0.61,0.38,0.66,4.95,16.63,13.89
-0.62,0.37,0.65,5.63,18.02,14.15
-0.61,0.37,0.65,5.91,16.89,13.37
-0.61,0.38,0.62,5.98,14.14,11.25
-0.62,0.39,0.6,5.94,10.26,8.34
-0.62,0.4,0.61,4.64,5.54,7.45
-0.63,0.41,0.61,1.88,-0.24,5.92
-0.62,0.4,0.61,3.74,-0.24,7.4
-0.6,0.41,0.62,2.35,1.1,9.97
-0.59,0.41,0.62,1.01,1.6,8.82
-0.57,0.39,0.63,4.64,-0.17,10.0
-0.56,0.39,0.64,6.93,-4.44,11.36
-0.57,0.39,0.64,7.53,-10.47,8.98
-0.59,0.41,0.62,8.69,-13.31,9.36
-0.58,0.4,0.6,7.97,-15.71,11.5
-0.55,0.45,0.6,2.06,-12.38,20.99
-0.63,0.38,0.85,-7.98,-23.47,15.5
-0.45,0.4,0.54,10.56,-3.16,25.66
