acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
-0.6,0.38,0.67,0.47,1.53,1.13
-0.6,0.38,0.66,0.34,1.45,1.21
-0.59,0.39,0.67,0.44,1.63,1.3
-0.59,0.38,0.67,0.35,1.74,1.3
-0.59,0.39,0.67,0.44,1.77,1.15
-0.59,0.38,0.67,0.18,1.86,0.96
-0.59,0.38,0.66,0.15,1.59,0.96
-0.6,0.39,0.67,0.06,1.13,0.69
-0.6,0.39,0.67,0.03,1.04,0.5
-0.6,0.39,0.67,0.12,1.01,0.53
-0.6,0.38,0.67,0.06,1.15,0.89
-0.6,0.39,0.67,-0.02,1.39,0.84
-0.6,0.39,0.66,0.17,1.92,0.84
-0.6,0.38,0.67,0.11,1.28,0.63
-0.6,0.38,0.67,0.08,1.4,0.66
-0.59,0.38,0.68,0.21,1.3,0.89
-0.59,0.38,0.66,0.32,1.42,0.76
-0.59,0.38,0.67,0.43,1.5,0.98
-0.59,0.38,0.67,0.18,1.66,1.13
-0.6,0.38,0.67,0.35,1.54,1.27
-0.6,0.38,0.67,0.02,1.54,1.37
-0.6,0.38,0.67,0.21,1.63,1.37
-0.6,0.38,0.67,0.06,1.66,1.63
-0.6,0.38,0.67,-0.09,1.85,1.71
-0.6,0.38,0.68,0.15,1.5,1.56
-0.6,0.39,0.67,0.5,1.54,1.36
-0.6,0.39,0.66,0.6,1.45,1.28
-0.6,0.39,0.67,0.46,1.33,1.1
-0.6,0.38,0.67,0.6,1.59,1.22
-0.6,0.38,0.67,0.52,1.97,1.59
-0.59,0.38,0.67,0.58,2.15,1.56
-0.6,0.38,0.67,0.34,2.05,1.31
-0.6,0.39,0.67,0.38,1.92,1.13
-0.6,0.38,0.67,0.67,1.44,0.76
-0.6,0.38,0.66,0.69,1.33,0.75
-0.6,0.38,0.65,0.18,1.6,0.75
-0.6,0.38,0.66,0.17,1.92,0.92
-0.6,0.38,0.66,0.18,1.79,1.04
-0.6,0.39,0.66,0.32,1.39,0.82
-0.6,0.38,0.66,0.95,1.39,0.47
-0.59,0.38,0.66,1.13,1.89,0.47
-0.6,0.38,0.66,1.04,2.78,1.08
-0.6,0.37,0.67,0.49,3.05,1.31
-0.6,0.37,0.66,0.15,1.83,1.04
-0.6,0.38,0.66,0.99,-0.14,0.5
-0.61,0.39,0.67,2.12,-2.08,-0.14
-0.61,0.39,0.66,2.92,-1.53,0.84
-0.62,0.39,0.64,0.56,1.01,3.89
-0.61,0.38,0.67,-0.93,6.12,6.95
-0.59,0.36,0.67,-0.63,9.85,7.39
-0.58,0.35,0.67,-0.72,8.31,4.9
-0.58,0.37,0.67,-0.2,1.13,1.21
-0.59,0.39,0.67,-0.26,-5.74,-1.31
-0.6,0.41,0.67,0.61,-7.76,-1.68
-0.6,0.4,0.67,0.46,-3.66,-0.11
-0.61,0.4,0.66,-0.2,2.47,2.17
-0.6,0.39,0.66,-0.41,6.31,3.97
-0.6,0.38,0.66,-0.46,4.96,3.63
-0.59,0.37,0.66,0.44,0.78,1.69
-0.6,0.38,0.66,1.08,-2.78,0.03
-0.6,0.38,0.66,0.98,-3.25,-0.67
-0.6,0.38,0.67,0.31,-1.08,0.2
-0.61,0.39,0.67,0.29,0.76,0.92
-0.61,0.39,0.67,0.49,0.9,1.39
-0.61,0.38,0.67,0.69,-0.38,1.74
-0.6,0.38,0.66,0.67,-0.99,1.85
-0.6,0.38,0.67,0.35,0.21,2.18
-0.6,0.37,0.66,-0.06,1.97,2.63
-0.6,0.38,0.67,-0.21,1.85,2.29
-0.59,0.38,0.66,-0.06,0.58,1.71
-0.59,0.38,0.67,0.06,-1.76,0.14
-0.59,0.39,0.66,1.18,-3.31,-0.92
-0.6,0.4,0.66,0.63,-3.89,-0.08
-0.6,0.39,0.67,-0.12,-2.2,1.79
-0.6,0.39,0.67,-0.38,0.99,2.84
-0.59,0.38,0.67,-0.49,2.61,3.01
-0.6,0.37,0.67,-0.35,2.0,1.89
-0.6,0.37,0.66,-0.29,-0.61,0.78
-0.6,0.38,0.67,-0.09,-3.11,-0.02
-0.6,0.39,0.67,0.11,-3.91,-0.09
-0.6,0.39,0.66,-0.24,-2.67,0.67
-0.6,0.39,0.67,-0.27,-0.89,1.25
-0.6,0.39,0.67,-0.32,0.09,1.6
-0.6,0.38,0.66,-0.06,-0.14,1.42
-0.6,0.38,0.67,-0.06,-0.55,1.27
-0.6,0.38,0.67,-0.18,-0.67,1.21
-0.6,0.38,0.67,-0.08,-0.5,0.99
-0.6,0.38,0.67,0.03,-0.47,0.76
-0.59,0.39,0.66,0.03,-0.44,0.96
-0.6,0.39,0.66,0.37,0.14,1.22
-0.59,0.38,0.65,0.82,1.15,2.18
-0.59,0.39,0.65,2.08,5.1,4.56
-0.59,0.4,0.64,2.26,12.69,9.86
-0.58,0.4,0.65,-0.02,19.15,13.82
-0.58,0.4,0.67,1.59,24.06,16.85
-0.58,0.39,0.68,2.52,23.79,16.98
-0.6,0.39,0.67,4.27,21.21,15.22
-0.59,0.39,0.67,3.5,15.8,11.85
-0.61,0.38,0.65,4.4,10.15,7.37
-0.61,0.39,0.65,4.34,5.97,5.3
-0.62,0.38,0.66,3.4,3.08,3.74
-0.62,0.39,0.65,2.73,0.73,1.3
-0.62,0.39,0.66,2.56,-2.55,-1.1
-0.61,0.39,0.66,1.86,-6.41,-3.74
-0.61,0.39,0.67,0.23,-10.47,-5.42
