acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
-0.57,0.39,0.69,0.5,-0.37,0.85
-0.57,0.38,0.69,0.53,-0.43,0.61
-0.57,0.38,0.68,0.35,-0.05,0.95
-0.57,0.39,0.69,0.34,0.21,1.11
-0.57,0.39,0.69,0.38,-0.03,1.01
-0.57,0.39,0.69,0.52,-0.29,1.02
-0.57,0.38,0.69,0.7,-0.26,1.07
-0.57,0.39,0.69,0.67,-0.2,1.13
-0.57,0.39,0.69,0.75,-0.11,1.21
-0.57,0.39,0.69,0.93,-0.03,1.36
-0.58,0.39,0.69,0.98,-0.03,1.45
-0.57,0.38,0.69,0.98,0.14,1.6
-0.57,0.39,0.68,0.79,-0.15,1.39
-0.57,0.38,0.68,0.76,-0.31,1.45
-0.56,0.38,0.68,0.96,-0.5,1.62
-0.56,0.38,0.69,0.9,-0.17,1.54
-0.57,0.39,0.68,0.56,0.14,1.16
-0.57,0.39,0.69,0.56,-0.18,1.01
-0.56,0.39,0.69,0.56,-0.5,0.92
-0.56,0.39,0.69,0.87,-0.55,0.66
-0.56,0.39,0.68,1.25,-0.24,0.53
-0.57,0.39,0.68,0.81,0.61,1.04
-0.57,0.39,0.69,0.4,1.62,1.51
-0.56,0.38,0.69,0.92,1.83,1.73
-0.57,0.38,0.69,0.41,1.65,1.53
-0.57,0.39,0.69,0.5,-0.73,0.7
-0.57,0.39,0.69,2.43,-2.95,-0.02
-0.58,0.4,0.68,1.98,-3.68,0.76
-0.57,0.4,0.68,0.15,-0.9,3.6
-0.57,0.38,0.68,-1.69,4.69,5.8
-0.56,0.37,0.69,-2.2,8.27,5.45
-0.56,0.36,0.7,-1.39,6.52,3.24
-0.56,0.37,0.7,0.09,0.85,-0.14
-0.56,0.38,0.69,1.07,-4.37,-1.97
-0.56,0.41,0.69,1.05,-5.4,-2.12
-0.57,0.42,0.69,0.56,-2.32,-0.23
-0.56,0.41,0.69,-0.52,2.84,1.91
-0.56,0.4,0.69,-1.25,5.86,3.27
-0.57,0.38,0.69,-0.67,5.27,2.81
-0.58,0.38,0.69,0.53,1.59,1.34
-0.58,0.38,0.69,0.81,-1.82,-0.18
-0.57,0.38,0.7,0.55,-2.79,-0.2
-0.57,0.38,0.69,0.63,-0.92,0.73
-0.57,0.39,0.69,0.85,0.63,0.99
-0.57,0.4,0.69,1.07,0.99,1.62
-0.57,0.38,0.69,0.76,1.19,2.14
-0.56,0.38,0.69,0.87,1.83,2.37
-0.57,0.38,0.69,0.82,2.93,2.66
-0.56,0.38,0.69,0.81,2.96,2.29
-0.56,0.39,0.7,0.4,2.05,1.53
-0.56,0.39,0.69,0.29,1.1,0.82
-0.56,0.39,0.68,0.21,1.25,0.32
-0.56,0.4,0.69,0.24,0.92,-0.46
-0.57,0.4,0.68,0.9,0.17,-0.55
-0.57,0.4,0.68,-0.18,-0.76,0.31
-0.57,0.39,0.68,-0.5,0.76,1.45
-0.57,0.38,0.68,-1.44,2.95,1.86
-0.57,0.38,0.69,-1.21,4.12,1.95
-0.57,0.37,0.68,-0.81,2.89,1.33
-0.57,0.38,0.69,-0.41,0.78,0.35
-0.57,0.38,0.7,0.67,-0.67,0.12
-0.57,0.39,0.69,0.78,-0.58,0.55
-0.57,0.4,0.69,0.58,1.11,1.47
-0.57,0.39,0.69,0.5,2.29,2.29
-0.57,0.39,0.68,0.56,3.05,2.76
-0.57,0.39,0.68,0.7,2.31,2.93
-0.57,0.39,0.68,1.28,1.91,2.92
-0.57,0.38,0.69,1.01,1.65,2.63
-0.57,0.39,0.68,1.19,1.73,2.02
-0.57,0.39,0.68,1.08,1.48,1.63
-0.57,0.39,0.7,0.72,1.57,1.44
-0.57,0.39,0.69,0.5,1.89,1.54
-0.57,0.39,0.69,0.26,1.88,1.48
-0.57,0.39,0.67,0.2,2.18,1.37
-0.58,0.39,0.69,-0.11,2.09,1.15
-0.57,0.39,0.69,-0.09,2.18,1.15
-0.57,0.39,0.69,-0.12,2.84,1.25
-0.56,0.39,0.69,0.0,3.05,1.39
-0.57,0.39,0.69,-0.24,3.27,1.22
-0.57,0.39,0.68,0.14,2.73,1.02
-0.58,0.38,0.68,0.32,2.37,1.25
-0.57,0.38,0.68,0.2,2.18,1.19
-0.57,0.39,0.68,0.23,2.41,1.33
-0.58,0.39,0.67,0.79,3.31,2.15
