acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
-0.56,0.4,0.68,0.41,0.35,0.95
-0.57,0.4,0.68,0.6,0.34,1.02
-0.56,0.4,0.68,0.49,0.56,1.36
-0.57,0.4,0.68,0.38,0.82,1.47
-0.56,0.39,0.68,0.38,1.13,1.54
-0.57,0.4,0.68,0.29,0.93,1.24
-0.57,0.4,0.68,0.4,0.9,1.1
-0.57,0.4,0.68,0.46,0.5,1.04
-0.56,0.4,0.69,0.43,0.67,1.04
-0.57,0.4,0.68,0.29,0.82,0.92
-0.57,0.4,0.68,0.21,1.1,0.96
-0.57,0.4,0.68,0.0,1.25,0.96
-0.57,0.4,0.69,0.03,1.24,0.95
-0.57,0.4,0.68,-0.11,1.54,1.16
-0.57,0.4,0.69,-0.47,1.63,1.08
-0.57,0.39,0.69,-0.46,1.51,0.93
-0.57,0.39,0.68,-0.24,1.57,0.99
-0.56,0.4,0.68,-0.05,1.22,0.79
-0.57,0.4,0.68,-0.23,1.02,0.63
-0.57,0.4,0.68,-0.15,1.08,0.78
-0.57,0.4,0.67,-0.02,1.71,1.36
-0.57,0.4,0.68,-0.2,2.29,1.79
-0.57,0.4,0.68,-0.21,2.41,1.63
-0.57,0.4,0.68,0.09,2.09,1.56
-0.56,0.39,0.69,0.11,1.57,1.47
-0.57,0.4,0.68,0.2,1.47,1.22
-0.57,0.4,0.69,-0.14,1.44,1.34
-0.57,0.41,0.68,0.31,1.47,1.42
-0.57,0.41,0.68,0.26,1.53,1.53
-0.57,0.4,0.67,0.02,1.63,1.74
-0.57,0.4,0.69,0.08,1.89,1.5
-0.58,0.4,0.68,0.24,1.68,1.48
-0.57,0.4,0.67,0.11,1.85,1.71
-0.57,0.4,0.68,-0.05,2.17,1.57
-0.57,0.4,0.68,0.02,2.41,1.16
-0.57,0.4,0.68,0.05,2.11,0.98
-0.56,0.4,0.68,-0.15,1.88,1.15
-0.57,0.4,0.67,-0.03,1.82,1.05
-0.57,0.4,0.68,0.23,1.54,0.64
-0.57,0.41,0.69,0.64,1.77,0.43
-0.58,0.4,0.68,0.4,2.24,0.6
-0.58,0.4,0.68,-0.02,2.75,1.45
-0.58,0.39,0.68,0.37,3.42,1.88
-0.57,0.4,0.67,0.2,3.79,1.8
-0.57,0.4,0.67,-0.37,1.91,1.21
-0.58,0.4,0.68,1.48,-0.79,0.03
-0.58,0.4,0.67,1.47,-2.47,0.14
-0.59,0.4,0.67,-0.44,-0.08,2.7
-0.58,0.39,0.68,-1.88,5.57,5.25
-0.56,0.39,0.68,-2.31,9.77,5.18
-0.56,0.37,0.69,-1.57,8.93,3.36
-0.56,0.38,0.68,-0.32,3.13,0.2
-0.57,0.4,0.69,0.38,-3.04,-2.18
-0.57,0.42,0.68,0.67,-5.15,-2.76
-0.57,0.43,0.68,0.17,-2.75,-1.25
-0.57,0.43,0.67,-0.49,2.29,1.13
-0.58,0.41,0.68,-1.37,6.55,3.13
