acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
-0.59,0.37,0.68,-0.47,8.69,5.44
-0.59,0.37,0.68,0.67,5.07,3.69
-0.58,0.37,0.69,1.82,1.16,1.95
-0.59,0.38,0.68,1.92,-0.93,0.79
-0.58,0.38,0.68,1.36,-0.96,0.06
-0.59,0.39,0.68,1.07,0.17,0.44
-0.59,0.39,0.68,0.98,0.61,1.05
-0.58,0.38,0.68,0.92,0.17,0.85
-0.58,0.39,0.67,0.82,-0.98,0.67
-0.58,0.39,0.68,0.43,-1.08,0.5
-0.57,0.39,0.68,-0.12,-0.69,0.02
-0.58,0.38,0.68,-0.29,-0.56,-0.38
-0.59,0.38,0.67,-0.34,-0.67,-0.69
-0.58,0.37,0.68,-0.37,-1.4,-0.81
-0.58,0.38,0.68,-0.2,-1.74,-0.85
-0.59,0.38,0.67,-0.26,-1.77,-0.55
-0.59,0.38,0.67,-0.14,-1.15,-0.35
-0.59,0.38,0.68,-0.02,-0.72,0.08
-0.59,0.38,0.68,-0.27,-0.64,0.31
-0.59,0.38,0.68,-0.26,-0.69,0.23
-0.58,0.38,0.69,-0.09,-0.95,0.4
-0.59,0.38,0.68,0.02,-0.58,0.6
-0.58,0.37,0.67,-0.12,0.11,0.78
-0.58,0.38,0.67,-0.2,0.52,0.58
-0.59,0.38,0.68,-0.32,0.75,0.58
-0.58,0.38,0.68,-0.24,0.72,0.58
-0.58,0.38,0.69,-0.15,0.69,0.64
-0.58,0.37,0.67,-0.09,0.81,0.6
-0.58,0.38,0.68,-0.43,1.02,0.38
-0.58,0.38,0.68,-0.69,1.15,0.38
-0.59,0.38,0.68,-0.4,1.56,0.4
-0.58,0.38,0.68,-0.34,1.45,0.34
-0.58,0.37,0.68,-0.17,0.96,0.4
-0.58,0.38,0.69,0.21,0.9,0.21
-0.58,0.38,0.68,0.29,0.96,0.37
-0.58,0.37,0.67,0.35,0.9,0.37
-0.59,0.37,0.68,0.35,0.85,0.46
-0.59,0.38,0.68,0.35,0.78,0.79
-0.58,0.37,0.68,0.46,1.05,1.02
-0.58,0.37,0.68,0.92,1.79,1.44
-0.58,0.38,0.68,0.82,2.26,1.71
-0.59,0.37,0.68,0.67,2.35,1.53
-0.59,0.38,0.68,0.6,1.69,1.11
-0.59,0.38,0.69,0.82,1.22,1.08
-0.58,0.38,0.67,0.85,1.45,1.11
-0.58,0.38,0.67,0.82,1.92,1.31
-0.59,0.38,0.67,0.35,1.85,1.22
-0.59,0.38,0.68,0.53,2.02,1.05
-0.59,0.38,0.67,0.49,2.44,1.31
-0.59,0.37,0.68,0.14,2.93,1.25
-0.59,0.38,0.68,0.44,2.76,1.11
-0.6,0.37,0.68,0.44,2.14,0.84
-0.59,0.37,0.68,0.47,1.71,0.63
-0.59,0.38,0.68,1.16,1.71,0.41
-0.59,0.38,0.68,1.19,3.07,1.25
-0.59,0.38,0.67,0.82,5.19,2.7
-0.59,0.36,0.67,0.67,6.95,3.04
-0.59,0.37,0.67,0.52,5.82,2.56
-0.6,0.37,0.66,1.66,2.81,2.24
-0.6,0.38,0.66,3.92,0.5,2.06
-0.61,0.38,0.66,2.55,1.37,3.51
-0.6,0.38,0.66,-0.24,6.6,6.67
-0.59,0.36,0.68,-1.5,13.22,8.85
-0.58,0.36,0.68,-1.42,16.12,8.0
