acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
-0.56,0.39,0.68,-0.14,0.96,2.2
-0.57,0.39,0.68,-0.14,1.11,2.47
-0.56,0.39,0.68,0.09,1.56,2.67
-0.56,0.4,0.68,0.09,1.53,2.69
-0.56,0.38,0.67,0.09,0.81,1.97
-0.57,0.39,0.68,0.26,-0.24,1.5
-0.57,0.39,0.68,0.2,-1.04,1.07
-0.57,0.39,0.68,0.09,-1.45,1.31
-0.57,0.39,0.68,0.03,-0.75,1.45
-0.57,0.39,0.68,-0.12,0.0,1.86
-0.57,0.39,0.68,-0.11,0.92,2.64
-0.57,0.39,0.69,-0.02,1.51,2.9
-0.57,0.39,0.68,-0.15,0.87,2.34
-0.56,0.39,0.68,0.27,-0.26,2.0
-0.57,0.39,0.68,0.63,-0.72,1.83
-0.56,0.39,0.68,0.9,-0.61,1.6
-0.57,0.39,0.69,1.01,-0.31,1.21
-0.57,0.39,0.67,0.82,-0.55,1.27
-0.56,0.4,0.67,0.38,-0.95,1.33
-0.57,0.39,0.69,0.46,-1.13,1.24
-0.56,0.4,0.69,0.05,-0.5,1.77
-0.56,0.4,0.68,-0.06,0.6,1.89
-0.56,0.39,0.68,-0.09,1.05,1.79
-0.56,0.39,0.68,-0.08,0.69,1.15
-0.56,0.39,0.69,-0.09,-0.61,0.61
-0.56,0.4,0.69,-0.03,-1.83,0.26
-0.57,0.4,0.69,0.58,-2.08,-0.06
-0.57,0.4,0.69,0.89,-1.27,0.02
-0.56,0.4,0.68,1.28,0.44,0.47
-0.57,0.4,0.68,0.75,2.09,1.39
-0.57,0.39,0.68,-0.23,2.17,2.14
-0.57,0.39,0.68,-0.4,0.7,1.69
-0.56,0.39,0.67,1.24,-2.21,0.47
-0.57,0.4,0.68,2.34,-4.72,-0.76
-0.58,0.41,0.67,2.34,-3.88,0.37
-0.58,0.4,0.67,-0.99,-0.66,3.57
-0.56,0.39,0.69,-2.14,5.95,6.61
-0.54,0.37,0.69,-1.95,9.92,6.7
-0.54,0.37,0.69,-0.98,6.67,3.95
-0.54,0.38,0.69,0.81,-1.47,0.31
-0.55,0.4,0.69,1.59,-7.42,-2.15
-0.55,0.42,0.69,1.4,-7.6,-1.8
-0.57,0.42,0.68,0.9,-2.78,-0.14
-0.56,0.41,0.68,-0.18,2.84,2.31
-0.57,0.4,0.68,-1.02,5.63,4.11
-0.57,0.39,0.68,-0.76,4.41,3.65
-0.57,0.39,0.69,0.24,0.66,1.94
-0.56,0.39,0.68,0.72,-2.35,0.38
-0.56,0.39,0.68,0.9,-2.9,-0.31
-0.57,0.39,0.67,0.61,-1.73,-0.05
-0.57,0.4,0.68,0.4,-0.84,0.29
-0.57,0.39,0.69,0.17,-0.46,0.84
-0.58,0.39,0.69,0.11,-0.43,1.51
-0.57,0.39,0.68,0.06,0.4,2.2
-0.56,0.39,0.68,-0.41,1.16,2.58
-0.56,0.38,0.69,-0.47,1.45,1.97
-0.56,0.39,0.69,-0.05,-0.55,0.15
-0.56,0.39,0.67,1.83,-2.78,-0.58
-0.56,0.4,0.68,0.64,-4.67,-0.09
-0.56,0.41,0.69,0.52,-3.24,1.25
-0.55,0.4,0.68,-0.11,-0.2,2.21
-0.55,0.39,0.69,-0.53,1.88,2.29
-0.55,0.38,0.69,0.06,1.5,1.68
-0.55,0.39,0.69,-0.15,-0.67,0.81
-0.56,0.39,0.68,0.05,-2.9,0.12
-0.55,0.39,0.69,0.38,-3.51,0.03
-0.55,0.4,0.69,0.06,-2.2,0.52
-0.55,0.4,0.69,-0.09,-0.63,1.1
-0.56,0.4,0.69,-0.14,0.06,1.31
-0.56,0.39,0.69,-0.03,-0.05,1.33
-0.56,0.39,0.69,0.03,0.21,1.24
-0.57,0.38,0.69,0.11,0.23,1.07
-0.57,0.39,0.69,0.06,-0.32,0.81
-0.56,0.39,0.69,0.63,-1.1,0.52
-0.56,0.39,0.69,0.99,-1.22,0.41
-0.56,0.4,0.68,0.78,-0.89,0.53
-0.56,0.4,0.69,0.6,-0.12,1.07
-0.55,0.4,0.69,0.31,0.96,1.44
-0.55,0.4,0.69,0.24,1.82,2.18
-0.55,0.4,0.69,0.53,2.17,2.44
-0.55,0.39,0.68,0.84,1.57,2.31
-0.56,0.39,0.69,1.21,1.16,2.02
-0.55,0.39,0.69,1.5,0.95,2.0
-0.56,0.39,0.7,1.34,1.3,2.0
-0.56,0.4,0.67,1.8,2.24,2.27
-0.57,0.41,0.66,2.17,4.56,3.83
-0.57,0.4,0.68,1.68,6.2,5.19
-0.56,0.4,0.68,1.07,7.36,6.18
-0.56,0.39,0.69,1.33,7.44,6.73
-0.55,0.4,0.7,1.53,9.21,9.39
