acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0.31,0.44,0.82,0.82,0.41,1.74
0.32,0.45,0.81,0.89,-0.14,1.59
0.32,0.45,0.81,0.52,-0.03,1.91
0.32,0.45,0.81,0.44,0.7,1.85
0.32,0.44,0.82,0.35,0.84,1.24
0.31,0.44,0.82,0.41,0.99,0.69
0.31,0.43,0.82,0.47,1.1,0.15
0.31,0.44,0.82,0.26,1.05,0.06
0.31,0.44,0.83,0.02,1.01,-0.05
0.3,0.44,0.82,-0.05,1.36,0.06
0.31,0.44,0.83,0.08,1.42,0.29
0.31,0.44,0.82,0.12,1.4,0.61
0.31,0.43,0.82,0.09,1.08,0.75
0.31,0.43,0.82,0.11,0.84,1.19
0.31,0.44,0.82,0.47,0.73,1.88
0.31,0.43,0.82,0.47,0.9,2.7
0.31,0.44,0.82,0.35,0.9,3.28
0.31,0.43,0.83,0.4,0.79,3.37
0.32,0.43,0.82,0.6,0.66,3.33
0.32,0.44,0.82,0.58,0.61,3.28
0.31,0.45,0.82,0.27,0.03,2.81
0.31,0.45,0.82,-0.09,0.12,2.81
0.32,0.44,0.82,-0.2,0.56,2.32
0.31,0.43,0.83,-0.84,0.82,2.4
0.31,0.42,0.83,-0.92,0.79,2.23
0.31,0.43,0.83,-0.87,-0.21,1.86
0.31,0.44,0.83,-0.9,0.05,2.06
0.31,0.44,0.82,-0.98,-0.12,2.46
0.31,0.44,0.82,-1.19,-0.23,2.61
0.32,0.44,0.83,-1.24,-0.32,2.95
0.31,0.44,0.82,-1.22,-0.17,3.4
0.31,0.43,0.83,-1.16,0.03,3.51
0.31,0.44,0.83,-0.89,0.12,3.94
0.31,0.43,0.82,-0.89,0.24,3.44
0.3,0.43,0.83,-0.93,0.29,3.21
0.31,0.44,0.82,-0.7,0.69,2.9
0.32,0.44,0.83,-0.61,0.73,2.73
0.31,0.43,0.81,-0.56,0.64,2.15
0.31,0.44,0.83,-0.32,0.96,1.28
0.31,0.44,0.83,-0.21,1.05,0.81
0.32,0.44,0.83,-0.21,0.9,0.6
0.31,0.43,0.83,-0.11,0.82,0.34
0.32,0.43,0.82,-0.06,0.87,0.34
0.31,0.44,0.83,-0.03,0.7,-0.02
0.32,0.43,0.83,0.05,1.08,-0.31
0.31,0.44,0.83,0.15,0.96,-0.26
0.31,0.44,0.82,0.2,0.58,-0.5
0.31,0.44,0.82,0.34,0.79,-0.5
0.32,0.43,0.83,0.46,0.85,0.18
0.31,0.44,0.82,0.17,0.85,0.31
0.31,0.43,0.83,0.23,0.85,0.17
0.31,0.43,0.83,0.43,0.81,0.26
0.31,0.44,0.83,0.67,0.67,0.5
0.31,0.43,0.83,0.55,0.79,0.46
0.31,0.43,0.84,0.7,1.07,0.53
0.31,0.43,0.83,0.69,0.79,0.69
0.31,0.44,0.83,0.73,0.69,0.75
0.32,0.44,0.83,0.58,0.95,0.82
0.31,0.43,0.82,0.41,0.66,0.92
0.32,0.43,0.83,0.23,0.7,0.81
0.31,0.43,0.82,0.11,0.7,0.87
0.31,0.44,0.82,0.02,0.67,0.56
0.31,0.44,0.82,-0.24,0.66,0.52
0.31,0.44,0.82,-0.23,0.79,0.21
0.32,0.44,0.82,-0.53,0.93,0.37
0.32,0.44,0.83,-0.56,0.78,0.14
0.32,0.43,0.82,-0.6,0.84,0.37
0.31,0.43,0.82,-0.5,0.73,0.29
0.31,0.44,0.83,-0.58,0.76,0.6
0.31,0.43,0.82,-0.78,0.72,0.63
0.31,0.44,0.82,-0.64,0.72,0.82
0.31,0.44,0.83,-0.46,0.44,1.1
0.31,0.43,0.82,-0.52,0.47,1.24
0.32,0.44,0.82,-0.35,0.18,1.19
0.31,0.43,0.82,0.15,0.43,1.48
0.32,0.43,0.83,-0.03,0.56,1.62
0.31,0.43,0.82,0.06,0.47,1.48
0.31,0.43,0.83,0.14,0.46,1.68
0.31,0.43,0.83,0.12,0.35,1.83
0.32,0.43,0.83,0.08,0.5,1.73
0.32,0.43,0.82,0.12,0.41,2.0
0.32,0.45,0.83,0.23,0.61,1.5
0.31,0.44,0.82,0.5,1.02,1.57
0.32,0.43,0.83,0.37,0.66,1.57
0.32,0.43,0.83,0.43,1.08,1.66
0.31,0.43,0.83,0.03,1.05,1.69
0.32,0.43,0.83,-0.5,0.52,1.62
0.32,0.44,0.82,-0.23,0.44,1.71
0.3,0.43,0.81,0.85,1.13,1.68
0.3,0.43,0.79,2.6,1.33,2.52
0.32,0.44,0.83,3.54,2.4,3.31
0.32,0.43,0.83,3.79,3.34,2.5
0.32,0.41,0.81,4.55,3.08,2.67
0.31,0.42,0.82,5.02,2.46,2.29
0.32,0.44,0.84,3.74,1.31,1.63
0.31,0.45,0.83,2.61,-0.53,0.72
0.32,0.46,0.82,2.15,-1.01,0.95
0.32,0.46,0.82,2.18,-0.26,1.22
0.33,0.45,0.82,1.79,0.61,0.79
0.32,0.44,0.82,1.68,0.96,0.67
0.32,0.44,0.82,1.1,1.11,-0.61
0.31,0.45,0.83,0.2,1.31,-1.37
0.32,0.44,0.83,-0.61,0.87,-1.42
0.32,0.43,0.82,-1.1,1.19,-2.09
0.3,0.44,0.82,-1.28,1.76,-2.02
0.31,0.44,0.84,-1.39,1.51,-1.53
0.31,0.44,0.83,-0.72,0.93,-1.13
0.3,0.43,0.83,-0.79,0.78,-1.37
0.32,0.44,0.81,0.84,0.41,0.52
0.32,0.44,0.82,1.19,1.31,2.75
0.3,0.45,0.83,-0.21,1.25,1.74
0.28,0.44,0.83,-0.92,-0.18,0.08
0.3,0.44,0.83,-1.76,-1.69,-0.73
0.29,0.45,0.83,-2.35,-2.53,-3.15
0.28,0.44,0.82,-2.56,-3.53,-4.12
0.3,0.45,0.82,-2.87,-4.46,-3.02
0.31,0.44,0.82,-3.5,-4.0,-3.13
0.32,0.44,0.81,-4.02,-4.03,-2.82
0.32,0.43,0.8,-3.88,-3.69,-3.71
0.33,0.43,0.82,-3.5,-3.19,-4.15
0.34,0.43,0.81,-3.11,-2.81,-3.85
