acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0.28,0.43,0.84,0.9,0.61,1.71
0.29,0.42,0.84,1.51,0.99,2.29
0.29,0.42,0.83,1.24,1.6,2.92
0.29,0.4,0.84,0.98,1.73,2.82
0.29,0.41,0.86,1.15,1.04,2.46
0.29,0.42,0.84,1.48,-0.05,2.08
0.3,0.44,0.83,1.47,-0.4,1.92
0.3,0.44,0.82,1.34,0.09,1.92
0.3,0.44,0.83,0.95,0.66,1.69
0.29,0.44,0.83,0.55,1.16,0.92
0.29,0.43,0.83,0.64,1.16,0.31
0.29,0.42,0.83,0.9,1.33,-0.09
0.29,0.42,0.84,0.56,1.34,-0.38
0.28,0.42,0.83,0.6,1.02,-0.78
0.28,0.43,0.84,0.63,1.13,-0.69
0.28,0.43,0.85,0.43,1.57,-0.38
0.28,0.43,0.84,-0.02,1.51,0.12
0.28,0.43,0.85,0.27,1.51,0.34
0.28,0.42,0.84,0.81,1.86,0.75
0.28,0.42,0.84,1.47,2.14,1.11
0.28,0.42,0.84,1.73,1.88,1.74
0.29,0.41,0.84,2.11,1.68,2.0
0.29,0.42,0.83,2.09,1.4,1.89
0.3,0.42,0.84,2.11,1.04,2.11
0.29,0.42,0.83,1.77,0.76,1.74
0.29,0.43,0.83,1.77,0.73,1.25
0.28,0.43,0.82,1.89,0.84,0.9
0.29,0.43,0.84,1.73,0.67,0.9
0.28,0.43,0.83,1.45,0.85,0.75
0.28,0.43,0.83,0.69,1.04,0.49
0.29,0.42,0.83,0.47,0.76,0.02
0.29,0.43,0.83,0.58,0.63,-0.34
0.28,0.43,0.83,0.56,0.53,-0.15
0.29,0.43,0.84,0.72,0.96,-0.17
0.29,0.43,0.84,0.55,0.66,0.2
0.29,0.42,0.84,0.63,0.81,0.29
0.28,0.43,0.84,0.7,0.58,0.79
0.28,0.42,0.84,0.9,0.6,1.27
0.29,0.42,0.84,1.1,0.6,1.86
0.28,0.42,0.84,1.33,0.78,1.97
0.28,0.42,0.84,1.18,0.69,2.11
0.29,0.44,0.83,1.31,0.7,2.31
0.28,0.43,0.84,1.34,0.81,2.34
0.29,0.44,0.84,1.37,0.99,2.31
0.29,0.44,0.84,1.45,1.07,2.18
0.29,0.43,0.83,1.44,1.05,1.86
0.28,0.43,0.84,1.42,1.11,1.45
0.29,0.43,0.84,1.33,1.13,1.3
0.29,0.43,0.84,0.93,0.89,1.1
0.29,0.44,0.84,0.82,0.64,0.78
0.29,0.43,0.84,0.78,0.89,0.2
0.29,0.43,0.83,0.87,0.98,0.46
0.28,0.44,0.83,0.82,0.9,0.34
0.29,0.44,0.83,0.78,0.89,0.34
0.29,0.43,0.84,0.17,-0.08,0.66
0.29,0.43,0.84,0.69,1.11,0.69
0.29,0.43,0.84,1.31,1.13,0.81
0.28,0.42,0.84,1.69,1.59,0.93
