acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0.29,0.41,0.85,1.44,1.48,1.59
0.29,0.41,0.84,1.62,1.48,1.8
0.29,0.41,0.83,1.42,1.27,2.27
0.29,0.42,0.84,1.53,1.28,1.79
0.29,0.42,0.84,1.39,1.15,1.48
0.29,0.41,0.84,1.19,1.19,1.22
0.29,0.41,0.84,1.18,1.16,1.16
0.29,0.41,0.84,0.73,1.01,1.25
0.29,0.42,0.84,0.4,1.11,1.15
0.29,0.41,0.83,0.63,1.05,0.87
0.29,0.41,0.84,0.44,1.05,0.81
0.29,0.41,0.85,0.56,1.36,0.67
0.29,0.41,0.85,0.61,1.04,0.76
0.29,0.42,0.84,0.61,1.34,0.69
0.29,0.41,0.84,0.9,0.99,1.01
0.28,0.41,0.84,0.89,1.04,1.05
0.29,0.41,0.85,1.07,1.22,1.25
0.29,0.41,0.84,1.04,0.81,1.59
0.29,0.42,0.84,1.21,1.07,1.5
0.29,0.41,0.85,1.57,1.04,1.66
0.29,0.41,0.84,1.21,1.15,1.85
0.29,0.42,0.85,1.15,1.39,1.68
0.29,0.41,0.84,1.27,1.3,1.82
0.29,0.41,0.84,1.15,1.54,1.74
0.29,0.41,0.84,0.99,1.4,1.68
0.29,0.42,0.84,0.89,1.31,1.8
0.29,0.41,0.84,1.07,1.42,1.73
0.29,0.41,0.84,1.21,1.57,1.6
0.28,0.42,0.84,1.28,1.4,1.45
0.28,0.41,0.84,1.16,1.31,1.54
0.29,0.42,0.85,1.39,1.15,1.66
0.29,0.42,0.84,1.15,1.07,1.6
0.3,0.42,0.84,1.3,1.24,1.27
0.29,0.42,0.84,1.57,1.27,1.05
0.29,0.42,0.84,1.5,1.4,1.18
0.29,0.42,0.84,1.36,1.47,1.01
0.28,0.41,0.84,1.28,1.62,1.18
0.29,0.41,0.84,0.43,1.28,1.22
0.29,0.42,0.85,-0.11,1.08,0.98
0.28,0.43,0.85,0.38,1.34,0.73
0.27,0.43,0.85,0.24,0.73,1.1
0.28,0.41,0.84,0.79,0.95,1.69
0.28,0.41,0.84,1.74,1.82,2.18
0.29,0.39,0.84,1.11,1.85,2.44
0.29,0.39,0.84,1.18,1.42,2.21
0.29,0.41,0.85,1.27,0.69,1.53
0.29,0.42,0.84,1.63,-0.03,1.37
0.3,0.43,0.83,2.08,0.17,1.6
0.3,0.42,0.83,2.52,1.25,1.53
0.29,0.42,0.82,4.09,1.62,0.96
0.29,0.42,0.82,5.04,1.8,0.23
0.29,0.42,0.86,4.73,2.29,-0.75
0.27,0.42,0.86,3.73,1.88,-1.57
0.27,0.42,0.85,3.44,1.34,-1.6
0.28,0.42,0.83,3.39,0.95,-1.36
0.29,0.43,0.85,2.85,1.4,-1.02
0.29,0.44,0.85,1.95,1.73,-0.93
0.28,0.43,0.84,1.88,1.76,-0.87
0.29,0.42,0.84,1.92,1.89,-0.32
0.29,0.42,0.83,2.0,2.31,-0.32
0.28,0.42,0.84,2.43,1.86,0.38
0.28,0.42,0.85,2.41,1.79,0.67
0.28,0.42,0.84,2.56,0.82,0.76
0.29,0.42,0.85,2.24,0.93,1.04
0.3,0.42,0.84,1.92,0.81,1.15
0.29,0.43,0.83,1.8,0.72,0.7
0.27,0.41,0.81,3.53,0.64,-0.47
0.28,0.44,0.84,2.56,1.22,-0.23
0.29,0.44,0.84,2.78,0.98,0.32
0.29,0.42,0.83,2.46,1.57,-0.09
0.28,0.42,0.83,2.24,1.95,-0.72
0.29,0.43,0.85,1.91,1.4,-1.1
0.28,0.43,0.86,0.85,0.81,-1.11
0.29,0.43,0.84,0.24,0.23,-0.89
0.29,0.43,0.83,0.21,0.02,-0.67
0.28,0.43,0.83,-0.35,0.43,-0.49
0.29,0.43,0.84,-0.06,0.44,-0.11
0.29,0.43,0.84,-0.18,0.31,0.21
0.29,0.43,0.85,-1.16,-0.21,0.84
0.28,0.43,0.85,-2.24,-0.85,1.45
0.28,0.43,0.85,-2.9,-1.24,1.66
0.28,0.42,0.83,-2.79,-1.07,2.09
0.28,0.43,0.83,-2.7,-0.99,2.35
0.29,0.43,0.84,-2.17,-0.61,2.4
0.28,0.42,0.83,-2.17,-0.58,2.24
0.28,0.43,0.83,-1.73,-0.41,2.09
0.29,0.42,0.83,-0.85,-0.26,1.73
0.28,0.43,0.84,-0.63,0.5,1.62
0.28,0.42,0.83,0.02,0.24,1.51
0.29,0.42,0.84,-0.15,0.26,1.21
0.29,0.43,0.83,-0.09,0.18,1.08
0.29,0.42,0.84,0.21,0.34,0.92
0.29,0.42,0.83,0.56,0.15,0.49
0.28,0.42,0.84,0.95,0.23,0.46
0.28,0.42,0.84,1.45,-0.09,0.24
0.28,0.42,0.84,1.66,0.23,0.23
0.28,0.43,0.84,1.8,0.52,0.11
0.28,0.42,0.84,1.94,0.34,0.02
0.29,0.43,0.85,1.89,0.66,0.46
0.3,0.42,0.84,2.2,0.38,1.42
0.29,0.42,0.82,2.49,0.72,1.62
0.29,0.43,0.83,2.66,1.66,1.19
0.28,0.43,0.84,2.84,1.77,-0.41
0.28,0.43,0.83,3.1,1.4,-0.82
0.29,0.43,0.84,3.22,1.34,-0.72
0.29,0.43,0.82,2.75,1.16,-0.69
0.27,0.44,0.84,1.68,0.81,-2.34
0.29,0.43,0.84,1.4,0.95,-2.23
0.3,0.44,0.83,0.95,0.63,-1.82
0.29,0.44,0.84,-0.41,1.02,-2.29
0.29,0.43,0.85,-1.3,1.24,-3.28
0.28,0.43,0.83,-1.27,0.92,-2.76
0.28,0.42,0.8,-0.38,-0.11,-0.64
0.29,0.43,0.84,-0.27,1.08,-0.84
0.27,0.43,0.84,-0.92,1.13,-1.53
0.26,0.43,0.84,-1.44,-0.34,-1.39
0.28,0.43,0.85,-2.15,-1.69,-0.5
0.28,0.43,0.84,-3.59,-1.5,-0.98
0.26,0.43,0.84,-3.89,-2.17,-1.73
0.27,0.43,0.83,-3.59,-3.65,-1.08
0.27,0.43,0.84,-3.83,-4.23,-0.5
0.29,0.43,0.83,-3.47,-4.17,-0.99
0.3,0.43,0.84,-2.84,-4.15,-0.79
0.3,0.43,0.84,-3.71,-3.6,-0.21
0.3,0.43,0.84,-4.21,-2.75,-0.08
0.29,0.42,0.83,-4.49,-2.75,-0.32
0.3,0.43,0.83,-4.61,-3.16,-0.56
0.28,0.43,0.82,-4.32,-2.27,-2.15
0.29,0.42,0.82,-2.89,-1.94,-2.44
0.28,0.42,0.8,-2.09,-1.37,-1.53
0.27,0.41,0.79,0.56,-3.01,0.72
0.31,0.42,0.83,1.22,-1.88,3.33
0.31,0.42,0.81,2.27,-0.92,4.18
0.31,0.4,0.81,5.92,0.26,4.4
0.32,0.41,0.8,7.83,1.91,5.6
0.32,0.41,0.8,9.85,3.62,5.19
0.29,0.41,0.84,12.85,5.63,5.53
0.26,0.42,0.83,11.94,0.37,6.24
