acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0.3,0.44,0.82,0.26,0.79,1.1
0.31,0.45,0.83,0.43,1.05,1.15
0.3,0.45,0.82,0.06,0.89,0.95
0.31,0.45,0.83,0.41,0.96,1.08
0.3,0.44,0.83,0.08,1.02,0.82
0.3,0.44,0.82,-0.56,0.55,0.76
0.3,0.44,0.82,-0.52,0.75,0.79
0.3,0.44,0.83,-0.11,0.81,0.89
0.3,0.44,0.83,-0.18,0.56,1.59
0.3,0.44,0.83,0.46,0.98,2.32
0.31,0.43,0.83,1.13,1.66,2.73
0.31,0.42,0.82,0.4,1.66,3.18
0.31,0.43,0.82,0.55,1.6,2.89
0.31,0.43,0.83,0.7,0.58,2.38
0.31,0.46,0.82,0.53,0.03,2.34
0.31,0.46,0.81,0.12,0.26,2.53
0.32,0.45,0.81,-0.26,0.64,1.76
0.31,0.45,0.82,-0.43,0.73,1.02
0.31,0.45,0.83,-0.76,0.82,0.47
0.31,0.44,0.83,-1.02,0.98,-0.12
0.3,0.44,0.82,-1.1,1.02,-0.73
0.3,0.44,0.82,-1.28,1.28,-0.75
0.29,0.44,0.83,-1.42,1.05,-0.63
0.3,0.44,0.82,-1.37,1.15,-0.38
0.3,0.44,0.83,-1.48,1.15,-0.24
0.3,0.44,0.83,-1.16,0.7,-0.06
0.3,0.44,0.83,-0.61,0.76,0.44
0.29,0.44,0.82,-0.12,1.21,1.07
0.3,0.44,0.82,-0.05,0.93,1.5
0.3,0.43,0.82,0.05,0.53,1.89
0.31,0.43,0.82,0.37,0.7,1.92
0.31,0.44,0.82,0.21,0.69,1.91
0.31,0.44,0.82,0.27,0.46,1.51
0.3,0.45,0.82,-0.15,0.26,0.96
0.3,0.45,0.81,-0.29,-0.31,1.08
0.31,0.44,0.81,-0.21,-0.14,0.84
0.3,0.44,0.81,-0.6,0.43,0.79
0.3,0.44,0.82,-1.18,0.66,0.44
0.3,0.43,0.84,-1.08,0.15,0.23
0.3,0.44,0.83,-1.07,-0.52,0.4
0.3,0.43,0.82,-0.89,-0.47,0.47
0.31,0.44,0.83,-0.63,-0.29,0.56
0.31,0.44,0.82,-0.92,-0.31,0.78
0.3,0.44,0.84,-0.89,-0.09,1.13
0.31,0.43,0.83,-0.55,-0.05,1.33
0.3,0.44,0.83,-0.49,-0.24,1.47
0.3,0.44,0.83,-0.26,-0.27,1.48
0.3,0.44,0.83,0.05,-0.12,1.57
0.3,0.44,0.83,0.02,-0.08,1.48
0.31,0.44,0.83,0.12,-0.03,1.66
0.31,0.45,0.83,-0.05,0.24,1.42
0.3,0.45,0.83,-0.15,0.27,1.16
0.3,0.44,0.83,0.03,0.27,1.33
0.31,0.44,0.83,0.02,0.63,0.99
0.31,0.44,0.83,-0.23,0.61,0.93
0.31,0.44,0.82,-0.37,0.63,0.81
0.31,0.44,0.83,-0.14,0.23,0.84
0.31,0.44,0.82,-0.14,0.26,0.79
0.3,0.44,0.82,-0.18,-0.02,0.7
0.31,0.44,0.83,-0.09,0.41,0.75
0.31,0.44,0.83,-0.23,0.35,0.43
0.31,0.44,0.83,-0.23,0.27,0.58
0.31,0.44,0.82,-0.31,0.4,0.87
0.3,0.44,0.83,-0.31,0.34,0.72
0.31,0.44,0.83,-0.08,0.53,0.82
0.31,0.44,0.82,-0.15,0.66,0.84
0.3,0.44,0.83,0.05,0.92,1.01
0.3,0.44,0.82,-0.08,0.66,0.98
0.31,0.44,0.83,0.44,0.61,0.95
0.3,0.44,0.83,0.37,0.67,1.33
0.3,0.44,0.82,0.27,0.41,1.53
0.3,0.43,0.82,0.29,0.64,1.59
0.31,0.44,0.83,0.52,0.49,1.34
0.31,0.43,0.83,0.43,0.56,1.4
0.3,0.43,0.83,0.37,0.55,1.25
0.3,0.44,0.82,0.41,0.21,1.28
0.31,0.44,0.83,0.26,0.6,1.15
0.3,0.44,0.83,-0.09,0.55,0.98
0.31,0.45,0.82,-0.32,0.61,0.67
0.3,0.43,0.82,-0.47,0.44,0.52
