acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
-0.57,0.7,0.4,0.05,0.37,0.93
-0.57,0.7,0.4,0.34,0.12,1.24
-0.57,0.71,0.39,0.49,0.61,2.15
-0.57,0.71,0.4,0.53,1.57,2.55
-0.58,0.69,0.4,0.72,2.34,2.09
-0.58,0.69,0.4,0.46,1.83,1.74
-0.58,0.7,0.41,0.29,0.87,1.5
-0.58,0.7,0.4,0.6,0.23,1.8
-0.57,0.7,0.4,0.56,0.96,2.26
-0.57,0.7,0.4,0.44,1.04,2.06
-0.57,0.7,0.4,0.5,0.58,1.88
-0.58,0.7,0.4,0.05,0.15,2.11
-0.58,0.69,0.4,-0.06,-0.2,2.12
-0.57,0.69,0.41,-0.26,-0.96,2.26
-0.56,0.7,0.41,-0.66,-1.98,2.0
-0.57,0.7,0.41,-0.44,-2.95,2.15
-0.57,0.7,0.4,-0.6,-3.68,2.15
-0.57,0.69,0.4,-0.84,-3.6,1.91
-0.58,0.69,0.4,-0.46,-2.5,1.69
-0.58,0.7,0.4,-0.55,-1.18,1.44
-0.58,0.69,0.4,-0.32,-0.31,1.02
-0.58,0.69,0.4,1.05,2.35,1.86
-0.58,0.71,0.41,-0.12,1.76,2.23
-0.56,0.71,0.41,-0.4,0.78,1.91
-0.57,0.71,0.42,0.09,-0.21,0.81
-0.57,0.7,0.4,0.11,-1.3,0.89
-0.57,0.7,0.4,-0.17,-1.63,0.82
-0.58,0.7,0.4,-0.24,-0.96,0.95
-0.57,0.7,0.39,-0.15,-0.23,1.24
-0.57,0.7,0.41,-0.08,-0.34,1.44
-0.58,0.7,0.4,-0.18,-0.18,1.25
-0.57,0.69,0.4,-0.05,0.11,1.31
-0.57,0.69,0.41,0.02,0.75,1.15
-0.57,0.69,0.41,0.0,0.99,1.33
-0.57,0.69,0.41,-0.09,0.98,1.47
-0.57,0.69,0.4,-0.4,1.37,1.37
-0.57,0.7,0.41,-0.2,1.51,1.3
-0.57,0.7,0.4,-0.35,1.71,1.13
-0.57,0.7,0.4,-0.26,2.0,1.04
-0.58,0.7,0.39,-0.12,2.02,0.99
-0.57,0.7,0.4,-0.12,2.06,1.16
-0.57,0.69,0.41,-0.02,1.71,0.99
-0.57,0.69,0.41,0.15,0.99,0.84
-0.57,0.69,0.4,0.37,0.53,0.82
-0.57,0.7,0.41,0.41,-0.09,1.02
-0.58,0.7,0.41,0.61,0.32,1.05
-0.57,0.7,0.4,0.4,0.55,1.28
-0.58,0.69,0.4,0.47,0.6,1.31
-0.58,0.7,0.4,0.37,0.27,1.28
-0.58,0.69,0.4,0.27,-0.12,0.99
-0.58,0.69,0.39,0.27,0.29,1.24
-0.58,0.7,0.39,0.44,1.74,2.02
-0.58,0.69,0.41,0.2,3.44,2.84
-0.58,0.69,0.41,-0.29,4.64,2.55
-0.57,0.68,0.42,-0.73,4.6,1.65
-0.57,0.69,0.42,-1.86,3.31,1.18
-0.56,0.7,0.42,-1.71,1.63,1.34
-0.56,0.69,0.41,-1.45,0.02,1.47
-0.56,0.7,0.42,-1.15,-0.21,1.8
-0.56,0.7,0.41,-0.78,0.41,1.92
-0.56,0.7,0.4,-0.35,0.53,2.11
-0.57,0.71,0.42,0.24,-0.17,2.27
-0.57,0.71,0.4,0.67,-0.82,2.4
-0.57,0.7,0.41,0.99,-1.66,2.24
-0.58,0.7,0.4,1.21,-1.53,2.32
-0.58,0.7,0.41,1.59,-0.93,2.08
-0.58,0.69,0.4,1.65,0.26,2.23
-0.58,0.69,0.4,1.36,1.42,2.37
-0.57,0.69,0.41,0.98,1.62,2.0
-0.58,0.7,0.42,0.76,1.3,2.12
-0.57,0.69,0.41,0.69,1.3,1.98
-0.58,0.69,0.4,0.5,1.91,2.14
-0.57,0.69,0.41,0.18,2.81,1.88
-0.57,0.69,0.41,-0.08,3.45,1.63
-0.57,0.7,0.41,-0.14,3.19,1.74
-0.57,0.7,0.42,-0.23,2.26,1.73
-0.57,0.71,0.4,0.21,0.9,1.57
-0.57,0.71,0.4,0.64,0.38,1.57
-0.57,0.71,0.4,0.64,0.7,2.32
-0.57,0.7,0.41,1.15,1.63,2.63
-0.57,0.7,0.41,0.75,1.98,2.0
-0.57,0.7,0.41,0.69,0.89,1.36
-0.58,0.69,0.4,0.89,-0.08,1.18
-0.58,0.7,0.4,0.7,-0.52,1.08
-0.57,0.7,0.41,0.7,-0.21,1.42
-0.57,0.7,0.4,0.66,0.6,1.79
-0.57,0.7,0.4,0.7,0.85,1.89
-0.57,0.7,0.39,0.63,0.95,1.86
-0.57,0.69,0.41,0.55,1.15,1.82
-0.57,0.69,0.41,-0.09,1.4,1.53
-0.57,0.7,0.41,-0.32,1.3,1.25
-0.57,0.69,0.4,-0.47,1.07,1.04
-0.57,0.7,0.41,-0.69,0.85,0.92
-0.57,0.71,0.41,-0.49,0.95,0.82
-0.57,0.7,0.4,-0.41,1.19,0.92
-0.57,0.7,0.4,-0.12,1.39,1.04
-0.57,0.7,0.41,0.21,1.39,1.07
-0.57,0.7,0.41,0.35,0.98,1.24
-0.57,0.7,0.41,0.56,0.95,1.05
-0.57,0.7,0.41,0.73,0.61,0.93
-0.57,0.71,0.41,1.08,0.26,0.64
-0.57,0.7,0.4,1.4,0.2,0.66
-0.58,0.7,0.4,1.54,0.24,0.66
-0.57,0.69,0.4,1.51,0.56,0.98
-0.57,0.7,0.4,1.57,1.36,1.33
-0.58,0.71,0.4,1.68,1.5,1.31
-0.57,0.7,0.4,1.51,1.97,1.68
-0.57,0.7,0.4,1.6,1.98,1.85
-0.58,0.7,0.41,1.71,2.66,1.77
-0.57,0.69,0.41,1.54,3.02,1.57
-0.58,0.69,0.39,1.66,3.44,1.22
-0.57,0.7,0.39,1.94,3.24,0.61
-0.58,0.7,0.39,2.4,3.88,0.64
-0.57,0.69,0.39,2.49,4.02,1.02
-0.58,0.69,0.4,2.67,4.18,-0.2
-0.58,0.7,0.38,5.16,4.08,-0.82
-0.59,0.71,0.39,6.17,3.47,-1.89
-0.58,0.7,0.38,4.93,2.34,-0.47
-0.57,0.71,0.4,4.0,2.87,0.43
-0.57,0.7,0.4,4.63,4.0,-0.89
-0.56,0.7,0.39,5.16,4.03,-1.05
-0.58,0.69,0.39,5.1,3.62,0.15
-0.58,0.7,0.39,5.47,5.88,1.11
-0.58,0.69,0.39,5.33,8.12,1.18
-0.59,0.7,0.39,4.92,8.63,0.17
-0.59,0.69,0.38,4.37,8.02,-0.82
-0.6,0.69,0.37,3.98,7.01,-0.87
-0.6,0.69,0.37,3.47,6.47,-0.06
-0.59,0.7,0.37,2.78,7.24,0.31
-0.6,0.7,0.38,2.9,8.76,1.11
-0.59,0.68,0.38,2.95,10.47,-0.18
-0.59,0.69,0.38,3.02,10.78,-2.02
-0.6,0.68,0.38,3.97,9.34,-3.04
-0.58,0.7,0.38,3.79,6.89,-3.53
-0.57,0.71,0.38,4.2,5.07,-2.61
-0.58,0.72,0.37,6.73,3.33,-4.72
-0.59,0.69,0.36,7.65,1.66,-4.9
