acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0.38,0.44,0.82,2.87,1.33,0.98
0.37,0.45,0.82,2.5,1.82,0.66
0.37,0.44,0.81,2.35,1.8,0.24
0.37,0.44,0.81,2.63,1.3,0.37
0.37,0.44,0.8,3.11,1.08,-0.05
0.38,0.44,0.81,2.52,1.59,0.2
0.37,0.44,0.82,2.43,1.34,0.11
0.37,0.44,0.8,2.24,0.43,0.34
0.37,0.44,0.83,2.24,1.82,0.18
0.37,0.44,0.81,2.18,1.69,0.35
0.37,0.44,0.82,1.92,1.22,0.75
0.37,0.44,0.82,1.74,1.34,0.95
0.37,0.44,0.81,1.5,1.65,1.19
0.37,0.44,0.82,1.59,1.63,1.37
0.36,0.44,0.8,1.73,0.7,1.39
0.37,0.44,0.82,1.92,1.83,1.24
0.37,0.44,0.82,1.89,1.83,1.57
0.37,0.44,0.82,2.2,1.68,1.4
0.37,0.44,0.82,2.34,1.95,1.44
0.37,0.44,0.81,2.66,1.74,1.22
0.37,0.44,0.82,2.73,1.97,1.1
0.37,0.44,0.81,2.7,2.21,0.89
0.36,0.44,0.8,2.49,1.1,1.01
0.37,0.45,0.81,3.05,1.18,0.38
0.36,0.45,0.81,2.03,1.18,0.12
0.37,0.45,0.82,1.86,1.98,0.12
0.37,0.45,0.81,1.62,1.85,0.14
0.37,0.45,0.81,1.48,1.42,0.24
0.38,0.45,0.83,1.56,1.51,0.03
0.36,0.45,0.81,1.85,1.51,-0.02
0.37,0.44,0.81,2.0,1.76,-0.06
0.36,0.45,0.8,2.69,0.31,-0.32
0.36,0.45,0.81,2.41,1.34,-0.03
0.37,0.45,0.82,2.96,1.65,0.2
0.37,0.45,0.82,2.72,2.15,0.38
0.37,0.45,0.81,2.72,1.42,0.64
0.37,0.45,0.82,2.9,1.3,0.64
0.36,0.44,0.82,2.21,1.59,0.87
0.37,0.45,0.81,2.37,1.42,1.27
0.36,0.45,0.82,2.2,1.24,1.24
0.36,0.45,0.81,2.47,1.28,1.25
0.37,0.45,0.81,2.56,0.9,1.1
0.37,0.46,0.82,2.63,1.88,0.96
0.37,0.46,0.81,2.15,1.4,1.16
0.36,0.45,0.81,2.2,0.63,1.4
0.36,0.45,0.8,2.27,1.24,1.05
0.36,0.45,0.81,2.7,1.66,0.24
0.36,0.45,0.82,1.91,2.05,0.79
0.37,0.44,0.82,1.44,1.02,1.15
0.35,0.45,0.81,0.08,0.17,1.21
0.35,0.46,0.81,-0.34,-0.24,1.4
0.35,0.47,0.82,0.03,-0.78,1.6
0.36,0.46,0.82,0.78,-0.63,2.18
0.36,0.44,0.79,1.95,-0.11,2.78
0.38,0.44,0.81,2.31,1.42,3.25
0.38,0.43,0.82,2.44,0.69,3.24
0.39,0.42,0.82,3.05,1.37,2.75
0.37,0.45,0.81,3.07,1.44,1.91
0.37,0.46,0.81,3.31,1.05,1.36
0.37,0.47,0.81,3.39,0.7,1.08
0.35,0.47,0.81,2.99,0.23,1.28
0.36,0.45,0.8,2.53,0.4,1.3
0.35,0.46,0.78,2.69,-0.52,0.81
0.36,0.45,0.81,1.53,0.84,0.67
0.36,0.45,0.83,1.28,1.07,0.56
0.36,0.45,0.81,0.85,1.01,0.17
0.37,0.46,0.82,0.82,1.05,0.24
0.37,0.46,0.81,0.56,1.5,0.17
0.36,0.46,0.81,0.76,1.4,0.49
0.36,0.46,0.81,0.89,1.28,0.64
0.36,0.46,0.82,1.08,1.6,0.67
0.36,0.46,0.81,1.39,1.8,0.84
0.36,0.45,0.81,1.53,1.51,0.9
0.36,0.45,0.81,1.37,1.51,1.07
0.36,0.45,0.8,1.53,1.02,1.1
0.36,0.46,0.81,1.97,1.11,1.02
0.37,0.45,0.8,0.49,-0.21,1.19
0.37,0.46,0.8,1.48,0.87,0.7
0.36,0.47,0.81,1.45,0.82,0.43
0.36,0.47,0.81,1.5,0.46,0.82
0.36,0.46,0.81,1.36,0.14,1.22
0.35,0.46,0.81,1.66,0.64,0.72
0.36,0.45,0.81,1.76,1.01,0.53
0.36,0.45,0.81,1.77,0.49,0.17
