acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0.29,0.44,0.83,-0.72,0.78,-0.15
0.3,0.43,0.83,-0.38,0.84,0.2
0.3,0.43,0.84,-0.2,0.61,0.76
0.29,0.43,0.84,0.78,0.87,1.21
0.3,0.42,0.83,1.1,0.55,1.88
0.3,0.43,0.83,1.47,0.99,2.34
0.31,0.42,0.84,1.37,1.13,2.32
0.3,0.42,0.83,2.31,1.3,2.2
0.3,0.43,0.8,1.88,1.07,1.71
0.3,0.45,0.83,1.79,-0.18,1.28
0.3,0.45,0.82,0.98,-0.43,1.42
0.31,0.45,0.82,1.01,0.34,1.28
0.31,0.43,0.83,0.38,0.93,0.9
0.3,0.43,0.83,-0.11,1.07,0.55
0.3,0.44,0.83,0.02,0.69,0.02
0.3,0.44,0.83,-0.38,0.43,0.11
0.3,0.43,0.83,-0.82,0.29,-0.37
0.3,0.44,0.83,-0.84,0.58,-0.26
0.3,0.44,0.83,-0.93,0.61,0.0
0.3,0.44,0.84,-0.7,0.56,0.6
0.3,0.43,0.84,-0.46,0.72,1.05
0.3,0.43,0.84,0.17,0.72,1.3
0.29,0.43,0.83,0.44,0.64,1.54
0.3,0.44,0.83,0.6,0.81,1.54
0.3,0.44,0.83,0.63,0.9,1.71
0.3,0.44,0.83,0.63,0.95,1.8
0.3,0.44,0.83,0.58,0.85,2.02
0.31,0.44,0.83,0.73,0.79,1.89
0.3,0.44,0.84,0.55,0.95,1.68
0.3,0.44,0.83,0.63,0.96,1.53
0.3,0.44,0.82,0.5,0.93,1.16
0.3,0.44,0.83,0.26,0.55,0.98
0.3,0.44,0.83,0.03,0.7,0.89
0.3,0.43,0.82,-0.23,0.84,0.6
0.3,0.43,0.83,-0.14,0.64,0.56
0.3,0.44,0.82,-0.08,0.75,0.4
0.3,0.44,0.83,-0.18,0.76,0.6
0.3,0.44,0.82,-0.29,0.67,0.72
0.3,0.44,0.83,-0.03,0.53,0.58
0.29,0.44,0.83,-0.05,0.52,1.05
0.29,0.44,0.82,0.27,0.73,0.92
0.3,0.43,0.82,1.11,1.04,1.01
0.3,0.43,0.82,1.89,1.08,1.33
0.29,0.43,0.82,2.49,2.15,1.27
0.3,0.44,0.84,2.11,1.97,1.47
0.3,0.44,0.84,2.08,1.54,1.31
0.3,0.44,0.83,2.06,1.19,0.9
0.29,0.44,0.84,1.66,0.85,1.18
0.3,0.44,0.83,1.24,0.73,1.02
0.3,0.44,0.83,0.9,0.67,0.78
0.3,0.43,0.81,1.88,1.1,0.46
0.31,0.44,0.83,1.83,1.33,0.95
0.3,0.45,0.84,0.87,1.51,0.35
0.3,0.44,0.83,1.04,1.13,-0.03
0.29,0.43,0.82,1.19,1.25,-0.02
0.31,0.44,0.83,0.93,1.53,-0.03
0.3,0.44,0.84,0.4,1.31,-0.17
0.3,0.44,0.84,0.14,1.05,-0.06
0.3,0.44,0.82,0.35,0.81,0.08
0.29,0.43,0.82,1.13,0.41,-0.26
0.3,0.45,0.84,1.1,1.1,-0.15
0.3,0.44,0.82,1.05,0.66,0.21
0.3,0.44,0.83,1.31,0.98,0.09
0.3,0.44,0.83,1.11,1.31,0.31
0.3,0.44,0.84,-0.14,0.99,0.41
0.3,0.45,0.84,-0.85,0.27,0.73
0.29,0.45,0.83,-0.81,0.11,0.67
0.29,0.44,0.83,-1.63,-0.82,1.21
0.29,0.44,0.83,-1.16,-1.4,2.35
0.3,0.43,0.82,-0.81,-0.64,2.93
0.29,0.42,0.83,-1.22,0.4,3.45
0.3,0.41,0.83,-0.89,0.17,3.15
0.3,0.43,0.82,-0.03,-0.56,2.58
0.3,0.45,0.82,0.26,-0.96,2.23
0.31,0.46,0.82,0.56,-0.85,1.92
0.31,0.46,0.81,0.18,-0.17,1.47
0.3,0.45,0.81,0.34,0.46,0.73
0.31,0.45,0.82,1.01,0.89,0.66
0.29,0.44,0.81,1.19,0.82,0.11
0.3,0.44,0.82,1.47,1.6,-0.66
0.29,0.44,0.83,1.21,1.65,-1.56
0.29,0.44,0.83,0.92,1.39,-1.91
0.29,0.44,0.83,0.79,1.1,-1.33
0.28,0.44,0.84,0.92,0.85,-0.56
0.29,0.44,0.83,1.16,0.38,0.41
0.3,0.44,0.84,1.91,0.73,1.47
0.29,0.44,0.84,2.12,1.01,1.88
0.3,0.43,0.83,2.24,0.37,2.09
0.3,0.44,0.83,2.35,0.81,2.26
0.3,0.44,0.82,2.0,0.46,1.85
0.31,0.44,0.82,1.57,1.36,1.57
0.3,0.46,0.83,1.19,-0.17,0.55
0.3,0.45,0.83,0.4,-0.32,0.32
0.31,0.45,0.81,0.26,0.15,0.24
0.3,0.45,0.83,-1.22,0.99,0.02
0.29,0.44,0.82,-1.6,1.02,-0.61
0.3,0.44,0.82,-1.07,0.76,-1.27
0.31,0.44,0.83,-1.07,0.92,-1.45
0.29,0.45,0.83,-1.57,0.81,-1.54
0.29,0.45,0.83,-1.6,0.29,-1.48
0.3,0.45,0.82,-1.8,0.12,-0.69
0.3,0.44,0.83,-1.88,-0.02,0.0
0.29,0.44,0.83,-1.22,0.31,0.55
0.3,0.43,0.83,-0.67,0.31,0.78
0.3,0.44,0.83,0.02,0.02,1.24
0.3,0.44,0.84,0.23,0.29,1.13
0.29,0.43,0.82,0.9,0.37,0.98
0.3,0.44,0.82,1.13,0.67,1.18
0.3,0.45,0.83,0.75,0.76,1.27
0.3,0.44,0.83,0.87,0.92,0.75
0.29,0.45,0.83,0.93,0.95,0.21
0.3,0.45,0.83,0.85,0.64,-0.32
0.29,0.44,0.83,0.6,0.53,-0.9
0.29,0.43,0.81,1.13,0.03,-0.64
0.31,0.44,0.83,0.63,0.11,-0.32
0.3,0.45,0.82,-0.37,0.26,0.14
