acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0.35,0.42,0.84,1.98,1.13,-0.05
0.34,0.41,0.84,1.48,0.95,-0.67
0.34,0.4,0.84,1.44,0.7,-1.1
0.33,0.41,0.84,1.51,0.6,-1.34
0.35,0.41,0.84,1.34,0.47,-1.4
0.34,0.41,0.86,1.18,0.09,-1.51
0.34,0.41,0.85,1.37,-0.61,-1.31
0.34,0.41,0.85,1.86,-0.35,-1.01
0.35,0.4,0.85,2.23,0.05,-0.9
0.34,0.4,0.86,2.75,0.69,-0.85
0.35,0.4,0.86,2.9,0.84,-0.49
0.35,0.4,0.85,3.28,0.85,0.2
0.34,0.4,0.85,3.91,1.51,0.29
0.35,0.4,0.85,4.64,2.27,0.34
0.34,0.4,0.84,4.32,2.41,0.34
0.33,0.41,0.84,4.35,2.55,-0.08
0.33,0.41,0.84,3.98,1.97,0.52
0.33,0.42,0.83,3.73,1.63,1.01
0.34,0.42,0.85,3.8,2.21,0.79
0.34,0.41,0.84,3.33,2.96,0.98
0.34,0.41,0.86,2.7,3.04,0.87
0.34,0.41,0.85,2.53,2.7,0.96
0.34,0.42,0.85,2.06,2.81,0.84
0.34,0.42,0.85,1.53,3.05,0.61
0.34,0.42,0.85,1.24,2.92,0.37
0.34,0.43,0.85,1.13,2.75,0.34
0.34,0.42,0.85,0.9,2.23,0.53
0.35,0.42,0.86,1.28,1.85,1.07
0.34,0.41,0.86,1.76,1.69,1.08
0.35,0.41,0.85,2.06,1.37,1.11
0.34,0.4,0.85,2.29,1.22,1.45
0.35,0.41,0.85,2.29,1.07,1.44
0.34,0.41,0.85,2.55,0.56,1.63
0.34,0.41,0.84,2.87,-0.09,1.98
0.35,0.41,0.85,3.5,-0.15,2.02
0.35,0.41,0.84,3.59,-0.17,2.17
0.35,0.42,0.84,3.97,-0.37,2.06
0.35,0.41,0.84,4.0,-0.44,2.03
0.35,0.42,0.85,3.44,-0.79,2.02
0.34,0.4,0.85,3.91,0.05,1.24
0.34,0.41,0.85,2.76,-0.55,1.02
0.34,0.42,0.86,3.45,0.47,0.32
0.33,0.42,0.84,3.34,0.02,0.46
0.33,0.42,0.85,3.19,-0.47,0.21
0.33,0.41,0.85,3.71,-0.35,-0.53
0.33,0.42,0.84,2.08,-1.39,-0.44
0.34,0.41,0.86,4.27,1.48,-1.53
0.34,0.42,0.85,3.91,0.56,-1.08
0.34,0.42,0.85,4.05,0.43,-0.75
0.35,0.42,0.84,3.88,0.76,-0.34
0.34,0.42,0.83,3.25,0.38,-0.06
0.35,0.42,0.83,3.65,1.24,0.23
0.34,0.42,0.85,3.82,1.6,0.38
0.34,0.42,0.84,3.88,1.56,0.38
0.34,0.43,0.84,3.74,0.98,0.6
0.33,0.43,0.83,3.4,0.47,0.96
0.34,0.42,0.84,3.48,0.38,1.07
0.34,0.43,0.85,3.45,0.72,0.43
