acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0.31,0.44,0.83,0.4,0.75,1.45
0.31,0.43,0.83,0.4,0.66,1.63
0.31,0.44,0.83,0.53,0.46,0.92
0.31,0.44,0.82,0.29,0.52,0.81
0.32,0.44,0.83,0.4,1.24,0.69
0.3,0.44,0.83,0.24,1.05,0.52
0.31,0.44,0.83,0.55,0.98,0.63
0.31,0.44,0.83,0.66,0.9,0.84
0.31,0.44,0.83,0.82,1.02,1.16
0.3,0.43,0.83,0.89,1.22,1.39
0.31,0.43,0.84,1.37,0.92,1.94
0.3,0.43,0.83,1.4,0.98,2.38
0.3,0.43,0.83,1.62,0.7,2.38
0.3,0.43,0.82,1.71,0.53,2.43
0.31,0.44,0.82,1.86,0.6,2.67
0.31,0.44,0.82,1.6,0.79,2.4
0.31,0.45,0.82,1.5,0.55,2.17
0.31,0.45,0.82,1.28,0.52,1.86
0.31,0.44,0.81,0.9,0.76,1.57
0.31,0.44,0.82,0.46,0.53,1.11
0.32,0.45,0.83,0.08,0.66,0.67
0.31,0.45,0.83,0.03,0.44,0.23
0.31,0.45,0.82,-0.31,0.7,0.09
0.31,0.44,0.83,-0.53,0.81,-0.02
0.31,0.44,0.83,-0.26,0.63,0.17
0.3,0.44,0.82,-0.05,0.76,0.38
0.31,0.44,0.83,0.31,0.9,0.56
0.31,0.44,0.82,0.32,0.81,1.08
0.3,0.43,0.83,0.41,0.84,1.13
0.31,0.44,0.83,0.64,0.72,1.76
0.31,0.44,0.83,0.5,0.7,1.86
0.31,0.44,0.83,0.87,0.63,2.11
0.31,0.45,0.82,1.01,0.32,2.27
0.31,0.44,0.83,0.79,0.14,2.29
0.31,0.44,0.81,0.72,0.23,2.17
0.3,0.44,0.82,0.56,0.21,2.02
0.31,0.44,0.83,0.4,0.47,1.76
0.31,0.44,0.83,0.11,0.18,1.69
0.31,0.45,0.81,-0.02,0.6,1.53
0.3,0.45,0.82,-0.14,0.56,1.04
0.32,0.44,0.83,0.21,0.49,0.82
0.31,0.44,0.81,0.98,0.79,0.72
0.31,0.44,0.81,1.63,1.33,0.41
0.3,0.44,0.82,2.53,1.98,0.31
0.32,0.44,0.82,2.89,2.98,0.58
0.31,0.44,0.84,1.18,2.37,0.79
0.3,0.45,0.84,0.03,1.74,0.56
0.3,0.45,0.83,0.24,1.59,0.4
0.3,0.44,0.82,0.6,1.25,0.67
0.31,0.45,0.83,0.55,1.08,1.42
0.31,0.44,0.82,0.93,1.6,1.68
0.31,0.43,0.82,0.96,2.17,2.14
0.31,0.42,0.83,0.15,1.88,2.31
0.31,0.44,0.84,0.56,0.82,2.15
0.31,0.45,0.82,0.87,-0.12,1.77
0.31,0.46,0.82,0.63,-0.69,1.82
0.32,0.46,0.82,0.08,-0.52,1.79
0.32,0.45,0.81,-0.27,0.0,1.21
0.31,0.45,0.83,-0.38,0.4,0.82
0.32,0.44,0.83,-0.43,0.46,0.44
0.31,0.44,0.83,-0.37,0.89,-0.09
0.31,0.44,0.81,-0.26,0.7,-0.27
0.3,0.44,0.82,0.0,0.98,-0.09
0.3,0.45,0.83,0.6,1.16,-0.03
0.3,0.44,0.83,0.18,1.13,0.24
0.31,0.44,0.84,0.23,0.99,0.79
0.3,0.44,0.83,0.61,0.99,1.05
0.31,0.45,0.83,1.15,1.1,1.6
0.31,0.44,0.82,1.33,0.95,1.66
0.31,0.44,0.82,1.92,1.01,2.17
0.31,0.44,0.82,1.89,1.04,2.34
0.31,0.44,0.82,1.91,1.01,2.18
0.31,0.44,0.81,1.68,0.69,1.83
0.31,0.45,0.82,1.53,0.98,1.28
0.3,0.46,0.83,0.99,0.44,0.87
0.3,0.45,0.81,1.66,0.47,0.78
0.32,0.45,0.81,2.09,1.54,1.05
0.3,0.45,0.82,1.63,2.4,0.46
0.3,0.43,0.81,2.75,2.35,-0.14
0.31,0.44,0.83,3.42,1.86,-0.05
0.31,0.44,0.84,2.43,1.5,-0.06
0.31,0.45,0.83,2.0,1.37,-0.32
0.3,0.44,0.82,2.27,1.1,-0.23
0.32,0.45,0.83,1.59,0.81,0.4
0.31,0.46,0.84,0.63,0.29,0.58
0.3,0.45,0.83,-0.08,0.09,0.92
0.31,0.44,0.84,-0.6,-0.09,1.34
0.3,0.45,0.83,-1.31,-0.21,1.56
0.3,0.45,0.83,-2.21,-0.75,1.44
0.31,0.45,0.83,-2.31,-0.69,1.39
0.31,0.45,0.82,-2.27,-0.49,1.1
0.3,0.45,0.82,-1.98,-0.18,1.21
0.3,0.45,0.82,-1.6,0.18,0.98
0.31,0.45,0.82,-0.96,0.67,0.67
0.31,0.45,0.82,-0.87,0.85,0.67
0.31,0.45,0.83,-1.16,0.93,0.7
0.31,0.45,0.83,-1.24,0.44,0.12
0.31,0.44,0.82,-0.66,0.6,0.08
0.31,0.44,0.82,-0.26,0.96,-0.27
