acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0.3,0.43,0.83,-0.29,0.44,1.89
0.3,0.43,0.83,0.08,0.49,1.89
0.3,0.42,0.84,0.46,0.46,1.77
0.3,0.43,0.83,0.4,0.66,1.47
0.3,0.43,0.83,0.34,0.9,1.4
0.29,0.44,0.85,0.44,1.01,1.18
0.3,0.42,0.83,0.12,0.81,1.02
0.29,0.43,0.84,-0.53,0.41,0.72
0.29,0.43,0.83,-0.53,0.31,0.63
0.29,0.43,0.84,-0.17,0.02,0.82
0.29,0.43,0.84,-0.17,-0.4,1.53
0.3,0.42,0.84,0.4,0.11,2.17
0.3,0.41,0.83,0.2,1.05,2.7
0.31,0.4,0.84,0.15,1.82,2.56
0.29,0.4,0.85,0.21,1.07,2.14
0.29,0.42,0.83,-0.2,0.06,1.76
0.29,0.43,0.83,0.11,-0.63,1.74
0.29,0.43,0.83,-0.14,-0.53,1.6
0.3,0.44,0.82,-0.63,-0.34,1.15
0.3,0.44,0.83,-0.47,-0.49,0.58
0.3,0.42,0.84,-0.43,-0.29,0.18
0.31,0.42,0.84,-0.27,0.06,-0.18
0.31,0.42,0.83,-0.26,0.64,-0.21
0.3,0.42,0.83,-0.24,1.01,-0.37
0.3,0.42,0.84,-0.12,1.33,-0.31
0.29,0.43,0.83,0.09,1.54,0.34
0.3,0.42,0.84,0.14,1.42,0.66
0.3,0.42,0.83,0.43,1.22,1.19
0.29,0.42,0.84,0.81,1.28,1.6
0.3,0.42,0.85,1.27,1.27,1.88
0.29,0.42,0.83,1.22,1.27,2.34
0.3,0.42,0.84,1.54,1.15,2.56
0.3,0.42,0.83,1.63,0.96,2.63
0.31,0.43,0.83,1.37,0.96,2.53
0.3,0.43,0.82,1.18,0.9,2.15
0.3,0.43,0.84,1.04,0.61,1.54
0.3,0.44,0.83,0.69,0.46,1.57
0.3,0.43,0.82,0.73,0.5,1.56
0.3,0.43,0.83,0.24,1.21,1.24
0.3,0.42,0.83,0.03,0.96,1.04
0.29,0.42,0.84,0.17,0.63,0.53
0.3,0.42,0.83,0.21,0.18,0.49
0.3,0.43,0.84,0.32,0.66,0.76
0.29,0.42,0.83,0.44,0.7,0.95
0.3,0.43,0.83,0.55,0.55,1.21
