acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0.25,0.42,0.85,0.47,0.24,1.6
0.26,0.41,0.84,0.24,-0.02,1.47
0.26,0.41,0.85,0.02,-0.11,1.4
0.26,0.42,0.85,-0.38,-0.23,1.25
0.26,0.41,0.84,-0.49,-0.14,0.96
0.26,0.42,0.84,-0.15,-0.02,0.85
0.25,0.41,0.85,0.6,0.26,0.34
0.25,0.41,0.85,0.61,-0.17,0.08
0.26,0.42,0.85,0.73,0.26,0.21
0.26,0.41,0.85,0.53,0.27,0.7
0.26,0.42,0.85,0.34,0.37,1.31
0.26,0.42,0.86,-0.08,0.76,1.57
0.26,0.42,0.85,-0.14,0.76,2.05
0.26,0.42,0.84,-0.34,0.64,1.77
0.25,0.42,0.85,-0.81,0.78,2.05
0.26,0.41,0.85,-0.76,0.87,1.74
0.26,0.42,0.85,-0.89,1.07,1.76
0.26,0.42,0.85,-0.79,0.78,1.69
0.26,0.42,0.85,-0.73,0.7,1.47
0.26,0.42,0.85,-0.6,0.7,1.15
0.26,0.42,0.86,-0.67,0.52,0.93
0.26,0.42,0.85,-0.64,0.6,1.01
0.26,0.41,0.85,-0.73,0.49,1.13
0.25,0.42,0.86,-0.63,0.47,1.15
0.26,0.41,0.84,-0.55,0.47,1.13
0.26,0.42,0.85,-0.52,0.41,1.1
0.26,0.41,0.85,-0.52,0.61,1.19
0.26,0.42,0.85,-0.32,0.26,1.3
0.26,0.41,0.85,-0.06,0.44,1.59
0.26,0.42,0.86,-0.2,0.78,1.59
0.26,0.41,0.84,-0.34,0.61,1.71
0.26,0.41,0.86,-0.27,0.52,1.47
0.26,0.41,0.85,-0.35,0.47,1.63
0.26,0.42,0.85,-0.18,0.23,1.59
0.26,0.42,0.85,-0.21,0.24,1.33
0.26,0.42,0.85,-0.53,0.49,1.51
0.25,0.41,0.84,-0.6,0.89,1.04
0.26,0.41,0.84,-0.75,0.76,0.87
0.25,0.41,0.85,-0.79,0.67,0.66
0.26,0.41,0.85,-0.87,0.75,0.73
0.27,0.41,0.84,-0.87,0.84,0.41
0.26,0.41,0.85,-0.52,1.18,0.38
0.26,0.42,0.85,-0.24,1.45,0.5
0.25,0.41,0.84,-0.44,1.47,0.21
0.26,0.41,0.85,-0.44,1.44,0.47
0.26,0.41,0.85,-0.89,0.9,0.26
0.26,0.41,0.85,-1.59,0.17,0.02
0.25,0.42,0.85,-0.92,0.05,0.27
0.24,0.42,0.86,-0.52,-0.14,0.37
0.24,0.41,0.86,-0.69,-0.18,1.07
0.26,0.41,0.86,-0.03,0.47,1.8
0.26,0.39,0.85,0.14,1.16,2.32
0.27,0.38,0.86,-0.43,1.15,2.05
0.26,0.39,0.85,-0.26,0.79,1.51
0.26,0.41,0.85,0.41,-0.12,1.11
0.26,0.41,0.84,0.56,-0.38,1.42
0.27,0.43,0.85,0.58,-0.29,1.89
0.27,0.42,0.84,0.55,-0.11,1.79
0.27,0.42,0.85,0.32,0.32,1.45
0.26,0.41,0.85,0.67,0.31,1.02
0.26,0.4,0.86,0.35,0.49,0.64
0.25,0.4,0.85,0.37,0.47,0.26
0.25,0.41,0.86,-0.02,0.47,0.09
0.25,0.41,0.86,-0.21,0.47,0.06
0.25,0.42,0.85,-0.2,0.44,-0.15
0.26,0.42,0.85,-0.35,0.72,0.15
0.26,0.4,0.86,-0.11,0.85,0.4
0.25,0.42,0.85,0.15,0.99,0.73
0.26,0.41,0.86,0.38,1.27,1.05
0.26,0.4,0.85,0.58,1.11,1.73
0.26,0.4,0.86,0.52,1.04,1.77
0.26,0.4,0.85,0.63,0.56,1.97
0.26,0.4,0.85,1.19,0.6,1.6
0.26,0.42,0.84,0.95,0.06,1.83
0.26,0.43,0.84,1.11,-0.21,2.03
0.26,0.41,0.85,1.04,0.08,2.18
0.27,0.41,0.85,0.75,0.55,1.91
0.26,0.4,0.85,0.55,0.34,1.37
0.26,0.41,0.85,0.55,0.03,1.18
0.25,0.41,0.85,0.5,-0.47,0.84
0.26,0.41,0.84,0.29,-0.02,0.79
0.26,0.42,0.85,-0.02,-0.61,0.75
0.26,0.41,0.85,0.02,-0.34,0.82
0.26,0.41,0.85,0.11,-0.32,0.76
0.26,0.41,0.85,0.23,-0.31,0.78
0.26,0.41,0.86,0.64,-0.21,0.66
0.25,0.41,0.85,0.99,0.08,0.89
0.26,0.4,0.85,1.1,0.32,1.25
0.27,0.41,0.85,0.63,0.35,1.39
0.26,0.41,0.85,0.52,0.26,1.4
0.26,0.41,0.84,0.82,0.29,1.66
0.26,0.42,0.85,0.84,0.27,1.57
