acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0.34,0.46,0.81,1.18,0.12,1.92
0.35,0.47,0.82,1.44,0.34,1.97
0.35,0.46,0.81,1.48,0.31,2.21
0.35,0.45,0.81,1.74,0.08,2.17
0.35,0.46,0.81,1.68,0.35,2.12
0.35,0.46,0.82,1.69,0.4,2.15
0.34,0.47,0.81,1.53,0.99,2.14
0.35,0.46,0.82,1.76,0.92,2.06
0.35,0.46,0.81,1.1,1.1,2.0
0.35,0.46,0.81,0.81,1.16,1.79
0.34,0.46,0.81,0.63,1.08,1.48
0.35,0.46,0.82,0.46,0.75,1.45
0.35,0.46,0.81,0.21,0.64,1.11
0.35,0.46,0.81,0.02,0.72,0.73
0.35,0.46,0.81,-0.05,0.67,0.56
0.35,0.46,0.81,-0.18,0.41,0.52
0.35,0.46,0.81,-0.23,0.56,0.43
0.35,0.46,0.81,0.15,0.79,0.6
0.35,0.46,0.81,0.47,0.79,0.64
0.35,0.46,0.81,0.58,0.96,0.95
0.35,0.47,0.8,0.95,0.99,1.27
0.35,0.46,0.8,1.15,1.11,1.37
0.35,0.46,0.82,1.36,1.28,1.59
0.34,0.46,0.81,1.39,1.28,1.76
0.35,0.46,0.81,1.59,1.39,1.76
0.35,0.46,0.81,1.56,1.15,2.14
0.35,0.47,0.81,1.62,1.11,1.98
0.35,0.46,0.81,1.27,1.24,1.91
0.34,0.47,0.81,1.02,0.87,1.71
0.35,0.46,0.8,1.08,0.52,1.56
0.35,0.46,0.82,0.9,0.81,1.33
0.35,0.47,0.81,0.56,0.64,1.27
0.35,0.47,0.81,0.44,0.46,1.02
0.35,0.46,0.81,0.34,0.47,1.07
0.35,0.47,0.81,0.31,0.38,0.9
0.35,0.46,0.83,0.69,0.89,0.99
0.35,0.46,0.81,0.73,0.72,0.89
0.35,0.45,0.8,1.11,0.52,1.04
0.35,0.45,0.82,1.34,0.52,1.16
0.35,0.46,0.81,1.62,0.17,1.28
0.35,0.47,0.81,1.71,1.15,1.02
0.35,0.46,0.82,1.95,0.6,1.16
0.35,0.46,0.81,2.15,0.79,1.24
0.34,0.46,0.82,2.14,0.85,1.44
0.35,0.46,0.81,2.09,1.21,1.8
0.35,0.46,0.81,1.97,1.02,1.53
0.35,0.46,0.82,2.05,0.96,1.71
0.35,0.46,0.81,1.79,1.11,1.51
0.35,0.47,0.81,1.76,0.92,1.47
0.35,0.46,0.8,1.74,1.13,1.45
0.35,0.47,0.81,1.79,0.87,1.18
0.35,0.46,0.8,1.66,1.04,1.01
0.35,0.47,0.82,1.8,0.95,1.08
0.35,0.46,0.81,1.73,0.78,1.02
0.36,0.47,0.81,1.39,0.96,0.75
0.35,0.47,0.81,1.83,1.24,0.58
0.34,0.47,0.8,1.54,-0.03,0.27
0.35,0.46,0.82,1.28,0.72,0.52
0.35,0.46,0.8,1.91,0.75,0.76
0.34,0.46,0.82,0.52,0.05,1.1
0.34,0.47,0.81,0.38,-0.4,0.93
0.33,0.48,0.81,0.38,-0.41,1.33
0.34,0.48,0.81,0.84,-0.15,1.92
0.36,0.46,0.81,2.08,0.99,2.6
0.36,0.45,0.8,2.47,2.08,2.67
0.36,0.44,0.8,2.53,2.6,2.06
0.35,0.46,0.8,2.66,1.65,1.53
0.35,0.47,0.82,3.01,0.85,1.11
0.35,0.49,0.8,2.61,0.49,1.33
0.34,0.49,0.8,2.15,-0.7,1.28
0.35,0.48,0.77,3.6,-0.32,0.41
0.35,0.48,0.8,0.89,-0.95,1.33
0.35,0.47,0.81,1.04,0.6,1.25
0.35,0.47,0.79,0.85,-0.12,0.75
0.34,0.47,0.8,0.38,0.18,0.4
0.34,0.47,0.81,0.12,1.79,0.32
0.34,0.47,0.8,0.31,1.24,0.18
0.34,0.47,0.81,0.17,1.28,0.5
0.35,0.47,0.81,0.03,0.89,0.69
0.35,0.48,0.81,0.26,1.02,0.78
0.35,0.47,0.81,0.58,0.99,0.95
0.34,0.47,0.81,0.78,0.99,1.18
0.35,0.47,0.81,0.96,1.27,1.19
0.35,0.46,0.81,0.82,1.56,1.22
0.34,0.46,0.82,0.79,0.92,1.74
0.34,0.47,0.8,1.16,1.22,1.62
0.35,0.47,0.81,1.36,1.24,1.27
0.35,0.47,0.8,1.22,0.58,1.4
0.35,0.47,0.8,1.37,0.58,0.81
0.35,0.48,0.81,0.92,-0.18,0.87
0.35,0.48,0.81,1.24,0.11,1.21
0.34,0.47,0.81,1.27,-0.05,1.42
0.35,0.47,0.81,0.66,0.64,1.22
0.35,0.46,0.81,0.6,0.53,1.19
0.35,0.47,0.8,0.31,-1.01,1.19
0.35,0.47,0.81,0.9,0.11,1.36
0.35,0.48,0.81,0.89,-0.03,1.18
0.35,0.48,0.8,0.92,0.09,1.16
0.35,0.47,0.8,0.9,0.08,1.25
0.35,0.47,0.81,0.96,-0.99,1.39
0.35,0.47,0.82,1.4,0.37,1.21
0.34,0.47,0.81,0.73,0.12,1.68
0.35,0.47,0.81,0.85,0.29,1.83
0.35,0.47,0.8,0.56,0.38,1.63
0.36,0.47,0.81,0.26,0.43,1.94
0.36,0.47,0.8,0.38,-0.03,3.24
0.36,0.48,0.8,0.14,-2.35,4.05
0.36,0.48,0.8,-0.34,-0.56,5.42
0.36,0.49,0.8,-1.34,-1.19,7.11
0.36,0.49,0.83,-4.29,-0.6,7.71
0.35,0.47,0.82,-4.81,-0.79,8.96
0.36,0.47,0.81,-4.69,-0.03,9.54
0.35,0.46,0.82,-4.64,0.56,8.18
0.35,0.46,0.8,-3.83,0.05,6.95
0.34,0.45,0.79,-2.61,-0.12,5.01
0.35,0.46,0.81,-2.73,0.27,4.05
0.34,0.45,0.8,-1.83,-0.14,2.93
0.35,0.45,0.8,-0.53,0.49,1.6
0.35,0.46,0.8,0.67,1.19,0.69
0.36,0.46,0.79,1.85,2.02,0.0
0.36,0.46,0.8,2.41,2.14,-1.01
0.35,0.46,0.8,2.98,1.66,-1.8
0.35,0.45,0.79,3.77,1.89,-3.1
0.35,0.46,0.81,4.05,1.39,-3.92
0.34,0.47,0.81,4.18,0.64,-4.5
0.34,0.47,0.8,3.62,0.02,-4.47
0.34,0.48,0.8,2.92,-0.31,-5.42
0.33,0.47,0.81,2.66,-1.34,-6.0
0.32,0.47,0.81,2.35,-2.09,-7.3
0.32,0.48,0.82,1.63,-4.08,-10.27
0.32,0.48,0.81,1.22,-5.5,-10.69
0.31,0.49,0.82,0.31,-8.87,-12.9
0.3,0.49,0.85,-2.03,-11.66,-16.64
0.34,0.46,0.8,-2.29,-12.56,-17.42
0.33,0.48,0.81,-1.83,-14.41,-17.63
0.33,0.48,0.83,-2.38,-14.96,-19.27
0.31,0.44,0.82,0.09,-17.08,-18.02
0.3,0.4,0.8,7.6,-25.25,-13.89
0.34,0.39,0.76,17.71,-28.52,-6.81
0.42,0.44,0.72,23.48,-25.5,0.06
0.51,0.45,0.62,34.44,-16.85,14.63
0.62,0.42,0.5,53.01,-7.11,34.69
0.62,0.4,0.42,85.79,-0.24,43.22
0.6,0.46,0.44,113.39,13.4,44.93
0.49,0.54,0.53,131.8,11.95,28.49
0.26,0.77,0.66,89.02,27.44,40.7
0.22,0.49,0.89,86.96,22.21,16.92
0.16,0.52,0.91,84.87,13.45,4.0
0.27,0.61,0.87,83.47,-0.64,11.44
0.3,0.63,0.87,77.89,-16.21,7.47
0.33,0.62,0.83,68.81,-18.43,6.46
0.35,0.61,0.83,61.53,-8.87,6.09
0.36,0.65,0.77,55.18,-1.1,9.24
0.48,0.66,0.77,46.9,1.28,6.5
