acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0.29,0.43,0.84,1.31,0.89,-0.06
0.29,0.42,0.83,2.09,1.13,0.05
0.3,0.43,0.84,1.79,1.25,0.02
0.3,0.43,0.84,1.15,1.16,-0.18
0.28,0.42,0.84,0.79,0.79,-0.69
0.3,0.43,0.84,0.99,0.66,-0.08
0.3,0.43,0.84,0.47,0.78,0.32
0.29,0.43,0.84,0.47,0.53,0.4
0.28,0.43,0.84,0.76,0.69,0.44
0.3,0.43,0.84,0.6,0.66,0.53
0.3,0.43,0.85,1.07,0.82,1.08
0.29,0.43,0.84,0.52,0.55,1.1
0.3,0.42,0.84,0.73,0.73,1.15
0.29,0.43,0.83,0.66,0.73,1.16
0.3,0.43,0.84,0.52,0.84,1.31
0.3,0.43,0.83,0.41,0.67,1.24
0.29,0.43,0.84,0.35,0.63,1.25
0.29,0.43,0.84,0.53,1.1,1.24
0.3,0.43,0.83,0.98,1.04,0.92
0.29,0.43,0.85,0.84,1.08,1.01
0.29,0.43,0.84,0.58,1.05,1.08
0.29,0.42,0.84,0.23,1.01,0.84
0.29,0.42,0.83,-0.98,0.6,0.78
0.28,0.43,0.83,-0.72,0.69,0.76
0.28,0.44,0.83,0.03,0.18,0.87
0.27,0.43,0.83,0.23,-0.03,1.36
0.29,0.42,0.83,1.07,0.75,2.11
0.3,0.41,0.84,1.18,1.5,2.73
0.29,0.41,0.84,0.55,1.16,2.73
0.3,0.41,0.84,0.72,0.26,2.32
0.3,0.43,0.84,0.98,-0.5,2.08
0.3,0.44,0.83,0.93,-0.73,1.89
0.3,0.45,0.83,0.6,-0.35,2.15
0.31,0.44,0.83,0.24,0.21,1.85
0.3,0.43,0.84,0.37,0.84,1.44
0.3,0.43,0.83,0.55,0.67,1.1
0.3,0.43,0.84,0.53,0.72,0.53
0.29,0.43,0.83,0.15,1.07,0.21
0.29,0.43,0.84,0.0,0.72,0.09
0.29,0.43,0.84,-0.03,0.69,0.2
0.29,0.43,0.84,0.17,0.93,0.53
0.3,0.42,0.84,0.81,0.92,0.93
0.3,0.43,0.85,0.92,0.87,1.27
0.28,0.43,0.83,1.13,0.92,1.5
0.28,0.43,0.84,1.62,0.63,1.73
0.3,0.43,0.84,2.03,0.64,2.05
0.28,0.43,0.82,2.79,0.7,2.17
0.3,0.42,0.82,2.95,0.35,2.23
0.29,0.43,0.84,3.79,0.55,1.31
0.3,0.44,0.84,3.65,0.29,0.84
0.28,0.44,0.82,4.27,0.11,0.29
0.29,0.44,0.81,4.35,0.79,-0.58
0.28,0.44,0.83,4.63,0.81,-1.01
0.3,0.43,0.85,4.55,0.56,-0.23
0.3,0.43,0.83,5.37,1.5,1.22
0.31,0.44,0.83,4.15,1.98,1.63
