acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0.34,0.45,0.81,0.18,0.76,0.7
0.33,0.45,0.81,0.26,0.99,0.4
0.34,0.45,0.82,0.09,1.1,0.49
0.33,0.45,0.82,0.35,1.21,0.41
0.32,0.44,0.82,0.03,1.33,0.6
0.33,0.45,0.82,0.21,1.18,0.76
0.33,0.45,0.81,-0.05,1.45,0.79
0.33,0.44,0.82,0.34,1.13,1.11
0.33,0.44,0.82,0.29,1.18,1.22
0.33,0.44,0.82,0.5,1.25,1.3
0.33,0.44,0.81,0.52,1.44,1.36
0.32,0.45,0.82,0.7,1.63,1.62
0.34,0.45,0.82,0.99,1.27,1.56
0.33,0.45,0.82,0.96,1.15,1.76
0.33,0.45,0.82,0.96,1.25,1.65
0.33,0.44,0.82,1.04,1.05,1.56
0.33,0.45,0.81,1.01,1.19,1.31
0.33,0.44,0.81,1.11,1.21,1.53
0.33,0.45,0.81,0.79,1.34,1.19
0.33,0.45,0.81,0.81,1.21,1.18
0.33,0.44,0.82,0.82,1.07,0.99
0.33,0.45,0.81,0.61,1.15,0.98
0.33,0.44,0.82,0.69,1.15,0.99
0.33,0.45,0.82,0.81,1.25,0.87
0.32,0.44,0.82,0.7,1.1,0.93
0.33,0.44,0.82,0.67,0.96,0.95
0.33,0.44,0.81,0.69,0.9,1.08
0.33,0.44,0.81,0.61,0.78,1.02
0.33,0.44,0.82,0.63,0.64,1.1
0.33,0.45,0.82,0.78,0.82,1.39
0.33,0.45,0.82,0.92,0.55,1.31
0.33,0.44,0.81,0.81,0.75,1.33
0.33,0.44,0.82,1.01,0.98,1.53
0.33,0.45,0.81,1.1,0.87,1.24
0.33,0.44,0.82,1.18,0.99,1.28
0.33,0.45,0.82,1.21,0.73,1.08
0.33,0.45,0.81,1.04,0.99,1.24
0.33,0.45,0.82,1.21,0.89,1.21
0.33,0.45,0.82,1.6,0.82,1.01
0.33,0.45,0.82,1.66,0.93,1.19
0.33,0.44,0.82,1.69,1.13,1.31
0.33,0.45,0.82,1.44,1.37,0.99
0.33,0.45,0.81,0.26,0.81,1.11
0.33,0.46,0.81,0.05,0.76,0.87
0.32,0.46,0.82,0.55,0.81,0.72
0.32,0.45,0.82,0.53,0.64,1.36
0.33,0.44,0.82,1.36,1.16,2.06
0.33,0.43,0.82,1.88,1.74,2.24
0.34,0.43,0.81,1.33,1.73,2.31
0.32,0.42,0.82,1.02,0.99,2.44
0.33,0.44,0.81,1.59,-0.03,2.2
