acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0.36,0.44,0.83,0.5,0.41,1.45
0.36,0.44,0.83,0.52,0.61,1.71
0.36,0.44,0.83,0.41,0.37,1.65
0.36,0.44,0.82,0.64,0.26,1.79
0.35,0.44,0.82,0.7,0.09,1.62
0.35,0.44,0.82,0.53,0.24,1.4
0.36,0.44,0.82,0.53,0.46,1.45
0.36,0.44,0.82,0.31,0.61,1.37
0.36,0.43,0.82,0.12,0.31,1.21
0.36,0.44,0.82,0.17,0.41,1.1
0.36,0.44,0.82,0.0,0.37,0.92
0.36,0.44,0.83,0.08,0.5,0.93
0.36,0.45,0.82,-0.17,0.37,0.87
0.36,0.43,0.81,0.06,0.5,0.78
0.36,0.43,0.82,0.18,0.37,0.81
0.36,0.44,0.82,0.23,0.26,0.82
0.36,0.44,0.83,0.34,0.38,0.79
0.35,0.44,0.82,0.49,0.24,0.99
0.36,0.44,0.82,0.89,0.53,1.08
0.36,0.44,0.83,0.98,0.52,1.22
0.36,0.44,0.83,1.02,0.43,1.56
0.35,0.43,0.82,1.05,0.52,1.6
0.36,0.43,0.82,1.15,0.76,1.45
0.36,0.44,0.82,1.13,0.63,1.48
0.36,0.44,0.82,1.22,0.4,1.62
0.36,0.44,0.83,1.18,0.5,1.56
0.36,0.43,0.82,1.08,0.82,1.37
0.36,0.44,0.82,1.16,0.69,1.5
0.36,0.44,0.82,0.93,0.78,1.44
0.36,0.44,0.82,0.85,0.46,1.45
0.36,0.45,0.82,1.11,0.56,1.18
0.36,0.44,0.82,1.28,0.95,0.85
0.35,0.45,0.82,1.01,1.15,0.89
0.36,0.44,0.82,1.1,1.15,1.01
0.36,0.44,0.82,1.13,0.7,1.07
0.35,0.44,0.82,0.38,0.24,1.22
0.35,0.44,0.81,0.05,-0.12,1.11
0.34,0.45,0.82,0.26,-0.55,1.31
0.35,0.44,0.82,0.73,-0.34,1.83
0.36,0.44,0.82,1.6,0.4,2.87
0.37,0.42,0.82,2.02,1.74,2.98
0.37,0.42,0.82,1.59,1.85,2.89
0.37,0.43,0.83,1.77,1.63,2.61
0.37,0.44,0.82,1.79,0.63,1.97
0.36,0.45,0.81,2.14,0.14,1.69
0.36,0.46,0.81,2.15,-0.15,1.53
0.35,0.46,0.8,2.2,-0.18,1.18
0.36,0.45,0.81,2.08,-0.05,1.11
0.36,0.44,0.81,1.91,0.2,1.25
0.36,0.44,0.82,1.63,0.53,0.61
0.36,0.43,0.82,1.42,0.7,0.38
0.35,0.44,0.81,1.28,1.07,0.09
0.35,0.44,0.83,1.28,1.13,0.12
0.35,0.45,0.83,0.79,0.18,0.73
0.36,0.45,0.82,1.08,0.87,0.75
0.36,0.44,0.83,1.19,0.85,1.02
0.35,0.44,0.82,1.68,0.98,0.9
0.36,0.44,0.82,2.03,1.1,1.25
0.36,0.43,0.83,2.03,1.44,1.5
0.36,0.44,0.82,2.38,0.81,1.42
0.36,0.44,0.82,2.53,1.05,1.66
0.36,0.44,0.82,2.56,1.01,1.69
0.36,0.45,0.82,2.75,0.61,1.28
0.37,0.45,0.82,2.24,0.61,1.18
0.37,0.45,0.81,2.09,0.66,0.99
0.35,0.45,0.81,2.4,0.5,0.47
0.35,0.46,0.82,2.21,0.23,0.6
0.35,0.45,0.82,1.63,-0.34,0.95
0.36,0.45,0.82,1.86,0.26,0.89
0.36,0.44,0.82,1.76,0.26,0.73
0.36,0.44,0.83,1.97,0.4,0.58
0.36,0.45,0.82,2.34,0.41,0.5
0.37,0.44,0.82,2.75,0.41,0.73
0.36,0.45,0.82,2.82,0.58,0.84
0.36,0.45,0.81,2.95,0.52,0.84
0.36,0.45,0.82,2.78,0.46,1.4
0.35,0.45,0.81,3.1,0.41,1.36
0.35,0.45,0.82,2.79,0.4,1.53
0.36,0.45,0.81,2.75,-0.05,1.51
0.36,0.44,0.83,2.4,0.38,1.54
0.36,0.45,0.82,2.75,0.87,1.44
0.36,0.44,0.81,2.64,0.99,1.57
0.36,0.46,0.81,2.52,0.95,1.56
0.35,0.46,0.81,2.24,0.98,1.3
0.36,0.46,0.81,2.2,0.82,0.92
0.36,0.45,0.81,2.34,0.75,0.69
0.36,0.46,0.81,1.94,0.24,0.73
0.36,0.46,0.81,1.77,0.72,0.46
0.36,0.46,0.81,2.12,1.02,0.37
0.37,0.45,0.82,1.42,0.89,0.53
0.37,0.45,0.81,1.3,0.7,0.46
0.35,0.46,0.8,1.57,0.53,0.35
0.35,0.45,0.81,1.21,0.99,0.52
0.35,0.45,0.81,0.95,0.27,0.73
0.36,0.46,0.81,1.39,1.36,0.76
0.36,0.45,0.82,1.6,0.96,1.01
0.36,0.46,0.81,1.63,0.75,1.13
