acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0.28,0.43,0.83,0.4,0.58,1.53
0.28,0.43,0.84,0.31,0.34,1.79
0.27,0.43,0.84,0.44,0.32,1.79
0.28,0.43,0.83,0.38,0.53,1.62
0.27,0.43,0.83,0.44,0.67,1.71
0.28,0.43,0.84,0.0,0.73,1.44
0.28,0.43,0.84,0.03,0.85,1.34
0.28,0.43,0.84,0.18,0.61,1.18
0.28,0.43,0.82,-0.11,0.63,1.13
0.28,0.42,0.83,-0.31,0.6,0.96
0.28,0.43,0.83,-0.34,0.52,0.61
0.28,0.43,0.83,-0.23,0.34,0.49
0.29,0.44,0.83,-0.44,0.52,0.35
0.27,0.43,0.83,-0.32,0.6,0.38
0.28,0.43,0.83,-0.46,0.5,0.27
0.28,0.43,0.83,-0.61,0.49,0.46
0.28,0.43,0.83,-0.44,0.61,0.5
0.28,0.43,0.83,-0.4,0.73,0.7
0.28,0.43,0.83,0.0,0.56,0.7
0.28,0.42,0.84,-0.21,0.85,0.95
0.27,0.42,0.83,0.0,0.96,1.15
0.27,0.43,0.83,0.09,0.81,1.15
0.28,0.43,0.83,0.34,1.11,1.39
0.27,0.43,0.84,0.52,0.73,1.66
0.28,0.42,0.83,0.55,0.63,1.5
0.28,0.43,0.84,0.46,0.81,1.53
0.29,0.43,0.83,0.34,0.69,1.68
0.28,0.43,0.84,0.15,0.72,1.54
0.28,0.42,0.83,0.12,0.72,1.39
0.27,0.43,0.83,-0.05,0.38,1.11
0.28,0.43,0.83,0.0,0.66,0.87
0.28,0.44,0.83,-0.14,0.76,0.85
0.28,0.43,0.84,-0.26,0.98,0.81
0.27,0.44,0.83,-0.31,0.98,0.76
0.28,0.43,0.84,-0.4,0.38,0.55
0.28,0.43,0.83,-0.46,0.85,0.44
0.27,0.43,0.83,-0.58,0.81,0.69
0.28,0.42,0.84,-0.18,0.72,0.76
0.28,0.43,0.84,-0.41,0.73,1.07
0.27,0.43,0.84,-0.14,0.67,0.93
0.27,0.43,0.83,0.14,0.93,1.28
0.28,0.43,0.84,0.2,0.89,1.28
0.28,0.42,0.84,0.11,0.7,1.25
0.28,0.43,0.84,0.38,0.81,1.53
0.28,0.42,0.84,0.26,0.64,1.56
0.27,0.43,0.83,0.43,1.08,1.36
0.28,0.44,0.83,0.2,1.27,1.28
0.27,0.43,0.84,0.05,0.98,1.11
0.27,0.43,0.82,0.38,1.19,1.18
0.28,0.43,0.84,0.44,1.3,1.02
0.28,0.43,0.84,-0.29,0.53,0.81
0.27,0.43,0.83,-0.41,0.35,0.87
0.27,0.42,0.84,0.0,0.23,1.04
0.28,0.43,0.84,0.08,-0.09,1.4
0.28,0.43,0.84,0.2,0.14,1.95
0.29,0.42,0.84,0.17,1.24,2.43
0.29,0.41,0.84,-0.44,1.71,2.52
0.28,0.41,0.84,-0.69,1.21,1.91
0.28,0.43,0.84,-0.37,0.47,1.54
0.27,0.45,0.83,-0.37,-0.49,1.31
0.29,0.45,0.82,-0.05,-0.02,1.82
0.28,0.45,0.83,-0.53,0.15,1.56
0.29,0.43,0.83,-0.43,0.41,0.79
0.28,0.43,0.83,-0.7,0.69,0.29
0.29,0.42,0.83,-0.55,0.69,-0.31
0.28,0.42,0.83,-0.21,0.79,-0.4
0.28,0.42,0.83,-0.24,0.6,-0.5
0.27,0.42,0.84,0.06,0.69,-0.49
0.27,0.43,0.85,0.11,1.15,0.05
0.28,0.42,0.84,-0.11,0.82,0.61
0.28,0.42,0.84,0.06,0.85,0.96
0.28,0.43,0.84,0.53,0.9,1.5
0.27,0.43,0.84,0.92,0.93,2.24
0.28,0.42,0.84,1.15,0.85,2.6
0.28,0.42,0.84,1.01,0.89,2.64
0.28,0.42,0.84,1.31,1.98,2.66
0.27,0.43,0.84,0.53,1.19,2.82
0.29,0.43,0.83,0.75,0.38,2.26
0.29,0.43,0.83,0.26,0.38,1.54
0.27,0.44,0.83,0.11,0.11,1.07
0.28,0.44,0.83,0.06,0.02,0.76
0.28,0.43,0.84,-0.29,0.67,0.87
0.28,0.43,0.83,-0.73,1.07,0.5
0.27,0.43,0.84,-0.81,0.9,0.03
0.27,0.43,0.84,-0.49,0.32,0.11
0.28,0.43,0.84,-0.29,0.4,0.24
0.27,0.43,0.84,-0.4,0.34,0.4
0.28,0.43,0.84,-0.32,0.53,0.7
0.27,0.42,0.83,-0.05,0.66,1.22
0.28,0.42,0.84,0.2,0.66,1.71
0.28,0.43,0.83,0.29,0.75,1.73
0.27,0.43,0.83,0.76,0.41,2.12
0.28,0.43,0.84,0.79,0.66,1.86
0.29,0.43,0.83,0.67,1.19,2.05
0.28,0.43,0.83,0.69,1.16,2.15
