acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0.37,0.43,0.81,-0.21,0.49,1.07
0.38,0.44,0.81,-1.05,-0.6,0.84
0.36,0.44,0.81,-1.01,-0.84,0.85
0.37,0.45,0.81,-0.38,-0.7,1.51
0.38,0.44,0.8,0.69,0.06,2.29
0.39,0.42,0.8,1.25,1.92,2.06
0.39,0.41,0.81,1.57,2.06,2.27
0.39,0.42,0.82,1.57,1.63,1.8
0.38,0.43,0.81,1.95,0.73,1.51
0.38,0.45,0.81,2.02,0.17,1.21
0.38,0.45,0.81,1.98,0.09,1.21
0.38,0.45,0.8,2.02,0.37,1.11
0.39,0.46,0.8,1.92,0.47,1.22
0.38,0.44,0.8,1.82,0.52,1.05
0.38,0.43,0.81,1.69,0.58,0.76
0.38,0.43,0.82,1.68,0.63,0.58
0.37,0.44,0.82,1.71,0.79,0.34
0.37,0.44,0.81,1.16,0.85,0.18
0.38,0.44,0.81,0.81,1.02,0.41
0.39,0.44,0.81,0.89,0.67,0.76
0.37,0.44,0.83,0.89,0.84,0.82
0.37,0.44,0.81,0.95,1.07,0.93
0.37,0.43,0.81,1.24,1.1,1.18
0.38,0.43,0.81,1.4,1.13,1.13
0.38,0.43,0.8,1.48,1.1,1.54
0.38,0.44,0.81,1.65,1.1,1.69
0.38,0.44,0.81,1.71,0.81,1.66
0.38,0.44,0.81,2.23,1.44,1.4
0.39,0.45,0.81,2.14,1.04,1.37
0.39,0.44,0.8,1.5,0.85,1.34
0.38,0.45,0.82,1.53,0.92,0.56
0.38,0.45,0.81,1.15,0.38,0.87
0.37,0.44,0.81,0.89,-0.02,0.95
0.37,0.44,0.81,0.4,0.02,0.63
0.37,0.44,0.81,0.17,0.21,0.6
0.38,0.43,0.81,0.17,0.17,0.29
0.39,0.44,0.81,0.46,0.15,0.12
0.39,0.44,0.82,0.5,0.37,0.06
0.38,0.44,0.81,0.56,0.7,0.03
0.38,0.45,0.81,1.01,0.82,0.46
0.38,0.44,0.8,1.1,0.96,0.46
0.37,0.44,0.81,1.31,0.61,0.96
0.38,0.43,0.81,1.42,0.61,1.16
0.38,0.43,0.81,1.77,0.6,1.36
0.38,0.44,0.8,1.71,0.73,1.36
0.37,0.44,0.82,1.82,0.87,1.31
0.38,0.44,0.81,1.91,1.18,1.42
0.38,0.44,0.81,1.88,1.54,1.22
0.38,0.45,0.82,1.82,1.39,1.28
0.37,0.45,0.81,1.66,1.48,1.1
0.38,0.45,0.8,1.53,1.57,1.01
0.38,0.45,0.81,1.57,1.47,0.79
0.38,0.45,0.8,1.71,1.3,0.66
0.39,0.45,0.81,1.5,1.59,0.32
0.38,0.45,0.8,1.4,1.62,0.35
0.39,0.45,0.81,1.25,1.36,0.43
0.38,0.44,0.82,1.21,1.48,0.17
0.38,0.45,0.82,0.79,1.53,0.05
0.38,0.45,0.81,0.84,1.19,0.31
0.38,0.44,0.82,0.92,1.4,0.43
0.38,0.44,0.81,0.87,1.24,0.66
0.38,0.44,0.8,1.16,1.4,0.75
0.38,0.45,0.81,1.21,1.36,1.02
0.37,0.44,0.81,1.68,1.57,1.07
0.37,0.44,0.81,1.73,1.56,1.25
0.37,0.44,0.81,1.97,1.48,1.25
0.38,0.45,0.81,2.23,1.6,1.45
0.37,0.45,0.8,2.23,1.53,1.34
0.38,0.45,0.81,2.21,1.57,1.36
0.37,0.45,0.81,1.98,1.19,1.36
0.38,0.45,0.81,1.66,1.22,1.34
0.38,0.44,0.8,1.4,0.84,1.22
0.37,0.46,0.81,1.18,0.79,1.13
0.37,0.46,0.8,0.87,0.64,1.22
0.37,0.45,0.81,0.81,0.64,0.78
0.38,0.45,0.8,0.85,0.73,0.56
0.38,0.45,0.81,0.92,1.21,0.37
0.37,0.45,0.81,1.31,1.13,0.0
0.37,0.44,0.8,1.45,0.92,-0.11
0.37,0.45,0.8,1.71,1.08,-0.14
0.38,0.45,0.81,2.06,0.84,-0.38
0.37,0.45,0.81,2.95,1.37,-0.52
0.38,0.45,0.81,3.4,1.82,-0.64
0.37,0.45,0.81,3.45,1.69,-0.72
0.37,0.46,0.81,3.76,1.65,-0.49
0.37,0.45,0.81,3.63,1.57,-0.32
0.37,0.45,0.81,3.59,1.25,0.05
0.37,0.46,0.81,3.36,1.28,0.18
0.38,0.45,0.8,3.56,1.47,0.31
0.37,0.46,0.81,3.13,1.45,0.14
0.38,0.45,0.81,2.53,1.18,-0.03
0.38,0.46,0.81,2.06,1.11,0.08
0.37,0.45,0.81,1.98,1.13,0.11
0.37,0.46,0.8,1.74,0.78,0.08
0.38,0.45,0.81,1.62,0.63,0.31
0.38,0.46,0.82,0.99,0.38,0.95
0.38,0.46,0.8,1.28,0.49,0.55
0.37,0.46,0.81,2.29,1.77,0.03
0.36,0.45,0.8,2.73,1.16,-0.26
0.36,0.45,0.8,3.07,1.8,-0.2
0.37,0.46,0.81,2.37,1.33,0.0
0.37,0.46,0.8,1.16,0.82,-0.29
0.36,0.46,0.79,1.25,0.52,-1.34
0.35,0.46,0.8,2.79,0.82,-1.97
0.37,0.46,0.81,4.09,1.31,-1.18
0.39,0.45,0.78,5.83,2.89,-0.02
0.4,0.45,0.8,7.1,5.25,-0.21
0.39,0.45,0.8,6.21,5.45,-0.08
0.37,0.46,0.81,6.49,3.88,0.32
0.38,0.47,0.81,5.53,2.56,1.18
0.36,0.48,0.79,4.72,2.31,2.23
0.36,0.48,0.8,3.85,2.24,2.81
0.36,0.48,0.8,2.46,1.71,2.78
0.37,0.47,0.8,0.99,1.85,3.21
0.37,0.47,0.83,-1.13,1.25,4.31
0.36,0.47,0.8,-1.92,0.53,6.75
0.35,0.47,0.81,-2.63,0.29,6.81
0.34,0.47,0.82,-4.41,-0.81,3.97
0.35,0.48,0.82,-6.44,-3.77,2.32
0.35,0.47,0.79,-7.6,-5.33,2.66
0.37,0.47,0.81,-7.39,-5.65,2.47
0.36,0.47,0.79,-7.37,-5.1,1.54
0.37,0.46,0.8,-7.16,-5.59,1.11
0.38,0.46,0.81,-8.12,-6.31,1.92
0.39,0.46,0.81,-8.95,-6.09,2.14
0.38,0.44,0.79,-8.63,-5.04,1.74
0.38,0.45,0.8,-8.6,-4.35,1.88
0.38,0.45,0.81,-7.92,-3.51,2.06
0.39,0.44,0.8,-7.66,-2.92,1.95
0.4,0.44,0.8,-5.79,-2.85,1.22
0.39,0.43,0.79,-5.33,-1.51,1.45
0.38,0.44,0.79,-4.21,-0.84,1.13
0.37,0.43,0.8,-1.85,-1.34,0.9
0.37,0.43,0.79,0.72,-0.69,1.18
0.36,0.43,0.78,4.32,-1.63,2.93
0.39,0.42,0.8,8.05,-1.62,3.74
0.4,0.43,0.78,11.34,0.6,5.21
0.39,0.44,0.77,13.15,1.37,4.85
0.42,0.45,0.79,15.27,2.06,7.3
0.42,0.44,0.76,17.71,3.08,8.89
0.42,0.45,0.76,20.0,1.79,11.42
0.38,0.43,0.75,24.81,0.76,12.46
0.33,0.4,0.77,31.34,-2.27,11.33
0.35,0.42,0.78,39.36,-7.92,11.33
0.38,0.44,0.71,48.7,-9.82,12.26
0.42,0.45,0.76,55.42,-3.76,14.4
0.53,0.48,0.77,59.77,-6.55,14.26
0.42,0.52,0.78,57.28,-10.2,14.05
0.54,0.52,0.85,54.85,-17.28,12.08
0.12,0.53,0.73,49.6,-21.27,13.62
0.38,0.53,0.81,36.21,-6.43,7.27
0.13,0.56,0.83,23.48,-8.6,13.42
0.26,0.67,0.75,10.08,-6.81,-0.26
0.21,0.57,0.87,-4.9,-12.95,-8.9
0.29,0.53,0.92,-15.85,-13.02,-14.7
0.44,0.52,0.9,-24.5,-15.3,-31.85
0.37,0.53,0.88,-31.48,-16.63,-38.46
0.4,0.55,0.85,-36.99,-12.72,-39.3
0.47,0.52,0.77,-36.38,-3.89,-34.96
0.5,0.5,0.71,-30.08,3.71,-25.05
0.53,0.5,0.65,-22.67,13.05,-14.61
0.46,0.52,0.66,-18.95,19.6,-13.18
0.41,0.52,0.69,-15.95,30.44,-11.92
0.43,0.54,0.7,-15.92,21.1,-9.76
0.41,0.52,0.7,-17.08,11.69,-9.31
0.39,0.5,0.73,-16.15,10.75,-8.0
0.39,0.49,0.75,-14.21,9.56,-4.49
0.38,0.48,0.76,-12.08,8.08,-1.21
0.4,0.48,0.76,-10.0,6.85,1.34
0.39,0.49,0.77,-9.44,7.3,1.1
0.38,0.49,0.78,-8.82,6.93,1.04
0.37,0.49,0.78,-7.65,6.08,1.95
0.37,0.49,0.78,-7.01,5.71,3.39
0.37,0.48,0.78,-6.73,5.82,4.03
0.37,0.49,0.81,-6.43,6.21,5.28
0.38,0.48,0.8,-6.12,6.95,5.89
0.37,0.46,0.8,-5.8,8.08,5.08
0.37,0.47,0.79,-4.7,8.24,5.18
