acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0.33,0.43,0.83,-5.02,1.18,0.46
0.33,0.42,0.82,-4.92,0.49,0.12
0.35,0.41,0.82,-4.49,0.29,0.24
0.35,0.42,0.81,-3.85,0.47,-0.06
0.35,0.42,0.82,-2.7,1.92,-0.31
0.34,0.43,0.82,-2.73,1.94,-0.4
0.33,0.44,0.84,-1.6,2.61,-0.29
0.32,0.44,0.84,-1.74,1.6,-0.23
0.31,0.44,0.83,-0.95,1.44,-0.38
0.31,0.44,0.84,-1.02,0.93,-0.18
0.32,0.44,0.83,-0.49,0.6,-0.6
0.31,0.43,0.83,0.92,0.81,-0.49
0.32,0.42,0.83,1.21,-0.09,0.47
0.33,0.42,0.83,1.82,0.96,1.02
0.34,0.41,0.83,2.31,3.37,1.22
0.32,0.42,0.85,1.33,3.95,1.5
0.32,0.42,0.84,2.27,3.56,1.63
0.31,0.43,0.84,2.23,0.38,1.85
0.31,0.45,0.82,3.37,-0.66,2.66
0.32,0.44,0.82,3.95,-1.66,3.56
0.33,0.43,0.81,3.63,-2.6,3.5
0.34,0.43,0.8,3.5,-2.82,3.02
0.36,0.42,0.81,3.5,-3.39,2.37
0.36,0.42,0.79,3.65,-3.44,1.82
0.36,0.43,0.8,3.6,-3.51,1.3
0.35,0.43,0.81,3.3,-3.33,0.64
0.34,0.44,0.82,3.05,-3.13,-0.14
0.34,0.44,0.82,1.34,-2.58,-0.52
0.33,0.45,0.84,0.38,-1.76,-1.3
0.33,0.44,0.83,-0.49,-2.0,-1.85
0.33,0.44,0.84,-0.93,-1.31,-2.43
0.32,0.44,0.83,-1.37,-1.07,-2.76
0.32,0.44,0.83,-2.11,-1.15,-2.78
0.33,0.44,0.84,-2.06,-0.14,-3.16
0.33,0.44,0.83,-1.83,0.34,-3.39
0.33,0.44,0.83,-1.57,1.18,-3.73
0.33,0.45,0.82,-0.81,1.85,-3.82
0.34,0.45,0.82,-0.18,1.73,-2.75
0.34,0.43,0.81,1.63,1.82,-2.17
0.33,0.41,0.79,2.75,2.09,-1.68
0.34,0.42,0.81,3.77,2.6,-1.34
0.34,0.41,0.82,4.15,2.5,-1.92
0.32,0.41,0.81,5.63,2.87,-2.41
0.32,0.42,0.81,7.53,3.45,-2.4
0.32,0.43,0.82,7.74,4.43,-3.05
0.32,0.44,0.82,7.94,5.5,-3.98
0.31,0.44,0.82,6.69,4.96,-4.43
0.31,0.47,0.86,3.8,4.98,-4.92
0.31,0.46,0.85,1.01,4.47,-4.99
0.32,0.45,0.85,-1.27,4.11,-4.23
0.31,0.45,0.84,-3.45,4.11,-4.11
0.32,0.46,0.85,-4.66,4.53,-3.77
0.31,0.45,0.84,-5.68,4.98,-3.53
0.31,0.44,0.83,-5.18,4.58,-3.13
0.32,0.44,0.83,-4.9,4.41,-2.79
0.32,0.44,0.82,-5.08,3.76,-2.14
0.32,0.44,0.82,-5.57,3.15,-1.73
0.32,0.44,0.82,-5.74,1.92,-0.53
0.32,0.42,0.81,-5.66,0.64,0.11
0.32,0.42,0.8,-4.85,-0.58,0.63
0.32,0.42,0.81,-5.15,-1.24,1.25
0.33,0.42,0.81,-5.6,-1.39,1.56
0.32,0.42,0.82,-5.31,-1.28,1.21
0.31,0.42,0.8,-4.61,-1.18,1.31
0.33,0.43,0.82,-3.76,0.02,2.58
0.32,0.44,0.81,-2.93,0.9,2.35
0.31,0.44,0.83,-3.01,1.83,1.16
0.3,0.44,0.84,-3.33,1.48,0.55
0.3,0.44,0.83,-2.31,0.84,0.06
0.3,0.44,0.84,-1.62,0.18,0.03
0.3,0.44,0.84,-1.16,-0.24,-0.17
0.3,0.44,0.85,-1.27,-0.02,-0.03
0.31,0.43,0.83,-0.75,-0.27,0.12
0.31,0.43,0.82,-0.58,-0.46,0.58
0.32,0.43,0.83,-0.17,-0.03,0.87
0.31,0.42,0.83,0.34,-0.18,0.56
0.32,0.42,0.83,0.6,-0.02,0.72
0.31,0.43,0.83,0.63,0.02,0.7
0.32,0.43,0.83,0.38,0.0,0.87
0.32,0.42,0.82,0.79,-0.32,1.04
0.32,0.43,0.82,0.56,-0.17,1.02
0.33,0.43,0.82,0.4,-0.56,1.07
0.32,0.43,0.82,0.12,-0.35,0.99
0.32,0.43,0.82,0.66,-0.18,1.18
0.32,0.43,0.83,0.82,0.0,1.05
0.32,0.43,0.83,0.66,0.27,1.05
0.32,0.43,0.83,0.35,0.47,1.15
0.31,0.43,0.84,0.26,0.46,0.7
0.31,0.43,0.83,0.21,0.72,0.64
0.32,0.42,0.82,0.66,0.55,0.38
0.31,0.43,0.82,1.04,0.69,0.02
0.31,0.43,0.83,1.51,1.21,-0.29
0.32,0.44,0.83,0.9,1.16,-0.21
0.32,0.43,0.83,0.7,1.77,-0.31
0.31,0.43,0.83,0.41,0.85,-0.76
0.31,0.43,0.82,0.31,0.41,-0.5
0.32,0.43,0.83,0.82,0.69,-0.37
0.31,0.44,0.84,0.96,-0.05,-0.27
0.31,0.43,0.84,0.96,-0.53,0.15
0.31,0.43,0.83,1.15,-0.37,0.32
0.32,0.42,0.83,0.76,0.11,0.27
0.32,0.42,0.83,0.29,-0.12,0.15
0.31,0.42,0.83,0.58,-0.72,-0.46
0.31,0.43,0.83,1.3,-0.63,-1.02
0.32,0.45,0.82,1.25,-1.04,-0.93
0.32,0.46,0.82,0.55,-1.28,-1.73
0.33,0.44,0.82,0.46,-0.69,-2.61
0.33,0.45,0.81,0.46,-0.5,-2.46
0.33,0.44,0.83,-0.31,-0.11,-2.37
0.33,0.43,0.83,-0.26,0.27,-1.91
0.31,0.43,0.82,-0.08,0.32,-1.62
0.32,0.43,0.82,0.11,0.34,-1.71
0.31,0.43,0.82,0.41,0.49,-1.83
0.31,0.43,0.83,0.52,0.79,-1.1
0.32,0.43,0.82,0.58,0.81,-0.24
0.31,0.43,0.84,0.95,0.63,-0.02
0.32,0.43,0.82,1.63,0.76,0.5
0.31,0.43,0.83,3.1,1.07,1.42
0.31,0.43,0.82,3.42,0.73,2.26
0.32,0.43,0.83,4.37,0.79,2.26
0.31,0.42,0.82,5.33,0.18,2.9
0.31,0.43,0.82,6.38,0.95,2.79
0.3,0.45,0.82,7.31,-0.7,2.96
0.31,0.45,0.83,6.72,-1.04,4.49
0.34,0.45,0.82,6.69,0.15,4.99
0.34,0.44,0.81,5.85,1.21,4.73
0.31,0.44,0.83,5.1,1.18,3.8
0.31,0.44,0.83,4.32,0.61,2.89
0.32,0.45,0.83,3.44,-0.18,2.63
0.31,0.45,0.82,3.15,0.27,1.27
0.32,0.46,0.81,2.64,0.32,0.58
0.32,0.46,0.82,1.19,0.29,-0.08
0.32,0.44,0.82,1.68,0.56,-0.55
0.33,0.44,0.81,2.24,1.6,-0.06
