acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
-0.56,0.7,0.43,0.61,0.92,1.13
-0.56,0.7,0.41,0.64,0.85,1.3
-0.56,0.7,0.42,1.07,1.24,1.42
-0.56,0.7,0.42,1.28,1.47,1.24
-0.57,0.7,0.42,1.04,1.27,1.07
-0.56,0.7,0.42,1.04,1.15,0.93
-0.56,0.69,0.42,0.66,0.63,0.55
-0.56,0.7,0.41,0.31,0.35,0.38
-0.56,0.7,0.41,0.46,0.58,0.89
-0.57,0.7,0.41,0.66,2.21,1.54
-0.56,0.71,0.41,0.58,3.97,2.37
-0.56,0.69,0.42,0.69,5.02,2.05
-0.56,0.69,0.43,-0.09,4.43,1.07
-0.56,0.69,0.43,-0.76,2.72,0.52
-0.56,0.7,0.42,-0.99,1.18,0.55
-0.55,0.71,0.41,-0.92,0.14,0.6
-0.55,0.71,0.42,-0.52,0.52,0.95
-0.55,0.72,0.42,-0.31,1.15,1.27
-0.56,0.71,0.42,0.09,1.02,1.18
-0.56,0.71,0.42,0.63,0.24,1.19
-0.57,0.7,0.41,0.55,-0.64,1.08
-0.56,0.7,0.41,0.81,-0.7,0.9
-0.56,0.7,0.41,0.95,-0.46,0.72
-0.57,0.7,0.41,1.08,-0.02,0.72
-0.56,0.7,0.41,1.11,0.72,0.87
-0.56,0.7,0.42,0.99,1.22,0.92
-0.56,0.7,0.41,0.79,1.51,1.02
-0.57,0.69,0.42,0.98,1.25,1.13
-0.56,0.69,0.42,0.73,1.27,1.02
-0.56,0.69,0.42,0.58,2.03,1.1
-0.57,0.7,0.42,0.29,2.32,1.34
-0.57,0.69,0.42,0.03,2.18,1.19
-0.56,0.7,0.42,0.06,1.51,1.27
-0.55,0.7,0.42,0.05,0.98,1.15
-0.56,0.71,0.42,0.27,1.28,1.15
-0.56,0.7,0.41,0.0,0.38,0.92
-0.56,0.7,0.41,0.5,0.14,1.34
-0.57,0.71,0.41,0.55,0.17,2.02
-0.56,0.71,0.41,0.69,0.49,2.37
-0.57,0.69,0.42,0.99,1.57,2.05
-0.57,0.69,0.42,0.67,1.42,1.34
-0.56,0.7,0.42,0.58,0.73,1.31
-0.57,0.7,0.41,0.53,0.44,1.3
-0.56,0.7,0.41,0.29,0.23,1.54
-0.56,0.7,0.41,0.29,0.92,1.33
-0.55,0.7,0.42,0.53,1.31,1.76
-0.56,0.7,0.42,0.56,1.4,1.88
-0.56,0.7,0.42,0.35,1.34,1.8
-0.56,0.69,0.42,0.2,0.98,1.47
-0.56,0.7,0.42,0.06,1.22,1.37
-0.56,0.7,0.41,0.15,1.02,1.15
-0.56,0.7,0.41,0.03,0.79,0.9
-0.56,0.71,0.4,0.17,0.92,0.67
-0.56,0.7,0.41,0.2,1.18,0.96
-0.56,0.7,0.41,0.38,1.36,1.13
