acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0.36,0.43,0.81,1.86,0.64,2.27
0.37,0.44,0.82,2.17,0.34,2.34
0.36,0.45,0.83,1.89,1.07,1.86
0.37,0.45,0.82,1.8,0.87,1.66
0.37,0.44,0.82,2.02,0.9,1.27
0.37,0.43,0.84,1.02,1.98,0.95
0.36,0.43,0.82,0.78,1.37,0.47
0.36,0.43,0.83,0.24,1.73,0.24
0.36,0.43,0.83,0.09,1.39,0.12
0.36,0.43,0.83,-0.08,1.3,0.29
0.36,0.43,0.82,-0.34,1.08,0.76
0.37,0.42,0.83,-0.12,1.47,0.73
0.37,0.43,0.83,0.26,2.0,0.87
0.36,0.42,0.83,0.96,2.38,1.24
0.36,0.42,0.82,1.51,3.01,1.44
0.37,0.42,0.82,1.73,3.16,1.73
0.37,0.42,0.83,2.14,2.66,2.18
0.37,0.43,0.83,2.56,2.7,2.32
0.36,0.43,0.84,2.93,2.21,2.53
0.37,0.43,0.83,3.44,2.17,2.52
0.37,0.43,0.83,3.16,1.97,2.73
0.36,0.43,0.82,3.54,1.94,2.56
0.35,0.44,0.82,3.91,2.14,2.35
0.36,0.44,0.83,3.51,1.66,2.82
0.35,0.44,0.83,3.51,1.39,2.67
0.35,0.43,0.83,3.44,1.47,2.2
0.36,0.43,0.83,3.56,1.19,1.79
0.36,0.43,0.83,3.79,0.72,1.48
0.37,0.44,0.82,3.77,0.93,0.96
0.36,0.45,0.82,3.65,0.52,1.22
0.36,0.44,0.82,3.79,1.27,1.21
0.37,0.44,0.81,3.47,1.33,0.96
0.37,0.44,0.83,3.59,1.71,0.84
0.36,0.43,0.82,3.42,1.39,1.02
0.36,0.44,0.82,3.77,1.53,0.98
0.36,0.44,0.83,3.83,1.5,0.76
0.35,0.43,0.82,3.98,1.82,0.76
0.36,0.44,0.83,3.92,1.65,0.9
0.36,0.44,0.82,3.27,1.19,1.31
0.35,0.45,0.83,3.6,2.2,1.33
0.36,0.45,0.83,3.56,2.0,1.47
0.36,0.45,0.83,3.77,2.34,1.33
0.36,0.45,0.82,3.86,2.2,1.39
0.36,0.45,0.82,4.03,2.18,1.27
0.36,0.45,0.81,3.97,1.94,0.98
0.36,0.45,0.83,3.95,2.41,0.85
0.36,0.45,0.83,3.66,2.23,0.52
0.36,0.45,0.81,2.76,1.66,0.64
0.36,0.45,0.82,2.95,2.27,0.31
0.35,0.45,0.83,2.82,2.31,0.27
0.36,0.45,0.82,2.53,1.89,0.34
0.36,0.46,0.82,2.43,1.98,0.37
0.36,0.46,0.82,2.49,1.83,0.43
0.35,0.45,0.82,2.32,1.95,0.38
0.36,0.45,0.82,2.53,1.85,0.79
0.36,0.45,0.81,2.69,2.03,0.73
0.36,0.45,0.83,2.85,2.43,0.82
0.36,0.45,0.82,3.13,2.35,0.98
0.35,0.44,0.8,3.4,2.47,0.99
0.35,0.46,0.82,2.81,2.26,1.15
0.35,0.46,0.82,2.89,1.94,1.42
0.35,0.46,0.83,2.78,1.92,1.25
0.35,0.46,0.81,2.63,1.57,1.36
0.36,0.46,0.82,2.38,1.6,1.44
0.35,0.46,0.82,1.95,1.54,1.01
0.36,0.46,0.82,1.74,1.34,1.07
0.35,0.45,0.82,1.76,1.56,0.96
0.36,0.46,0.81,1.51,1.65,0.84
0.35,0.45,0.8,1.19,1.65,0.55
0.36,0.46,0.83,0.17,0.27,1.1
0.35,0.46,0.82,0.93,1.48,0.49
0.36,0.45,0.82,0.4,1.11,0.5
0.36,0.46,0.82,0.72,1.51,0.43
0.35,0.46,0.82,0.47,1.21,0.37
