acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
-0.54,0.69,0.45,0.6,0.95,1.45
-0.55,0.69,0.45,0.89,0.98,1.63
-0.55,0.68,0.45,0.73,0.85,1.89
-0.55,0.69,0.45,0.64,1.42,2.02
-0.55,0.68,0.45,0.29,1.54,1.74
-0.55,0.68,0.45,0.32,1.37,1.19
-0.55,0.68,0.45,0.35,1.36,1.33
-0.55,0.69,0.45,0.35,1.15,1.36
-0.55,0.68,0.44,0.21,1.53,1.34
-0.55,0.69,0.45,0.2,1.71,1.08
-0.55,0.68,0.45,0.31,1.92,0.96
-0.55,0.68,0.45,0.61,1.95,0.84
-0.55,0.69,0.45,0.76,1.66,0.93
-0.55,0.69,0.45,0.53,1.53,0.89
-0.55,0.69,0.45,0.63,1.07,0.75
-0.55,0.69,0.45,0.98,1.04,0.7
-0.55,0.69,0.44,1.15,1.07,0.92
-0.56,0.69,0.45,1.3,1.07,0.84
-0.56,0.69,0.45,1.28,0.99,0.93
-0.55,0.68,0.44,1.47,1.16,1.11
-0.56,0.69,0.45,1.19,1.48,1.63
-0.55,0.69,0.44,0.95,1.94,1.4
-0.55,0.69,0.45,0.93,1.59,0.84
-0.56,0.68,0.45,1.05,1.47,0.9
-0.55,0.68,0.45,0.84,2.06,1.28
-0.55,0.68,0.45,0.61,2.58,1.33
-0.55,0.68,0.44,0.47,2.35,1.18
-0.55,0.69,0.45,0.46,1.89,0.98
-0.54,0.69,0.44,0.67,1.82,1.31
-0.55,0.69,0.45,0.61,1.97,1.39
-0.55,0.69,0.44,0.55,1.94,0.9
-0.55,0.69,0.44,0.75,1.91,1.05
-0.56,0.68,0.44,1.08,1.65,1.01
-0.56,0.68,0.44,0.92,2.09,0.98
-0.55,0.69,0.44,0.81,1.79,0.92
-0.55,0.68,0.45,0.9,1.22,0.66
-0.55,0.69,0.45,1.22,1.04,0.73
-0.56,0.68,0.45,1.37,1.25,0.92
-0.55,0.69,0.44,1.01,1.48,0.9
-0.55,0.68,0.45,0.78,1.16,0.66
-0.56,0.68,0.45,0.85,0.79,0.87
-0.56,0.68,0.44,0.7,0.98,0.81
-0.56,0.7,0.45,0.34,1.19,0.85
-0.56,0.69,0.44,0.2,1.19,0.7
-0.56,0.68,0.45,0.52,1.01,0.75
-0.56,0.68,0.44,0.53,0.73,0.7
-0.56,0.69,0.45,0.2,0.96,0.69
-0.55,0.69,0.45,0.23,0.9,0.76
-0.55,0.68,0.45,0.27,0.76,1.01
-0.55,0.68,0.45,0.11,0.67,1.28
-0.55,0.69,0.44,0.09,0.49,1.33
-0.56,0.69,0.45,0.06,0.7,1.15
-0.56,0.68,0.44,0.53,0.81,1.24
-0.56,0.69,0.44,0.4,0.78,1.16
-0.56,0.68,0.44,0.18,0.49,1.1
-0.56,0.68,0.44,-0.02,-0.08,0.93
-0.56,0.68,0.44,-0.02,-0.58,0.35
-0.56,0.68,0.43,0.12,-0.38,0.4
-0.56,0.69,0.43,0.23,0.43,1.02
-0.56,0.7,0.43,0.12,1.91,1.95
-0.56,0.68,0.45,0.29,3.22,2.75
-0.56,0.67,0.45,0.14,4.31,1.88
-0.56,0.67,0.45,-0.81,3.63,0.66
-0.56,0.69,0.46,-1.21,1.66,0.34
-0.54,0.69,0.47,-1.25,-0.58,0.35
-0.54,0.7,0.46,-0.89,-1.22,0.44
-0.54,0.69,0.45,-0.35,-0.85,0.6
-0.55,0.69,0.44,-0.15,0.35,0.72
-0.56,0.69,0.45,-0.02,0.61,0.89
-0.56,0.68,0.44,0.18,-0.34,0.7
