acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0.33,0.45,0.8,0.76,0.37,1.25
0.33,0.46,0.79,0.78,-0.21,1.73
0.33,0.47,0.8,0.96,0.23,1.95
0.33,0.47,0.8,0.29,0.66,1.73
0.33,0.45,0.8,-0.27,0.72,1.42
0.32,0.46,0.81,-0.29,0.79,1.08
0.32,0.45,0.81,-0.82,0.27,0.92
0.33,0.47,0.81,-0.78,0.11,0.98
0.33,0.46,0.81,-1.19,0.21,0.72
0.33,0.47,0.8,-1.11,0.29,0.76
0.33,0.46,0.81,-1.4,0.24,0.64
0.33,0.46,0.81,-1.04,0.35,0.89
0.33,0.46,0.82,-0.93,0.52,0.95
0.32,0.45,0.82,-0.73,0.6,1.44
0.33,0.45,0.81,-0.56,0.52,1.44
0.33,0.46,0.81,-0.41,0.47,1.42
0.32,0.45,0.82,-0.4,0.4,1.57
0.33,0.46,0.81,-0.41,0.47,1.66
0.33,0.46,0.8,-0.26,0.4,1.56
0.33,0.46,0.81,-0.18,0.93,1.63
0.33,0.46,0.81,-0.35,0.76,1.47
0.33,0.46,0.81,-0.47,0.55,1.3
0.33,0.45,0.81,-0.24,0.32,1.16
0.33,0.46,0.81,-0.35,0.41,0.95
0.33,0.46,0.81,-0.26,0.23,0.78
0.33,0.45,0.81,-0.43,0.35,0.6
0.33,0.46,0.81,-0.2,0.23,0.47
0.33,0.46,0.81,-0.2,0.27,0.6
0.32,0.46,0.8,-0.43,0.26,0.49
0.33,0.46,0.81,-0.14,0.43,0.56
0.33,0.46,0.81,0.15,0.27,0.56
0.33,0.45,0.81,0.17,0.43,0.75
0.33,0.45,0.81,0.31,0.44,1.07
0.33,0.46,0.81,0.32,0.52,1.04
0.33,0.45,0.81,0.26,0.23,1.21
0.33,0.46,0.82,0.67,0.34,1.45
0.33,0.46,0.81,0.76,0.43,1.5
0.33,0.45,0.8,0.79,0.7,1.71
0.32,0.46,0.81,0.87,0.43,1.98
0.33,0.45,0.81,1.1,0.44,1.69
0.33,0.46,0.81,1.08,0.47,1.74
0.33,0.46,0.81,0.9,0.69,1.45
0.33,0.46,0.81,0.85,0.76,1.54
0.33,0.46,0.81,0.63,0.73,1.19
0.32,0.46,0.82,0.29,0.61,1.11
0.33,0.47,0.81,0.12,0.69,0.66
0.33,0.46,0.81,0.02,0.52,0.63
0.32,0.46,0.8,-0.05,0.84,0.55
0.33,0.46,0.81,-0.27,0.58,0.56
0.33,0.46,0.81,-0.38,0.56,0.69
0.33,0.45,0.81,-0.23,0.69,0.85
0.33,0.45,0.81,-0.18,0.73,0.9
0.33,0.46,0.8,-0.14,0.47,1.16
0.33,0.45,0.81,-0.17,0.41,1.28
0.33,0.46,0.82,-0.03,0.43,1.24
0.32,0.45,0.81,-0.18,0.43,1.57
0.33,0.46,0.81,0.46,0.7,1.31
0.33,0.46,0.8,0.61,0.75,1.28
0.32,0.46,0.8,0.55,0.7,1.34
0.33,0.46,0.81,1.01,1.1,1.3
0.33,0.46,0.81,0.64,1.21,1.21
0.33,0.46,0.81,-0.08,0.55,1.1
0.32,0.46,0.8,-0.29,0.43,0.79
0.32,0.46,0.82,-0.05,0.02,1.11
0.32,0.46,0.81,0.21,-0.4,1.86
0.34,0.46,0.81,0.66,0.26,2.64
0.33,0.44,0.81,0.37,1.33,2.81
0.33,0.43,0.81,-0.26,1.63,2.67
0.32,0.44,0.82,-0.12,1.01,2.26
0.33,0.45,0.81,-0.03,-0.09,2.08
0.33,0.47,0.81,0.18,-0.23,1.97
0.34,0.48,0.79,-0.11,0.0,1.77
0.34,0.47,0.8,-0.56,0.2,1.39
0.33,0.46,0.8,-0.67,0.32,0.7
0.34,0.46,0.81,-0.6,0.43,0.06
0.33,0.45,0.81,-0.76,0.67,-0.31
0.33,0.46,0.81,-0.96,0.89,-0.56
0.33,0.45,0.8,-0.92,1.11,-0.79
0.31,0.46,0.81,-0.81,1.16,-0.53
0.32,0.45,0.81,-1.02,1.36,0.05
0.32,0.45,0.82,-0.79,1.18,0.38
0.32,0.45,0.82,-0.31,0.87,0.79
0.32,0.45,0.81,0.03,0.92,1.25
0.32,0.45,0.82,0.64,0.93,2.09
0.33,0.45,0.81,0.89,0.63,2.81
0.33,0.44,0.82,1.07,0.82,2.96
0.34,0.45,0.81,0.64,0.63,2.89
0.34,0.45,0.81,0.92,0.58,2.52
0.33,0.46,0.8,0.46,0.43,2.08
0.33,0.47,0.8,0.29,0.12,2.0
0.34,0.46,0.81,0.31,0.18,1.71
0.33,0.47,0.81,-0.67,0.43,0.93
0.32,0.45,0.81,-1.25,0.69,0.2
0.33,0.45,0.8,-1.15,0.17,-0.4
0.34,0.46,0.81,-1.36,-0.29,-0.2
0.33,0.46,0.81,-1.47,-0.21,-0.41
0.33,0.46,0.8,-1.47,-0.02,-0.31
0.33,0.46,0.81,-1.37,0.34,0.21
0.33,0.45,0.82,-1.11,0.26,0.43
0.33,0.45,0.81,-0.72,0.6,0.82
0.33,0.44,0.81,-0.2,0.47,1.19
0.33,0.45,0.81,-0.06,0.56,1.42
0.33,0.45,0.82,0.24,0.11,1.63
0.33,0.44,0.81,0.43,0.24,1.82
0.33,0.45,0.8,0.46,0.05,2.24
0.32,0.45,0.81,0.89,0.14,2.11
0.33,0.46,0.8,1.15,0.44,2.15
0.33,0.46,0.81,0.95,0.75,2.03
0.33,0.46,0.8,1.6,1.08,2.32
0.33,0.45,0.79,2.24,1.45,4.15
0.33,0.45,0.79,2.55,2.41,6.02
0.33,0.46,0.81,1.95,2.43,7.62
0.36,0.46,0.83,0.26,2.64,7.8
0.35,0.48,0.84,-2.67,2.87,5.51
0.31,0.44,0.79,-1.13,2.64,3.39
0.33,0.45,0.82,-0.67,0.75,3.51
0.33,0.45,0.84,0.08,0.98,1.86
0.31,0.45,0.81,0.82,-0.09,1.65
0.31,0.45,0.8,2.81,-0.7,1.01
0.33,0.44,0.81,4.14,-0.7,1.04
0.35,0.45,0.81,5.27,0.43,1.54
0.33,0.46,0.82,5.57,2.47,-0.4
0.31,0.45,0.8,6.78,1.59,-1.1
0.33,0.45,0.8,7.16,0.61,-0.18
0.34,0.45,0.8,8.37,1.6,1.01
0.35,0.46,0.81,7.22,0.98,3.21
0.34,0.46,0.82,5.66,1.6,4.84
0.32,0.45,0.79,7.15,1.57,5.4
0.33,0.45,0.81,8.03,1.16,5.31
0.34,0.45,0.81,8.17,1.15,6.23
0.33,0.46,0.81,8.52,1.15,5.88
0.31,0.46,0.8,9.6,0.85,4.67
0.32,0.47,0.81,8.98,0.4,3.79
0.33,0.47,0.81,7.51,0.56,2.35
0.34,0.48,0.8,7.04,-0.27,0.66
0.33,0.48,0.8,5.97,-0.67,-1.68
0.34,0.47,0.8,5.83,-0.43,-2.32
0.36,0.46,0.79,6.09,0.37,-0.44
0.35,0.47,0.78,6.67,1.53,1.3
0.33,0.48,0.78,6.95,2.0,1.65
0.34,0.48,0.81,6.67,1.37,2.14
0.32,0.47,0.79,6.55,1.36,0.26
0.31,0.48,0.81,5.91,-0.6,-1.74
0.33,0.47,0.81,5.18,-2.38,-2.84
0.29,0.49,0.79,2.67,-5.66,-1.69
0.5,0.45,0.81,1.02,-2.17,-7.16
0.33,0.5,0.69,1.08,-5.07,-8.98
0.22,0.52,0.72,-0.63,-5.66,-7.01
0.33,0.51,0.92,-4.15,-3.86,-8.38
0.48,0.41,0.69,-4.66,-1.39,-15.6
0.2,0.43,0.74,-0.82,-3.71,-19.74
0.12,0.48,0.95,-1.05,-11.34,-3.94
0.48,0.37,0.67,7.3,-2.53,-16.99
0.12,0.51,0.8,13.24,-12.35,-11.76
0.36,0.48,1.02,8.38,-8.02,4.53
0.44,0.5,0.6,11.01,1.63,-16.43
0.17,0.48,0.76,6.61,-14.02,-1.3
0.8,0.41,0.89,7.95,6.0,-17.5
0.09,0.54,0.75,6.26,-9.34,-8.89
0.54,0.49,1.04,5.57,7.95,-12.52
0.15,0.55,0.76,4.35,-6.92,-9.85
0.68,0.49,1.05,1.19,1.13,-6.7
0.08,0.57,0.69,1.48,-2.41,-11.68
0.43,0.49,0.98,0.24,-3.25,-6.15
0.19,0.59,0.59,4.41,-0.43,-15.73
0.3,0.45,0.84,1.15,-4.11,-1.95
0.44,0.56,0.63,3.73,1.47,-20.43
0.2,0.44,0.76,2.35,-6.49,0.7
0.59,0.43,0.73,5.92,6.05,-17.68
0.18,0.48,0.75,4.2,-8.84,6.63
0.41,0.47,0.64,6.96,6.4,-6.53
0.19,0.5,0.78,1.74,-4.81,15.21
0.56,0.46,0.71,3.68,5.82,6.12
0.21,0.51,0.68,-0.26,-13.18,20.02
0.59,0.44,0.77,7.31,-4.32,13.48
0.24,0.49,0.67,14.52,-12.2,17.79
0.21,0.48,0.61,17.74,-13.88,37.68
0.71,0.42,0.61,26.46,-0.66,40.4
0.42,0.48,0.45,41.45,-9.48,52.53
0.36,0.44,0.59,48.23,-18.82,66.43
0.54,0.45,0.74,55.3,-13.11,58.2
0.35,0.51,0.74,60.08,-8.2,41.83
0.17,0.55,0.77,52.14,-32.12,40.64
0.4,0.52,0.85,56.38,-22.0,36.23
0.36,0.57,0.86,53.02,-24.56,26.96
0.27,0.61,0.89,39.1,-33.39,21.47
0.29,0.67,0.94,15.59,-24.79,22.43
0.31,0.64,0.88,11.97,-11.88,12.21
0.27,0.58,0.82,9.86,-18.82,16.08
0.35,0.58,0.8,2.72,-19.31,23.73
0.47,0.59,0.85,-5.92,-12.72,15.31
0.48,0.63,0.75,-15.08,-14.6,7.77
0.37,0.57,0.81,-26.55,-14.06,6.08
0.38,0.56,0.84,-34.15,-10.95,7.62
0.55,0.53,0.83,-40.52,-4.09,0.85
0.45,0.57,0.79,-47.07,-2.76,-4.89
0.42,0.54,0.78,-52.73,0.41,-4.63
0.45,0.53,0.77,-55.85,4.32,-2.26
0.61,0.49,0.75,-57.56,18.49,-9.54
0.56,0.52,0.71,-55.97,29.16,-16.79
0.52,0.49,0.67,-45.16,54.93,-13.25
0.55,0.46,0.57,-35.01,42.05,-9.47
0.63,0.42,0.54,-30.02,43.16,-9.79
0.49,0.45,0.62,-26.47,41.45,-12.55
0.32,0.44,0.74,-21.66,39.63,-13.16
0.19,0.44,0.83,-17.31,30.95,-11.19
0.2,0.45,0.9,-11.24,26.56,-7.73
0.31,0.43,0.9,-7.16,26.93,-11.48
0.35,0.47,0.81,-7.97,27.13,-14.92
0.31,0.51,0.77,-5.69,27.68,-20.12
0.29,0.52,0.76,-6.11,24.82,-22.92
0.32,0.52,0.78,-7.47,20.69,-23.48
0.32,0.51,0.78,-7.56,23.31,-24.63
0.32,0.51,0.78,-11.18,19.77,-23.63
0.31,0.5,0.8,-13.86,19.3,-22.37
0.34,0.48,0.81,-13.01,18.21,-21.97
0.4,0.47,0.87,-8.85,18.93,-21.59
0.39,0.46,0.83,-13.68,15.28,-20.24
