acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
-0.56,0.68,0.44,-0.26,-1.04,1.22
-0.56,0.68,0.44,-0.18,-0.96,1.45
-0.56,0.68,0.44,-0.15,-0.34,1.51
-0.55,0.68,0.44,-0.24,-0.15,1.73
-0.55,0.68,0.44,-0.26,-0.18,1.82
-0.56,0.67,0.45,-0.23,-0.26,1.86
-0.56,0.67,0.45,-0.06,-0.09,1.6
-0.56,0.68,0.45,-0.23,0.12,1.37
-0.56,0.68,0.44,-0.41,-0.14,0.95
-0.56,0.68,0.44,-0.4,0.05,0.82
-0.57,0.67,0.44,-0.34,0.09,0.73
-0.55,0.68,0.45,-0.47,0.31,1.07
-0.56,0.68,0.44,-0.23,0.73,0.92
-0.56,0.68,0.44,-0.18,0.79,0.81
-0.55,0.68,0.45,-0.03,0.52,0.9
-0.56,0.68,0.45,0.11,0.52,0.89
-0.56,0.68,0.46,0.02,0.27,0.61
-0.56,0.68,0.45,0.32,0.05,0.47
-0.56,0.68,0.44,0.49,-0.32,0.49
-0.57,0.68,0.45,0.41,-0.26,0.6
-0.56,0.69,0.44,0.63,-0.56,0.78
-0.56,0.69,0.45,0.66,-0.41,1.16
-0.56,0.68,0.44,0.67,-0.12,1.5
-0.56,0.68,0.45,0.64,-0.17,1.63
-0.56,0.69,0.44,0.29,-0.34,1.82
-0.57,0.68,0.45,0.24,-0.5,1.86
-0.56,0.68,0.45,0.17,-0.35,2.34
-0.56,0.68,0.45,-0.29,-0.14,2.12
-0.56,0.68,0.45,-0.37,0.4,2.23
-0.56,0.67,0.45,-0.26,0.44,2.34
-0.56,0.68,0.45,-0.02,0.32,2.43
-0.56,0.68,0.45,-0.11,0.43,2.27
-0.56,0.68,0.45,0.23,0.5,2.2
-0.56,0.68,0.45,0.18,0.61,2.27
-0.55,0.69,0.44,0.27,0.69,2.18
-0.56,0.69,0.44,0.31,0.72,2.0
-0.56,0.68,0.46,0.37,0.79,1.74
-0.56,0.68,0.44,0.38,0.72,1.69
-0.55,0.69,0.45,0.41,0.56,1.8
-0.56,0.68,0.45,0.66,0.37,1.73
-0.55,0.68,0.45,0.73,0.37,1.66
-0.55,0.68,0.45,0.75,0.17,1.48
-0.56,0.68,0.45,0.61,0.58,1.83
-0.56,0.69,0.45,0.38,0.53,1.8
-0.56,0.69,0.45,0.37,0.49,1.83
-0.56,0.68,0.45,0.61,0.78,1.73
-0.56,0.68,0.44,0.84,0.64,1.5
-0.56,0.69,0.44,0.58,0.41,1.54
-0.56,0.68,0.45,0.32,0.9,1.76
-0.55,0.69,0.45,0.4,1.47,1.34
-0.55,0.68,0.44,0.31,1.39,1.6
-0.55,0.68,0.45,0.35,1.36,1.48
-0.56,0.68,0.45,0.12,0.89,1.28
-0.56,0.69,0.46,0.09,0.66,1.21
-0.56,0.69,0.44,0.52,0.53,0.98
-0.56,0.69,0.45,0.66,0.96,1.04
-0.56,0.69,0.44,0.49,1.39,1.3
-0.56,0.68,0.45,0.52,1.68,1.05
-0.56,0.68,0.45,0.43,1.11,0.82
-0.55,0.68,0.44,0.69,1.11,0.82
-0.56,0.69,0.43,0.63,1.18,1.07
-0.56,0.69,0.43,0.82,2.44,1.48
-0.56,0.68,0.44,0.67,4.06,2.78
-0.56,0.68,0.46,0.49,5.27,2.12
-0.56,0.67,0.45,-0.46,4.49,1.24
-0.55,0.68,0.46,-1.27,2.55,0.72
-0.55,0.68,0.46,-1.11,0.34,0.73
-0.55,0.69,0.45,-0.73,-0.79,1.02
-0.54,0.69,0.46,-0.31,-0.31,1.16
-0.55,0.69,0.45,-0.18,0.58,1.21
-0.56,0.68,0.44,0.32,0.85,1.24
-0.56,0.68,0.45,0.32,0.27,1.56
-0.56,0.69,0.45,0.52,-0.5,1.39
-0.57,0.68,0.44,0.89,-1.15,1.16
-0.56,0.67,0.44,0.96,-1.01,1.27
-0.57,0.68,0.44,0.99,0.14,1.1
-0.56,0.67,0.44,1.21,1.31,1.45
-0.56,0.69,0.44,0.75,1.88,1.5
-0.56,0.67,0.44,0.85,1.6,1.6
-0.56,0.68,0.46,0.64,1.05,1.51
-0.56,0.68,0.44,0.84,1.34,1.53
-0.56,0.68,0.45,0.85,2.35,1.97
-0.55,0.68,0.45,0.32,3.18,1.92
-0.56,0.69,0.44,-0.08,2.76,1.66
-0.56,0.69,0.45,-0.2,1.42,1.5
-0.55,0.68,0.45,0.03,0.81,1.66
-0.55,0.69,0.45,-0.05,1.02,1.19
-0.55,0.69,0.45,0.09,0.75,0.99
-0.56,0.69,0.44,0.76,0.29,1.22
-0.56,0.69,0.44,0.56,0.03,2.17
-0.56,0.68,0.44,0.89,1.04,2.4
-0.56,0.68,0.45,0.81,1.8,1.83
-0.56,0.67,0.45,0.27,0.98,1.04
-0.56,0.68,0.44,0.27,0.14,0.96
-0.56,0.68,0.45,0.46,-0.63,1.13
-0.55,0.68,0.45,0.56,-0.9,1.44
-0.55,0.69,0.45,0.58,-0.85,1.6
-0.55,0.68,0.45,0.53,-1.11,1.71
-0.56,0.68,0.45,0.32,-0.98,1.48
-0.56,0.68,0.45,0.09,-0.47,1.37
-0.56,0.68,0.44,-0.11,0.44,0.66
-0.56,0.68,0.44,0.0,1.02,0.31
-0.56,0.68,0.44,-0.09,1.11,0.11
-0.56,0.68,0.44,-0.12,1.08,0.09
-0.55,0.68,0.44,0.18,1.92,0.75
-0.55,0.68,0.45,0.21,3.02,0.85
-0.56,0.68,0.45,0.35,3.21,1.05
-0.55,0.69,0.44,0.72,2.81,1.33
-0.55,0.68,0.44,1.21,2.81,2.02
-0.55,0.68,0.45,1.07,2.99,1.77
-0.56,0.68,0.45,1.36,2.75,1.33
-0.55,0.67,0.44,2.03,3.91,2.0
-0.56,0.68,0.44,1.69,3.65,2.09
-0.57,0.68,0.45,1.77,3.39,1.66
-0.57,0.68,0.45,1.79,2.98,1.86
-0.56,0.68,0.44,1.74,3.21,2.47
-0.56,0.68,0.44,1.8,4.85,3.16
-0.56,0.68,0.43,1.89,6.75,3.27
