acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0.31,0.43,0.83,0.35,0.7,1.24
0.3,0.44,0.83,0.4,0.72,0.99
0.3,0.43,0.83,0.34,0.72,1.19
0.3,0.43,0.82,0.52,0.78,0.85
0.31,0.43,0.84,0.52,0.92,1.01
0.3,0.43,0.83,0.26,0.72,0.79
0.3,0.43,0.84,0.41,0.81,0.95
0.3,0.43,0.83,0.35,0.66,1.16
0.3,0.43,0.83,0.52,0.69,1.24
0.31,0.43,0.83,0.52,0.46,1.27
0.3,0.43,0.83,0.6,0.47,1.45
0.3,0.42,0.83,0.66,0.35,1.53
0.3,0.43,0.83,0.93,0.67,1.68
0.31,0.43,0.83,0.85,0.73,1.69
0.3,0.43,0.83,1.08,0.66,1.48
0.3,0.43,0.83,1.16,0.7,1.44
0.3,0.43,0.83,1.33,0.81,1.66
0.3,0.44,0.83,1.48,1.07,1.53
0.31,0.44,0.83,1.22,1.11,1.53
0.3,0.43,0.83,1.19,1.47,1.44
0.3,0.43,0.83,1.53,1.59,1.18
0.3,0.43,0.83,1.28,1.59,1.24
0.29,0.43,0.83,0.34,0.99,1.22
0.3,0.43,0.83,0.46,1.07,1.1
0.29,0.43,0.83,0.55,0.46,1.33
0.3,0.43,0.83,0.93,0.24,2.09
0.31,0.43,0.83,1.42,1.3,2.66
0.31,0.42,0.83,1.44,1.95,3.18
0.31,0.41,0.83,0.89,1.98,2.98
0.3,0.42,0.83,1.1,1.27,2.43
0.3,0.43,0.82,1.42,0.64,2.06
0.3,0.44,0.82,1.4,-0.31,2.09
0.31,0.45,0.82,0.85,0.17,2.37
0.31,0.45,0.82,0.4,0.46,1.42
0.31,0.44,0.83,0.34,0.52,0.93
0.31,0.43,0.83,0.2,0.93,0.15
0.31,0.43,0.82,0.21,1.18,-0.05
0.3,0.43,0.82,0.21,1.36,-0.23
0.3,0.43,0.84,0.2,1.18,-0.35
0.29,0.43,0.84,0.21,1.27,-0.21
0.3,0.43,0.83,0.37,1.42,0.24
0.31,0.43,0.84,0.38,1.45,0.55
0.3,0.43,0.83,0.7,1.24,1.01
0.3,0.43,0.84,1.1,1.39,1.57
0.3,0.43,0.84,1.47,1.53,2.05
0.3,0.43,0.83,1.6,1.53,2.44
0.3,0.43,0.83,1.85,1.1,2.89
0.3,0.43,0.84,1.77,0.93,2.41
0.3,0.44,0.83,1.66,0.89,2.15
0.31,0.44,0.82,1.11,0.79,1.79
0.3,0.44,0.82,0.95,0.55,1.13
0.3,0.45,0.82,0.38,0.58,0.98
0.3,0.44,0.82,0.7,0.69,0.99
0.31,0.43,0.83,0.21,1.18,0.5
0.3,0.43,0.83,-0.46,1.16,0.14
0.3,0.43,0.84,-0.37,0.82,-0.31
0.3,0.43,0.83,0.21,0.43,-0.08
0.3,0.43,0.83,0.09,0.46,0.15
0.3,0.43,0.82,0.15,0.43,0.47
0.3,0.43,0.82,0.17,0.55,0.9
0.3,0.43,0.83,0.44,0.66,1.33
0.3,0.43,0.84,0.52,0.63,1.91
0.3,0.43,0.82,0.7,0.58,2.12
0.3,0.43,0.83,0.87,0.79,2.11
0.3,0.43,0.84,0.84,0.75,2.03
0.3,0.43,0.83,0.67,0.58,1.98
0.3,0.44,0.83,0.79,0.82,1.73
0.3,0.43,0.83,0.56,0.85,1.62
0.3,0.45,0.83,0.24,1.24,1.37
0.3,0.44,0.82,0.11,1.3,0.82
0.3,0.44,0.82,0.06,1.3,0.96
0.3,0.44,0.83,0.18,1.34,0.37
0.3,0.44,0.83,-0.27,1.48,0.21
0.31,0.43,0.83,-0.31,1.44,-0.08
0.29,0.43,0.83,-0.55,1.27,-0.32
0.3,0.44,0.83,-0.49,1.39,-0.37
0.3,0.43,0.82,-0.32,1.57,-0.5
0.29,0.44,0.84,-0.09,1.34,-0.61
0.3,0.43,0.83,0.02,1.4,-0.69
0.29,0.43,0.83,0.43,1.5,-0.5
0.3,0.43,0.83,0.81,1.53,-0.32
0.3,0.43,0.82,1.25,1.53,0.08
0.3,0.43,0.83,1.31,1.68,0.32
0.3,0.44,0.83,1.71,1.69,0.31
0.3,0.44,0.83,1.91,1.57,0.7
0.3,0.44,0.83,1.04,1.76,0.55
0.3,0.44,0.84,0.85,1.28,0.18
0.29,0.44,0.83,1.02,0.72,0.27
0.29,0.44,0.82,1.89,1.33,0.47
0.3,0.44,0.83,1.95,0.99,0.66
0.3,0.44,0.84,0.79,1.07,0.47
0.3,0.45,0.83,0.61,0.52,0.34
0.3,0.44,0.83,-0.08,0.44,0.43
0.3,0.44,0.83,-0.06,0.6,0.58
0.3,0.44,0.82,-0.26,0.61,0.64
0.3,0.44,0.83,0.05,0.66,0.7
0.3,0.44,0.83,0.23,0.53,0.92
0.3,0.44,0.83,0.2,0.46,0.84
0.3,0.44,0.82,-0.08,0.49,0.84
0.3,0.44,0.83,0.11,0.7,0.72
0.29,0.44,0.82,0.63,1.01,0.84
0.29,0.43,0.83,0.52,0.84,0.5
0.3,0.44,0.83,0.27,0.82,-0.05
0.29,0.44,0.83,0.69,0.9,-0.38
0.3,0.43,0.83,1.02,0.84,-0.02
0.3,0.43,0.82,0.92,0.47,-0.37
0.3,0.44,0.82,1.05,0.9,-0.09
0.31,0.43,0.84,1.56,1.02,0.92
0.3,0.43,0.82,1.98,1.24,0.93
0.3,0.42,0.8,4.09,1.91,4.27
0.3,0.46,0.83,1.79,2.69,4.02
0.25,0.46,0.85,-0.18,1.22,-0.32
0.27,0.45,0.84,-0.32,-0.96,-1.16
0.3,0.45,0.83,-1.25,-1.71,-0.29
0.31,0.43,0.84,-2.49,-1.22,-1.36
0.3,0.45,0.82,-2.95,-0.63,-2.4
0.28,0.44,0.82,-3.74,-0.69,-2.67
0.28,0.44,0.82,-4.96,-2.81,-2.24
0.27,0.45,0.82,-4.78,-3.66,-1.22
0.29,0.45,0.84,-4.9,-4.18,-0.85
0.29,0.45,0.82,-5.19,-3.88,-0.34
0.3,0.44,0.82,-4.53,-4.5,0.79
0.31,0.42,0.81,-3.95,-3.21,0.27
0.32,0.41,0.82,-3.27,-2.99,0.18
0.31,0.42,0.83,-3.28,-3.25,0.52
0.31,0.43,0.82,-2.95,-3.98,1.1
0.32,0.44,0.82,-3.71,-5.08,1.56
0.32,0.46,0.83,-4.98,-4.69,1.22
0.31,0.44,0.8,-4.18,-2.64,0.35
0.33,0.43,0.79,-3.42,-1.97,1.94
0.32,0.42,0.79,-2.64,0.23,1.39
0.35,0.4,0.78,-1.11,1.4,3.66
0.38,0.39,0.77,4.49,5.56,4.66
0.42,0.42,0.73,7.45,11.98,7.6
0.39,0.43,0.72,8.31,14.78,8.98
0.35,0.44,0.79,9.56,13.6,8.75
0.26,0.43,0.82,11.48,7.25,8.44
0.23,0.43,0.87,17.74,9.59,9.71
0.27,0.43,0.83,17.83,-3.8,10.43
0.26,0.43,0.86,16.03,-7.69,9.83
0.19,0.44,0.82,18.58,-11.65,9.94
0.23,0.47,0.88,18.11,-14.41,7.91
0.29,0.46,0.91,14.95,-16.92,6.17
0.4,0.45,0.9,11.25,-16.03,5.24
0.4,0.44,0.81,9.71,-20.43,3.63
0.28,0.48,0.86,5.24,-14.6,10.6
0.31,0.41,0.82,5.18,-10.35,-2.11
0.41,0.41,1.14,1.86,-1.86,9.05
0.31,0.49,0.95,2.21,-3.15,-6.41
0.11,0.42,0.93,-0.92,-10.52,-5.22
0.2,0.49,0.91,2.06,-3.66,-22.89
0.18,0.44,0.91,7.44,-7.4,-23.71
0.26,0.45,0.92,7.71,-5.3,-19.63
0.36,0.45,0.86,3.56,-1.08,-21.11
0.38,0.46,0.79,0.9,4.67,-23.18
0.36,0.53,0.78,-2.06,8.75,-15.37
0.4,0.46,0.7,-3.28,5.5,-12.26
0.38,0.48,0.74,-6.38,13.19,-8.34
0.34,0.49,0.75,-6.55,2.34,-8.18
0.4,0.47,0.82,-9.22,6.24,-5.8
0.38,0.46,0.81,-12.66,4.14,-5.21
0.34,0.45,0.81,-12.87,7.34,-5.22
0.3,0.45,0.83,-11.31,9.94,-5.34
0.29,0.44,0.8,-8.52,9.34,-4.56
0.29,0.45,0.8,-8.78,6.05,-1.88
0.32,0.46,0.83,-9.45,5.8,-0.55
0.32,0.45,0.81,-9.95,4.18,1.86
0.31,0.44,0.81,-8.56,5.13,4.23
0.31,0.44,0.82,-7.73,4.64,6.47
0.3,0.44,0.82,-5.83,7.25,6.85
0.29,0.43,0.8,-4.63,5.02,6.14
0.29,0.44,0.82,-3.47,5.02,4.73
0.29,0.44,0.83,-3.28,5.57,3.8
0.27,0.43,0.82,-3.57,4.38,2.98
0.28,0.45,0.84,-3.65,3.59,3.13
0.28,0.43,0.81,-4.41,3.44,3.59
0.29,0.45,0.82,-3.56,1.68,3.98
0.29,0.45,0.83,-3.13,2.11,4.96
0.29,0.44,0.83,-2.84,0.78,4.63
0.29,0.44,0.81,-1.28,0.61,4.4
0.3,0.44,0.82,-0.49,1.18,4.08
0.3,0.43,0.81,-0.05,1.34,3.8
0.3,0.44,0.82,0.03,0.93,4.08
0.31,0.43,0.82,0.06,1.08,4.56
0.3,0.43,0.81,0.52,1.22,4.85
0.3,0.44,0.82,0.61,1.36,4.96
0.29,0.44,0.83,0.63,0.99,4.93
0.29,0.44,0.82,0.47,0.09,4.75
0.3,0.44,0.83,0.5,-0.38,4.84
0.29,0.44,0.85,-0.67,4.99,4.98
0.3,0.44,0.82,1.3,-0.47,4.47
0.3,0.43,0.83,1.27,-0.35,4.21
0.3,0.45,0.83,1.31,-0.23,4.29
0.3,0.44,0.82,1.47,-0.18,4.52
0.31,0.43,0.82,1.22,0.03,4.82
0.3,0.43,0.84,1.53,0.61,4.95
0.3,0.44,0.82,1.16,0.53,4.38
0.3,0.43,0.82,0.47,0.35,4.34
0.31,0.44,0.82,0.21,0.44,3.77
0.3,0.44,0.81,-0.08,-0.12,3.18
0.31,0.44,0.83,-0.52,-0.15,2.61
0.3,0.44,0.83,-0.44,-0.5,2.52
