acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0.37,0.41,0.84,1.66,2.31,2.85
0.36,0.41,0.83,1.92,2.12,2.66
0.36,0.43,0.83,1.74,1.3,2.17
0.35,0.45,0.82,1.8,1.04,2.12
0.35,0.45,0.83,1.92,0.63,2.21
0.36,0.44,0.81,2.15,0.17,2.17
0.36,0.45,0.82,2.06,0.63,1.98
0.36,0.43,0.84,1.74,0.69,1.85
0.36,0.43,0.83,1.56,0.87,1.33
0.35,0.43,0.83,1.44,1.34,0.4
0.35,0.44,0.83,1.3,1.54,-0.09
0.35,0.44,0.83,1.05,1.37,0.17
0.35,0.44,0.83,0.61,1.36,0.41
0.35,0.44,0.84,0.5,1.08,0.44
0.35,0.44,0.83,0.37,1.05,0.64
0.36,0.44,0.83,0.56,1.31,0.98
0.35,0.44,0.84,0.73,1.6,1.1
0.35,0.43,0.85,1.27,1.89,1.27
0.36,0.43,0.84,1.69,2.14,1.44
0.35,0.42,0.83,1.86,2.2,1.71
0.35,0.43,0.84,2.32,1.92,1.54
0.36,0.43,0.83,2.75,1.85,1.77
0.36,0.43,0.83,2.84,1.68,1.69
0.35,0.44,0.82,2.27,1.34,1.88
0.35,0.44,0.82,2.29,1.1,1.25
0.35,0.45,0.83,2.03,0.75,1.51
0.35,0.44,0.83,1.88,0.23,1.76
0.35,0.44,0.83,1.65,0.26,1.69
0.36,0.43,0.83,1.3,0.76,1.51
0.35,0.43,0.82,1.08,0.58,1.19
0.36,0.43,0.83,1.22,0.34,1.01
0.36,0.43,0.83,1.36,0.72,0.73
0.35,0.44,0.83,1.16,0.69,0.7
0.35,0.44,0.83,1.25,0.34,0.73
0.35,0.44,0.82,1.4,0.32,0.87
0.35,0.43,0.83,1.77,0.24,0.95
0.36,0.44,0.82,2.37,0.44,1.07
0.36,0.43,0.83,2.27,0.84,1.1
0.35,0.44,0.83,2.49,0.82,1.16
0.35,0.43,0.83,2.29,1.33,1.36
0.35,0.44,0.83,2.27,1.57,1.62
0.35,0.44,0.83,2.35,1.68,1.45
0.35,0.44,0.82,2.34,1.74,1.42
0.36,0.45,0.84,2.32,2.02,1.48
0.35,0.45,0.83,2.05,1.77,1.73
0.35,0.46,0.83,1.97,2.05,1.79
0.35,0.44,0.83,1.5,1.73,1.62
0.36,0.44,0.83,1.54,2.11,1.4
0.35,0.44,0.82,1.6,1.8,1.15
0.35,0.44,0.82,1.71,1.91,0.87
0.36,0.44,0.83,1.71,1.85,0.53
0.35,0.44,0.83,1.97,1.89,0.53
0.35,0.44,0.82,2.02,1.79,0.38
0.35,0.44,0.82,1.83,1.66,0.34
0.35,0.45,0.83,1.71,1.53,0.58
0.35,0.45,0.83,1.91,1.34,0.82
0.35,0.44,0.83,1.95,1.28,0.99
0.35,0.44,0.84,1.89,1.45,1.1
0.35,0.44,0.83,2.02,1.65,1.34
0.35,0.44,0.83,2.24,1.5,1.37
0.35,0.44,0.83,2.6,1.85,1.4
0.35,0.44,0.83,2.49,2.02,1.22
0.35,0.45,0.83,2.63,1.66,1.18
0.35,0.44,0.83,2.44,1.82,1.33
0.35,0.45,0.82,2.27,1.83,1.07
0.34,0.45,0.84,1.91,1.65,1.01
0.35,0.45,0.84,1.44,1.27,1.16
0.35,0.45,0.83,1.28,1.44,0.9
0.35,0.45,0.83,0.98,1.24,0.84
0.35,0.45,0.84,0.73,1.37,0.69
0.34,0.45,0.83,0.52,1.44,0.84
0.35,0.45,0.83,0.5,1.68,0.72
0.35,0.44,0.82,0.7,1.91,0.81
0.35,0.45,0.83,0.81,1.8,1.01
0.35,0.44,0.81,0.82,0.95,1.25
0.35,0.44,0.82,1.48,1.77,0.92
0.35,0.45,0.83,1.56,1.19,1.27
0.34,0.44,0.82,1.57,1.07,1.33
0.35,0.44,0.82,2.11,1.13,0.99
0.34,0.45,0.83,2.18,0.92,1.11
0.34,0.45,0.83,2.05,0.56,0.95
0.34,0.45,0.83,1.86,0.4,0.96
0.34,0.44,0.83,1.71,0.61,0.96
0.35,0.45,0.83,1.92,0.9,0.95
0.35,0.44,0.81,1.95,1.1,0.92
0.35,0.45,0.83,1.95,0.92,0.99
0.35,0.45,0.82,2.02,0.93,1.1
0.35,0.46,0.83,2.06,1.3,1.02
0.35,0.46,0.83,2.43,1.8,0.55
0.34,0.44,0.82,2.05,1.08,0.79
0.34,0.45,0.83,1.73,1.18,0.67
0.34,0.45,0.82,1.11,0.82,0.92
0.35,0.45,0.83,0.43,0.6,0.9
0.34,0.46,0.82,0.12,0.0,0.64
0.33,0.47,0.83,0.23,-0.87,0.82
0.34,0.46,0.82,0.9,-0.41,1.48
0.34,0.45,0.83,1.83,0.63,2.24
0.35,0.43,0.81,2.17,2.02,2.34
0.36,0.43,0.82,2.64,2.4,2.12
0.36,0.43,0.81,3.82,2.46,1.85
0.36,0.44,0.82,4.23,2.05,1.4
0.34,0.46,0.81,5.4,2.12,0.87
0.34,0.47,0.82,6.09,2.02,0.67
0.34,0.46,0.8,7.11,2.58,0.21
0.35,0.46,0.82,7.3,3.16,-0.35
0.32,0.45,0.8,8.0,3.48,-1.07
0.33,0.44,0.78,10.7,3.62,-2.7
0.33,0.45,0.84,11.92,4.85,-6.03
0.34,0.47,0.85,9.54,3.88,-5.86
0.35,0.48,0.85,7.19,4.21,-4.11
0.35,0.49,0.85,3.3,3.63,-2.56
0.34,0.48,0.84,1.47,0.7,-1.27
0.35,0.48,0.83,-0.43,-0.09,0.06
0.35,0.48,0.83,-2.18,-0.87,0.69
0.34,0.47,0.85,-3.71,-1.08,1.31
0.35,0.46,0.84,-4.34,-1.92,2.87
0.35,0.45,0.82,-3.48,-1.47,4.26
0.34,0.45,0.81,-2.99,-0.4,4.05
0.33,0.45,0.81,-1.31,-0.11,3.37
0.32,0.44,0.8,1.22,0.63,2.46
0.35,0.46,0.8,2.64,1.73,2.82
0.35,0.47,0.82,2.47,2.32,1.85
0.33,0.48,0.83,0.41,0.99,1.88
0.34,0.48,0.83,-0.6,-0.24,2.31
0.33,0.45,0.83,-0.32,-0.2,1.71
0.35,0.44,0.82,0.35,0.52,1.54
0.34,0.44,0.81,1.94,2.17,-0.49
0.34,0.45,0.82,2.69,2.66,-0.98
0.35,0.46,0.82,3.11,2.4,0.11
0.33,0.47,0.82,3.69,1.6,-0.09
0.33,0.48,0.82,4.11,1.01,-0.73
0.33,0.46,0.81,5.57,1.05,-1.22
0.33,0.47,0.81,7.36,1.94,-1.5
0.32,0.46,0.82,8.23,2.49,-2.52
0.31,0.46,0.83,8.82,5.4,-4.06
0.32,0.45,0.81,10.27,5.69,-5.02
0.33,0.46,0.82,11.39,2.31,-4.44
0.34,0.48,0.81,11.88,3.65,-3.98
0.33,0.47,0.8,11.48,3.22,-5.77
0.32,0.47,0.82,13.22,3.74,-7.82
0.32,0.46,0.8,13.57,2.38,-9.65
0.34,0.48,0.86,12.15,2.37,-12.7
0.31,0.5,0.87,6.6,0.46,-14.95
0.28,0.49,0.84,2.79,-4.17,-15.65
0.33,0.48,0.84,2.46,-8.23,-10.31
0.34,0.46,0.8,5.44,-7.66,-5.98
0.37,0.48,0.76,9.07,-7.19,-3.6
0.36,0.49,0.77,11.77,-5.59,-1.15
0.43,0.48,0.8,12.73,-0.98,1.88
0.24,0.49,0.74,14.12,-3.34,9.11
0.6,0.47,0.84,14.47,-1.68,9.56
0.25,0.53,0.74,12.38,-0.38,11.1
0.45,0.49,0.95,10.47,-1.62,14.06
0.16,0.57,0.72,8.82,-1.85,6.78
0.15,0.5,0.86,-0.4,-12.99,15.91
0.3,0.57,0.76,-9.28,-4.43,-1.44
0.01,0.49,0.78,-18.79,-25.92,5.22
0.28,0.56,0.67,-23.44,-15.48,-5.79
0.14,0.46,0.84,-23.18,-26.06,19.04
-0.12,0.55,0.51,-13.51,-29.02,0.26
0.65,0.44,1.03,-7.73,-14.85,10.58
