acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0.31,0.45,0.81,0.08,0.98,1.45
0.32,0.44,0.82,0.17,0.79,1.47
0.31,0.44,0.83,0.47,0.78,1.48
0.31,0.44,0.81,0.31,0.7,1.5
0.32,0.44,0.82,0.4,0.85,1.5
0.31,0.44,0.81,0.23,0.46,1.25
0.31,0.45,0.82,0.31,0.63,1.33
0.32,0.45,0.82,0.31,1.04,0.99
0.31,0.44,0.81,0.03,0.89,0.93
0.32,0.44,0.82,-0.08,0.99,0.81
0.31,0.44,0.82,-0.46,0.98,0.7
0.31,0.44,0.82,-0.75,0.92,0.66
0.31,0.44,0.82,-0.64,0.82,0.72
0.31,0.44,0.82,-0.52,0.75,0.7
0.31,0.44,0.82,-0.56,0.84,0.52
0.32,0.44,0.82,-0.37,0.64,0.84
0.31,0.44,0.82,-0.49,0.67,0.92
0.31,0.44,0.82,-0.21,0.69,0.98
0.31,0.44,0.82,-0.29,0.56,0.85
0.32,0.44,0.82,-0.21,0.93,0.89
0.31,0.45,0.83,0.18,1.27,1.04
0.31,0.45,0.83,0.24,1.19,1.01
0.31,0.44,0.83,0.7,1.15,0.98
0.31,0.44,0.83,0.66,1.19,1.1
0.31,0.44,0.82,-0.2,0.58,1.05
0.31,0.44,0.82,-0.2,0.61,1.21
0.3,0.44,0.82,0.05,0.18,1.24
0.3,0.44,0.82,0.06,-0.31,1.66
0.32,0.44,0.82,0.56,0.02,2.43
0.32,0.43,0.83,0.84,1.3,2.76
0.32,0.42,0.82,0.41,1.91,2.96
0.32,0.42,0.82,0.34,1.73,2.64
0.31,0.43,0.83,0.37,0.79,2.34
0.31,0.45,0.82,0.61,0.11,2.24
0.31,0.45,0.81,0.5,0.0,2.66
0.32,0.46,0.82,0.37,0.37,2.41
0.32,0.45,0.83,0.05,0.49,1.73
0.32,0.44,0.81,-0.11,0.95,0.92
0.32,0.44,0.82,0.11,1.1,0.47
0.32,0.44,0.82,-0.2,1.28,0.29
0.31,0.45,0.82,0.0,1.42,-0.06
0.3,0.43,0.82,-0.12,1.25,-0.08
0.31,0.44,0.83,-0.18,1.24,0.24
0.3,0.44,0.83,0.0,1.3,0.85
0.31,0.44,0.82,-0.08,1.18,0.95
0.3,0.44,0.83,0.52,1.11,1.57
0.31,0.44,0.83,0.82,1.02,1.91
0.3,0.44,0.83,1.34,0.95,2.46
0.31,0.44,0.82,1.36,1.42,2.81
0.32,0.43,0.82,1.18,1.02,2.73
0.32,0.44,0.82,0.85,0.67,2.52
0.31,0.44,0.81,0.98,0.44,2.02
0.31,0.45,0.82,0.47,0.52,1.71
0.31,0.46,0.82,0.15,0.11,1.66
0.32,0.45,0.82,0.27,0.7,1.08
0.32,0.44,0.82,-0.63,1.51,0.79
0.31,0.43,0.83,-1.07,1.39,0.14
0.31,0.44,0.82,-1.22,0.78,0.05
0.31,0.44,0.83,-0.99,0.35,0.03
0.32,0.44,0.82,-0.95,0.08,0.12
0.31,0.45,0.82,-0.85,0.35,0.55
0.31,0.44,0.82,-0.99,0.5,0.56
0.31,0.44,0.82,-0.75,0.38,0.95
0.31,0.44,0.83,-0.37,0.7,1.44
