acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0.28,0.42,0.85,-0.2,0.79,0.58
0.28,0.41,0.85,-0.24,0.66,0.75
0.29,0.41,0.85,-0.06,0.69,0.89
0.28,0.41,0.84,0.21,0.9,1.16
0.27,0.42,0.85,0.12,0.98,1.05
0.28,0.42,0.84,0.38,0.82,1.3
0.28,0.42,0.85,0.69,1.07,1.51
0.28,0.42,0.84,0.32,0.82,1.59
0.28,0.42,0.84,0.61,0.79,1.27
0.28,0.41,0.83,0.76,0.66,1.19
0.28,0.42,0.84,0.61,0.72,1.18
0.28,0.41,0.84,0.46,0.81,0.95
0.27,0.42,0.84,0.37,0.81,0.92
0.28,0.42,0.84,0.29,0.99,0.85
0.28,0.42,0.85,0.27,0.69,0.61
0.28,0.42,0.84,-0.06,0.67,0.43
0.28,0.42,0.84,-0.17,0.61,0.53
0.28,0.42,0.85,-0.14,0.66,0.67
0.28,0.42,0.84,-0.05,0.87,0.55
0.27,0.42,0.85,-0.08,0.75,0.58
0.28,0.42,0.84,0.0,0.52,0.61
0.28,0.42,0.85,0.03,0.63,1.01
0.28,0.42,0.84,0.32,0.56,0.99
0.28,0.42,0.84,0.44,0.53,1.07
0.28,0.42,0.84,0.38,0.47,1.27
0.27,0.41,0.84,0.46,0.37,1.3
0.28,0.42,0.84,0.53,0.64,1.4
0.28,0.42,0.85,0.47,0.69,1.37
0.28,0.42,0.84,0.64,0.73,1.28
0.28,0.42,0.84,0.64,0.95,1.25
0.28,0.42,0.85,0.31,0.63,1.37
0.28,0.42,0.84,0.26,0.72,1.15
0.28,0.42,0.84,0.06,0.6,1.05
0.28,0.42,0.84,0.55,0.69,0.76
0.28,0.41,0.83,0.46,0.81,0.72
0.28,0.42,0.85,0.38,0.47,0.82
0.28,0.42,0.84,0.44,1.16,1.01
0.28,0.42,0.84,0.63,1.1,0.76
0.27,0.42,0.84,-0.08,0.87,0.64
0.27,0.42,0.84,-0.52,0.47,0.81
0.27,0.42,0.85,-0.2,0.24,0.76
0.27,0.42,0.85,-0.18,0.02,1.21
0.28,0.42,0.84,0.18,0.35,1.88
0.29,0.42,0.84,0.56,1.37,2.56
0.28,0.4,0.84,0.21,1.59,2.89
0.28,0.39,0.85,-0.23,1.5,2.44
0.28,0.41,0.84,0.24,0.66,2.0
0.28,0.42,0.84,0.32,0.47,1.82
0.28,0.43,0.84,0.12,-0.27,2.09
0.29,0.43,0.84,-0.18,0.24,2.08
0.29,0.42,0.83,-0.34,0.4,1.44
0.28,0.42,0.83,-0.17,0.7,0.96
0.29,0.42,0.85,-0.37,0.87,0.47
0.28,0.41,0.85,-0.38,0.78,-0.2
0.28,0.41,0.85,-0.38,0.49,-0.43
0.27,0.42,0.84,-0.41,0.76,-0.5
0.27,0.42,0.84,-0.58,0.85,-0.23
0.28,0.41,0.85,-0.92,0.55,0.0
0.28,0.41,0.85,-0.27,1.19,0.53
0.27,0.42,0.84,-0.52,0.81,0.61
0.28,0.41,0.85,0.32,0.99,1.27
0.28,0.41,0.85,0.66,1.33,1.89
0.28,0.42,0.85,0.92,0.98,2.2
0.28,0.41,0.85,1.05,0.98,2.37
0.29,0.42,0.84,1.15,0.82,2.38
0.29,0.42,0.84,0.76,0.82,2.27
0.29,0.42,0.83,0.52,0.75,2.05
0.28,0.42,0.83,0.44,0.46,1.45
0.28,0.43,0.84,0.11,0.02,1.3
0.28,0.43,0.84,0.17,0.38,1.19
0.28,0.42,0.84,0.0,0.67,1.07
0.28,0.41,0.84,-0.64,0.76,0.49
0.27,0.41,0.84,-0.75,0.6,-0.02
0.28,0.42,0.84,-0.75,-0.12,0.03
0.28,0.42,0.84,-0.58,-0.12,0.4
0.29,0.42,0.84,-0.55,0.12,0.61
0.28,0.41,0.83,-0.56,0.37,0.85
0.28,0.42,0.85,-0.43,0.4,1.21
0.29,0.41,0.84,-0.11,0.47,1.63
0.28,0.42,0.85,-0.02,0.23,1.92
0.28,0.41,0.85,0.2,0.4,1.97
0.28,0.41,0.84,0.5,0.23,1.91
0.28,0.42,0.85,0.52,0.41,1.94
0.28,0.42,0.84,0.38,0.87,1.83
0.28,0.42,0.85,0.37,0.53,1.86
0.28,0.42,0.85,0.23,1.04,1.73
0.28,0.42,0.85,0.05,1.08,1.6
0.28,0.41,0.83,0.06,1.15,1.28
0.28,0.42,0.85,0.14,0.99,0.98
0.28,0.42,0.85,-0.05,0.96,0.89
0.28,0.41,0.84,-0.11,1.1,0.79
0.28,0.42,0.84,0.0,0.73,0.64
0.28,0.42,0.85,-0.21,1.05,0.82
0.28,0.41,0.84,0.03,0.87,0.47
0.28,0.41,0.84,0.06,1.21,0.61
0.29,0.41,0.85,0.29,1.15,0.87
0.28,0.42,0.84,0.32,1.01,0.7
0.28,0.41,0.84,0.44,0.85,0.7
0.28,0.42,0.84,0.43,1.04,1.28
0.28,0.41,0.84,0.55,1.15,1.28
0.28,0.41,0.84,0.64,1.15,1.57
0.28,0.41,0.84,0.61,1.13,1.71
0.28,0.42,0.85,0.66,1.05,1.47
0.28,0.41,0.84,0.63,1.18,1.57
0.28,0.42,0.84,0.52,0.93,1.77
0.28,0.42,0.84,0.67,0.89,1.5
0.28,0.42,0.83,0.89,0.96,1.74
0.28,0.42,0.84,0.87,0.89,1.77
0.28,0.41,0.84,1.01,0.92,1.71
0.28,0.42,0.84,0.96,1.3,1.56
0.28,0.42,0.84,0.79,1.36,1.4
0.27,0.42,0.83,0.72,1.33,1.04
0.27,0.42,0.83,1.15,1.82,0.69
0.28,0.42,0.83,1.73,2.58,-0.24
0.26,0.41,0.83,3.62,3.5,-1.66
0.26,0.41,0.82,5.77,4.66,-2.82
0.24,0.4,0.81,9.27,7.71,-5.95
0.24,0.41,0.8,13.37,5.85,-9.28
0.25,0.4,0.82,17.39,4.35,-12.72
0.29,0.41,0.84,19.31,4.0,-9.39
0.31,0.44,0.85,17.73,3.39,-4.11
0.3,0.45,0.86,15.28,2.09,1.89
0.28,0.46,0.85,11.51,3.07,2.98
0.23,0.46,0.87,8.78,1.65,-0.89
0.22,0.46,0.86,7.01,-0.82,-3.65
0.24,0.45,0.85,6.05,-4.24,-3.98
0.28,0.45,0.84,4.49,-5.44,-2.89
0.3,0.44,0.85,3.86,-3.66,-2.24
0.3,0.44,0.82,3.21,-3.22,-0.99
0.29,0.46,0.84,1.74,-2.09,-0.96
0.26,0.45,0.83,1.57,-1.37,-1.69
0.27,0.45,0.82,1.79,-3.07,-1.91
0.27,0.45,0.82,1.74,-2.89,-1.86
0.28,0.45,0.83,1.77,-3.19,-1.97
0.28,0.44,0.81,1.89,-3.04,-1.4
0.28,0.44,0.82,3.05,-1.86,-0.99
0.27,0.44,0.83,3.05,-1.77,-1.18
0.26,0.45,0.81,2.81,-1.5,-0.69
0.26,0.47,0.8,3.57,-2.93,-0.66
0.26,0.46,0.83,3.25,-2.56,0.4
0.26,0.46,0.81,3.68,-2.87,3.37
0.28,0.44,0.79,6.67,-4.78,6.18
0.26,0.41,0.77,11.37,-4.32,6.35
0.3,0.38,0.76,19.74,-5.04,12.55
0.36,0.33,0.76,30.93,-8.73,22.4
0.4,0.33,0.64,45.62,-15.18,37.68
0.48,0.33,0.59,60.27,-13.42,51.1
0.48,0.4,0.65,67.74,-19.08,53.3
0.7,0.6,0.92,47.85,-6.99,49.54
0.12,0.5,0.76,43.18,-16.93,41.56
0.21,0.46,0.73,52.15,-36.72,23.1
0.25,0.47,0.84,48.93,-29.33,22.96
0.28,0.54,0.88,49.65,-27.53,25.6
0.25,0.54,0.79,52.11,-29.53,24.14
0.33,0.58,0.77,46.27,-27.48,25.18
0.47,0.58,0.9,42.08,-9.37,18.26
0.2,0.61,0.82,34.41,-16.93,14.03
0.49,0.55,0.76,31.63,-6.34,9.76
0.2,0.6,0.82,23.62,-10.06,8.0
0.58,0.53,0.83,18.76,-0.96,3.3
0.19,0.57,0.77,17.5,-6.43,3.01
0.31,0.59,0.87,11.91,-4.17,10.34
0.33,0.62,0.72,11.31,-9.45,1.31
0.19,0.6,0.74,4.64,-12.05,8.79
0.63,0.57,0.74,3.18,-4.02,-3.37
0.25,0.56,0.76,-1.65,-12.89,-3.15
0.52,0.47,0.76,4.78,0.37,5.1
0.46,0.49,0.69,9.02,-1.31,-1.62
0.29,0.48,0.76,8.23,0.15,4.05
0.65,0.47,0.77,10.63,9.65,3.6
0.27,0.53,0.75,7.27,-0.09,1.24
0.27,0.51,0.76,6.99,0.55,10.47
0.63,0.52,0.75,7.08,6.23,7.94
0.27,0.56,0.76,0.95,-1.77,4.84
0.23,0.55,0.79,-3.86,-0.98,8.78
