acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
-0.55,0.72,0.4,1.28,-0.82,0.96
-0.55,0.72,0.39,1.48,-0.14,0.73
-0.55,0.72,0.39,1.44,0.24,0.63
-0.55,0.73,0.39,1.36,0.43,1.08
-0.55,0.72,0.39,1.44,0.92,1.18
-0.55,0.72,0.39,1.37,1.34,1.27
-0.55,0.72,0.4,0.81,2.34,1.08
-0.55,0.71,0.4,0.76,2.7,1.22
-0.54,0.72,0.39,0.24,2.49,1.02
-0.55,0.72,0.4,-0.05,1.95,1.24
-0.54,0.72,0.4,0.14,2.02,1.21
-0.55,0.72,0.39,-0.03,2.29,1.16
-0.55,0.72,0.4,0.43,2.44,1.3
-0.55,0.72,0.4,0.55,2.35,1.24
-0.54,0.73,0.39,0.15,1.21,0.93
-0.54,0.73,0.4,0.85,0.63,1.11
-0.55,0.73,0.39,0.87,0.12,1.59
-0.55,0.72,0.38,0.73,0.53,1.73
-0.55,0.72,0.39,0.76,0.87,1.24
-0.55,0.72,0.4,0.85,0.7,1.08
-0.55,0.72,0.4,0.7,0.41,0.6
-0.55,0.72,0.39,0.53,-0.05,0.81
-0.55,0.72,0.4,0.53,0.5,0.96
-0.55,0.72,0.4,0.41,0.81,1.19
-0.55,0.73,0.39,0.46,1.18,1.34
-0.55,0.72,0.4,0.38,1.21,1.34
-0.55,0.71,0.4,0.23,1.31,1.68
-0.55,0.72,0.4,-0.06,1.21,1.47
-0.55,0.71,0.39,-0.06,1.08,1.33
-0.54,0.72,0.4,-0.17,1.04,0.95
-0.55,0.72,0.39,-0.08,1.01,1.18
-0.56,0.73,0.4,0.0,1.11,1.19
-0.55,0.73,0.39,0.26,1.08,1.3
-0.55,0.73,0.38,0.32,1.16,1.01
-0.55,0.72,0.4,0.58,1.31,1.04
-0.55,0.72,0.39,0.44,1.18,1.11
-0.55,0.73,0.4,0.53,0.98,0.9
-0.55,0.72,0.39,0.55,0.56,0.78
-0.55,0.73,0.4,0.55,0.11,0.49
-0.55,0.73,0.39,0.41,0.0,0.67
-0.55,0.72,0.39,0.41,-0.03,0.56
-0.56,0.72,0.39,0.35,0.05,0.66
-0.55,0.72,0.39,0.09,-0.03,0.89
-0.55,0.72,0.39,-0.17,0.12,0.53
-0.55,0.72,0.39,-0.08,0.08,0.89
-0.55,0.72,0.39,-0.11,0.41,0.89
-0.55,0.72,0.4,-0.32,0.38,0.96
-0.54,0.72,0.39,-0.14,0.75,1.04
-0.54,0.71,0.39,-0.06,0.85,1.21
-0.54,0.72,0.4,0.02,1.15,1.04
-0.54,0.72,0.4,0.11,1.22,1.13
-0.55,0.72,0.39,0.14,1.34,1.11
-0.55,0.72,0.39,0.06,1.04,1.24
-0.55,0.72,0.4,0.2,0.87,1.04
-0.55,0.72,0.4,0.09,1.08,1.13
-0.55,0.72,0.39,0.17,0.93,1.18
-0.55,0.72,0.39,0.49,0.9,1.21
-0.55,0.73,0.4,0.35,0.73,1.25
-0.55,0.72,0.39,0.55,0.55,1.3
-0.55,0.73,0.38,0.5,0.6,1.36
-0.55,0.72,0.39,0.34,0.58,1.44
-0.55,0.73,0.4,0.35,0.72,1.42
-0.55,0.72,0.39,0.32,0.93,1.45
-0.55,0.72,0.39,0.18,1.1,1.22
-0.55,0.72,0.39,-0.02,0.81,1.1
-0.55,0.72,0.4,-0.09,0.73,1.19
-0.55,0.72,0.39,-0.06,0.53,1.04
-0.55,0.72,0.4,0.11,0.58,0.93
-0.55,0.73,0.39,0.17,0.63,0.95
-0.56,0.73,0.39,-0.02,0.49,1.13
-0.55,0.72,0.4,0.26,0.4,1.13
-0.55,0.72,0.39,0.11,0.38,1.18
-0.54,0.72,0.4,0.37,0.27,1.33
-0.55,0.72,0.4,0.56,0.49,1.59
-0.55,0.72,0.39,0.9,0.92,1.39
-0.55,0.72,0.39,0.6,1.1,1.16
-0.55,0.72,0.4,0.6,0.64,0.84
-0.55,0.72,0.39,0.32,0.14,0.93
-0.56,0.72,0.39,0.09,0.23,0.78
-0.56,0.73,0.39,0.06,0.53,1.08
-0.56,0.72,0.38,0.31,1.54,1.51
-0.56,0.73,0.39,0.18,2.6,2.31
-0.55,0.72,0.4,-0.03,3.66,2.85
-0.55,0.71,0.4,-0.46,3.88,2.08
-0.54,0.71,0.41,-1.16,2.66,1.25
-0.54,0.71,0.41,-1.62,0.55,0.81
-0.54,0.73,0.4,-1.4,-0.64,0.82
-0.54,0.73,0.4,-1.07,-0.93,1.31
-0.54,0.73,0.39,-0.7,-0.29,1.63
-0.54,0.72,0.4,-0.2,0.6,1.73
-0.54,0.73,0.39,0.27,0.43,1.88
-0.56,0.73,0.38,0.37,-0.37,1.8
-0.56,0.72,0.39,0.32,-0.72,1.47
-0.55,0.72,0.39,0.6,-0.85,1.04
