acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0.3,0.41,0.84,0.84,1.02,2.58
0.31,0.42,0.84,0.7,0.32,2.29
0.3,0.43,0.83,0.95,-0.15,1.85
0.31,0.45,0.82,1.11,-0.15,2.14
0.3,0.45,0.82,0.87,0.34,2.32
0.31,0.44,0.82,0.53,0.75,1.86
0.3,0.43,0.83,0.32,0.37,1.37
0.3,0.42,0.79,-0.75,-3.62,0.81
0.29,0.43,0.84,0.55,1.21,0.52
0.3,0.43,0.82,-0.05,-0.2,0.26
0.29,0.44,0.83,0.37,0.64,-0.23
0.29,0.43,0.84,0.23,0.72,0.03
0.29,0.43,0.84,0.55,0.75,0.21
0.29,0.43,0.84,0.24,0.7,0.44
0.3,0.44,0.84,0.52,1.07,0.47
0.29,0.43,0.84,0.79,1.1,0.89
0.29,0.43,0.83,1.15,1.13,1.45
0.3,0.43,0.84,1.15,0.7,2.0
0.31,0.43,0.82,1.11,0.76,2.2
0.3,0.43,0.82,1.62,0.87,2.17
0.3,0.43,0.82,0.75,0.67,2.0
0.3,0.43,0.83,1.4,1.16,1.68
0.29,0.44,0.83,0.9,0.73,1.88
0.3,0.44,0.82,0.95,0.81,1.57
0.3,0.44,0.82,0.87,1.16,1.97
0.3,0.43,0.84,0.32,1.76,1.68
0.3,0.42,0.83,0.15,1.33,1.36
0.3,0.43,0.83,0.5,0.41,1.04
0.29,0.43,0.83,0.35,0.43,1.42
0.3,0.44,0.83,0.26,0.12,1.33
0.3,0.44,0.82,0.46,0.44,1.69
0.31,0.43,0.83,0.37,0.32,1.62
0.31,0.43,0.83,0.38,0.7,1.82
0.3,0.43,0.83,0.27,0.93,2.06
0.3,0.43,0.83,0.29,0.93,2.08
0.3,0.42,0.84,0.02,0.32,2.05
0.3,0.43,0.85,-0.06,1.11,1.4
0.29,0.44,0.84,-0.27,1.44,1.6
0.3,0.44,0.84,-0.08,2.03,0.95
0.29,0.43,0.83,-1.45,0.27,0.78
0.3,0.44,0.84,-0.85,1.39,0.38
0.3,0.44,0.82,-1.31,1.13,0.12
0.31,0.44,0.83,-1.6,1.02,-0.4
0.29,0.43,0.83,-1.53,1.22,-0.58
0.3,0.43,0.82,-1.33,0.7,-0.79
0.3,0.43,0.82,-1.33,1.15,-0.99
0.29,0.43,0.84,-1.16,0.98,-0.92
0.3,0.43,0.83,-1.19,0.81,-0.63
0.3,0.42,0.83,-0.93,0.79,-0.2
0.3,0.42,0.83,-0.7,0.72,-0.11
0.3,0.43,0.83,-0.41,0.73,0.4
0.3,0.42,0.83,-0.05,0.6,0.7
0.31,0.43,0.83,0.11,0.63,1.1
0.3,0.42,0.83,0.64,0.6,1.42
0.29,0.42,0.83,0.81,0.69,1.89
0.3,0.43,0.84,0.96,0.35,1.85
0.3,0.43,0.83,0.87,0.35,2.05
0.29,0.44,0.84,0.63,0.02,1.77
0.28,0.43,0.84,0.08,0.12,0.92
0.28,0.43,0.83,0.03,-0.35,0.96
0.3,0.43,0.83,0.31,-0.31,1.36
0.31,0.43,0.83,0.27,-0.05,1.89
0.31,0.43,0.83,0.24,0.35,2.14
0.3,0.43,0.83,0.06,0.29,2.35
0.3,0.43,0.83,0.26,0.61,2.49
0.3,0.43,0.83,0.03,0.73,2.35
0.3,0.43,0.83,-0.14,0.52,2.2
0.31,0.42,0.83,-0.23,0.53,1.73
0.3,0.43,0.83,-0.32,0.76,1.66
0.31,0.43,0.83,-0.38,0.29,1.48
0.31,0.42,0.82,-0.27,0.38,1.27
0.3,0.43,0.82,-0.15,0.05,1.62
0.3,0.44,0.84,-0.23,0.24,1.3
0.3,0.43,0.83,-0.23,0.29,1.47
0.3,0.44,0.83,-0.06,0.34,1.5
0.3,0.43,0.84,0.0,0.18,1.56
0.3,0.43,0.84,-0.06,0.32,1.6
0.3,0.43,0.83,-0.11,0.15,1.45
0.3,0.43,0.83,-0.03,0.44,1.42
0.31,0.43,0.84,-0.09,0.55,1.42
0.3,0.43,0.83,-0.18,0.37,1.28
0.3,0.42,0.83,-0.14,0.6,1.07
0.3,0.43,0.83,-0.2,0.18,1.31
0.31,0.42,0.83,-0.11,0.02,1.37
0.31,0.43,0.84,-0.26,0.31,1.3
0.3,0.43,0.83,0.02,0.99,1.02
0.3,0.43,0.83,-0.15,1.01,0.84
0.31,0.43,0.84,-0.46,1.01,1.02
0.31,0.43,0.83,-0.52,0.87,1.05
0.3,0.43,0.83,-1.21,0.56,0.75
0.3,0.44,0.83,-1.39,0.56,1.3
0.3,0.44,0.82,-0.79,0.84,2.44
0.3,0.44,0.84,-2.34,-0.14,3.98
0.29,0.43,0.85,-2.81,-0.18,4.38
0.3,0.42,0.83,-2.2,-0.05,4.26
0.32,0.41,0.83,-2.11,0.08,4.5
0.31,0.41,0.84,-2.02,0.18,4.78
0.31,0.42,0.83,-1.94,-0.9,4.34
0.3,0.43,0.84,-1.34,-1.45,4.03
0.31,0.43,0.83,-1.31,-1.31,3.89
0.31,0.43,0.82,-1.25,-0.34,3.56
0.31,0.43,0.83,-0.85,0.12,2.9
0.3,0.42,0.83,-0.06,0.72,1.92
0.31,0.42,0.82,0.21,0.82,0.99
0.3,0.42,0.84,0.6,1.07,0.26
0.3,0.43,0.84,0.64,1.04,-0.4
0.3,0.43,0.84,0.55,1.01,-0.82
0.3,0.43,0.84,0.38,1.19,-0.87
0.3,0.42,0.83,0.69,1.28,-0.47
0.3,0.43,0.84,0.67,1.15,-0.31
0.3,0.43,0.84,0.53,1.02,-0.55
0.3,0.42,0.83,1.54,1.1,-0.49
0.31,0.42,0.83,1.89,1.44,0.21
0.3,0.42,0.83,2.82,1.97,-0.46
0.28,0.42,0.82,4.95,0.15,-0.73
0.32,0.43,0.84,4.67,1.01,-0.2
0.31,0.43,0.83,4.17,0.41,-1.04
0.3,0.44,0.83,4.06,0.17,-2.46
0.29,0.44,0.83,4.02,-0.81,-2.08
0.3,0.43,0.81,4.87,-0.27,-0.96
0.3,0.44,0.83,4.27,0.26,-0.85
0.3,0.44,0.84,3.51,0.61,-1.36
0.29,0.43,0.83,2.84,-0.35,-2.4
