acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
-0.6,0.65,0.41,0.35,-0.34,1.74
-0.61,0.66,0.42,0.18,-0.06,2.12
-0.62,0.65,0.42,0.18,-0.18,2.24
-0.61,0.65,0.41,0.02,-0.46,2.0
-0.61,0.65,0.42,-0.02,-0.41,1.89
-0.61,0.66,0.43,-0.03,0.09,1.59
-0.61,0.66,0.42,-0.2,0.37,1.44
-0.62,0.65,0.42,-0.31,0.41,1.34
-0.61,0.65,0.41,-0.44,0.73,1.39
-0.61,0.66,0.42,-0.41,0.53,1.34
-0.61,0.65,0.42,-0.17,0.92,1.36
-0.61,0.66,0.42,-0.2,0.9,1.4
-0.61,0.65,0.41,-0.2,0.53,1.16
-0.61,0.66,0.43,-0.06,0.49,1.07
-0.6,0.66,0.42,0.14,0.15,1.16
-0.61,0.66,0.42,0.4,0.23,0.87
-0.61,0.66,0.42,0.35,-0.27,0.78
-0.61,0.65,0.42,0.49,-0.44,0.78
-0.61,0.65,0.43,0.61,-0.47,1.01
-0.62,0.66,0.42,0.73,-0.49,1.02
-0.61,0.66,0.42,0.73,-0.11,1.28
-0.62,0.65,0.41,0.66,0.06,1.34
-0.61,0.65,0.43,0.53,0.06,1.3
-0.61,0.65,0.43,0.49,0.11,1.5
-0.61,0.65,0.42,0.38,0.09,1.56
-0.6,0.65,0.42,0.31,0.69,1.44
-0.61,0.66,0.42,0.14,1.01,1.57
-0.61,0.65,0.42,0.0,0.72,1.56
-0.61,0.65,0.42,-0.02,0.76,1.62
-0.62,0.66,0.43,-0.15,0.75,1.54
-0.61,0.65,0.42,-0.18,0.76,1.62
-0.61,0.65,0.42,-0.02,0.69,1.77
-0.61,0.65,0.42,-0.02,0.41,1.77
-0.61,0.65,0.42,0.14,0.38,1.63
-0.61,0.66,0.42,0.4,0.09,1.62
-0.61,0.65,0.43,0.4,0.09,1.56
-0.61,0.66,0.42,0.4,-0.2,1.53
-0.61,0.65,0.42,0.56,-0.15,1.37
-0.61,0.65,0.41,0.61,-0.23,1.66
-0.61,0.66,0.43,0.55,-0.17,1.42
-0.61,0.66,0.42,0.46,-0.29,1.51
-0.61,0.65,0.42,0.37,-0.2,1.5
-0.61,0.65,0.42,0.4,0.0,1.65
-0.61,0.65,0.42,0.46,0.14,1.69
-0.62,0.65,0.42,0.4,0.23,1.88
-0.61,0.65,0.43,0.31,0.34,1.74
-0.61,0.66,0.41,0.09,0.41,1.68
-0.61,0.65,0.42,0.02,0.55,1.63
-0.61,0.66,0.42,-0.03,0.63,1.83
-0.61,0.66,0.43,0.08,0.84,1.79
-0.61,0.65,0.42,0.14,1.01,1.85
-0.61,0.66,0.42,0.17,0.82,2.03
-0.6,0.65,0.43,0.4,0.87,1.83
-0.61,0.65,0.42,0.27,0.72,1.8
-0.61,0.66,0.43,0.27,0.72,1.65
-0.61,0.65,0.43,0.49,0.61,1.85
-0.61,0.65,0.42,0.52,0.73,1.62
-0.6,0.65,0.43,0.84,0.96,1.57
-0.61,0.65,0.42,0.55,1.02,1.65
-0.61,0.66,0.42,0.61,0.93,1.73
-0.6,0.66,0.42,0.93,0.9,1.57
-0.61,0.66,0.42,1.04,0.34,1.51
-0.61,0.66,0.41,1.13,0.46,1.5
-0.61,0.65,0.42,1.18,0.72,1.88
