acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0.28,0.4,0.84,0.5,0.06,2.58
0.27,0.4,0.84,0.32,-0.14,2.23
0.27,0.41,0.84,-0.12,-0.34,1.6
0.27,0.41,0.85,-0.46,-0.78,1.31
0.28,0.41,0.85,-0.96,-0.41,1.01
0.27,0.42,0.85,-1.04,-0.49,0.73
0.28,0.41,0.85,-1.3,0.0,0.66
0.28,0.41,0.85,-1.33,0.5,0.55
0.27,0.41,0.84,-1.28,0.72,0.58
0.28,0.41,0.84,-1.25,0.75,0.79
0.28,0.4,0.85,-1.05,0.73,0.76
0.28,0.4,0.85,-1.21,0.78,0.79
0.28,0.4,0.86,-1.42,0.63,0.75
0.28,0.4,0.84,-1.39,0.49,0.87
0.28,0.4,0.84,-0.58,-0.05,0.79
0.27,0.42,0.85,-0.87,-0.26,1.24
0.28,0.41,0.83,-0.53,0.21,1.45
0.28,0.4,0.83,-0.02,0.23,1.56
0.28,0.41,0.84,-0.72,0.32,1.66
0.28,0.4,0.84,-0.85,0.2,1.1
0.28,0.4,0.84,-0.27,-0.44,1.1
0.28,0.41,0.85,-0.41,-0.41,1.13
0.28,0.41,0.84,-0.76,-0.35,1.04
0.28,0.41,0.85,-1.3,0.02,0.98
0.28,0.41,0.85,-1.28,-0.12,0.78
0.28,0.4,0.85,-0.5,-0.47,1.11
0.28,0.39,0.84,0.08,-0.08,1.39
0.28,0.4,0.85,-0.15,0.31,1.53
0.28,0.4,0.86,-0.17,0.27,1.34
0.27,0.4,0.84,-0.15,0.27,1.16
0.28,0.4,0.85,-0.08,0.4,1.45
0.28,0.4,0.85,-0.44,0.6,1.6
0.28,0.41,0.84,-0.99,1.05,1.39
0.27,0.4,0.85,-1.33,0.99,1.1
0.29,0.4,0.85,-0.87,0.78,1.37
0.28,0.39,0.85,-0.47,0.52,1.33
0.29,0.4,0.85,-0.32,0.56,1.59
0.29,0.41,0.85,-0.37,0.55,1.27
0.29,0.41,0.84,-0.56,0.55,0.85
0.28,0.41,0.85,-0.5,0.31,0.55
0.28,0.41,0.84,-0.17,0.34,0.4
0.28,0.4,0.84,-0.14,0.64,0.24
0.28,0.4,0.84,-0.32,0.79,0.23
0.28,0.4,0.84,-0.4,0.56,0.53
0.28,0.4,0.85,-0.58,0.52,0.67
0.28,0.4,0.84,-0.55,0.63,0.7
0.28,0.4,0.85,-0.66,0.98,1.07
0.28,0.4,0.85,-0.52,0.89,1.27
0.28,0.4,0.85,-0.53,0.76,1.44
0.28,0.39,0.84,0.44,1.19,1.71
0.29,0.4,0.85,0.44,0.9,1.89
0.28,0.41,0.85,0.23,0.55,1.68
0.29,0.4,0.85,0.17,0.58,1.77
0.28,0.41,0.85,0.06,0.24,1.47
0.28,0.4,0.85,-0.21,0.26,1.44
0.29,0.41,0.85,-0.49,0.27,1.34
0.27,0.4,0.84,0.29,0.37,1.33
0.29,0.39,0.83,0.76,0.21,1.3
0.29,0.41,0.85,0.58,0.37,1.11
0.28,0.41,0.85,0.17,0.55,0.96
0.28,0.4,0.84,0.08,0.5,0.76
0.28,0.4,0.84,0.17,0.35,0.81
0.28,0.41,0.85,0.26,0.52,0.58
0.28,0.4,0.85,0.17,0.67,0.37
0.28,0.4,0.85,0.78,0.35,0.47
0.28,0.41,0.84,0.81,0.46,0.79
0.28,0.41,0.85,0.46,0.6,0.89
0.28,0.4,0.84,0.53,0.11,0.87
0.29,0.4,0.85,1.07,0.63,1.36
0.29,0.4,0.85,0.89,0.38,1.73
0.29,0.41,0.85,0.82,0.49,1.4
0.29,0.41,0.85,0.6,0.67,1.18
0.29,0.41,0.84,0.6,0.76,1.37
0.28,0.41,0.85,1.13,1.39,1.25
0.28,0.4,0.84,1.34,0.89,1.39
0.28,0.41,0.85,0.6,1.02,1.04
0.27,0.41,0.85,0.2,0.58,0.95
0.27,0.41,0.85,0.58,0.44,0.98
0.28,0.42,0.85,0.95,0.75,1.91
0.29,0.4,0.86,0.27,1.6,2.17
0.28,0.39,0.84,0.0,2.06,2.26
0.29,0.38,0.85,-0.32,1.89,2.06
0.28,0.39,0.85,-0.05,1.68,1.15
0.29,0.41,0.84,0.67,0.85,0.98
0.29,0.42,0.83,0.78,0.41,1.08
0.29,0.41,0.84,0.93,0.93,0.67
0.29,0.41,0.84,1.15,1.18,0.41
0.29,0.4,0.83,1.74,-0.4,0.09
0.29,0.41,0.85,1.5,1.56,-0.21
0.28,0.39,0.84,2.21,1.15,-0.32
0.28,0.41,0.82,2.4,1.42,-0.5
0.28,0.41,0.85,1.71,1.73,-1.05
0.28,0.41,0.86,0.56,1.45,-1.51
0.29,0.41,0.85,-0.2,0.38,-0.63
0.28,0.41,0.86,-0.73,0.08,-0.4
0.28,0.41,0.87,-1.68,0.23,-0.08
0.28,0.41,0.85,-1.97,-0.18,0.69
0.28,0.41,0.85,-1.42,0.17,1.63
0.29,0.4,0.85,-1.45,0.7,2.72
0.29,0.4,0.84,-1.28,0.35,2.73
0.28,0.39,0.84,-0.82,0.09,2.93
0.28,0.4,0.82,-0.14,0.21,2.46
0.28,0.4,0.83,1.24,0.9,2.0
0.28,0.41,0.84,1.56,0.37,1.69
0.28,0.41,0.84,1.62,0.6,1.45
0.28,0.4,0.83,2.76,0.79,1.3
0.28,0.4,0.83,2.64,1.18,0.7
0.28,0.4,0.85,2.08,1.76,-0.67
0.26,0.41,0.85,1.85,0.9,-2.29
0.27,0.4,0.85,2.4,-0.73,-2.9
0.29,0.41,0.85,2.06,-0.81,-2.17
0.27,0.42,0.81,1.44,-0.81,-1.86
0.26,0.42,0.81,2.47,-2.27,-2.53
0.28,0.41,0.82,2.41,-0.81,-3.33
0.3,0.4,0.86,3.18,-0.49,-3.97
0.28,0.38,0.85,6.46,-1.51,-2.82
0.31,0.39,0.85,7.91,-0.34,-1.13
0.29,0.41,0.84,8.5,1.19,0.18
0.29,0.43,0.86,7.15,0.46,0.58
0.27,0.41,0.85,6.67,0.21,-0.34
0.26,0.42,0.85,7.22,-0.43,-0.52
0.26,0.43,0.84,7.18,-2.2,-1.95
0.25,0.42,0.84,7.33,-3.79,-2.9
0.26,0.41,0.85,7.88,-4.11,-3.51
0.27,0.41,0.86,8.96,-5.79,-1.74
0.27,0.41,0.84,9.77,-5.85,-0.66
0.3,0.42,0.82,10.64,-5.39,-0.56
0.3,0.42,0.81,12.15,-5.53,0.4
0.3,0.42,0.82,13.54,-4.26,1.91
0.3,0.41,0.79,15.98,-4.26,5.48
0.31,0.38,0.78,19.98,-8.47,11.48
0.32,0.36,0.75,28.12,-11.63,19.68
0.35,0.34,0.7,39.33,-11.86,28.92
0.42,0.33,0.6,54.72,-18.11,39.59
0.49,0.36,0.63,65.85,-19.11,47.86
0.41,0.42,0.69,68.15,-24.7,45.59
0.27,0.61,0.75,47.51,-22.34,47.19
0.2,0.47,0.85,56.79,-25.02,32.0
0.22,0.48,0.83,56.72,-30.5,26.21
0.28,0.51,0.85,54.89,-26.9,28.18
0.34,0.55,0.87,51.51,-27.4,25.98
0.25,0.56,0.81,49.44,-16.99,20.43
0.29,0.54,0.84,47.79,-20.73,19.86
0.36,0.53,0.75,47.59,-22.03,14.81
0.32,0.56,0.84,39.66,-18.64,21.05
0.44,0.57,0.79,35.92,-4.09,10.82
0.23,0.54,0.83,26.15,-13.01,14.09
0.48,0.51,0.73,23.74,-9.79,8.99
0.27,0.54,0.8,18.95,-10.18,7.63
0.41,0.54,0.9,11.16,-3.44,9.85
0.33,0.57,0.75,6.08,-11.13,5.42
0.28,0.51,0.75,3.76,-12.7,14.09
0.63,0.47,0.72,7.16,-6.23,10.37
0.33,0.52,0.72,6.49,-10.03,8.67
0.32,0.51,0.75,8.66,-4.87,17.6
0.61,0.52,0.66,6.02,-4.87,6.87
0.31,0.5,0.73,4.58,-8.64,6.98
0.45,0.53,0.79,4.99,-3.37,15.57
0.44,0.57,0.69,2.9,-6.02,6.64
0.34,0.53,0.74,-0.61,-7.18,6.34
0.39,0.55,0.78,-2.55,-3.31,12.03
0.5,0.57,0.66,-3.15,-4.78,3.21
0.37,0.51,0.74,-6.7,-15.42,2.14
0.32,0.53,0.75,-2.81,-4.41,8.32
0.56,0.52,0.78,-2.41,-0.09,2.89
0.41,0.55,0.7,-4.82,-4.69,0.99
0.36,0.5,0.73,-4.73,-2.75,2.79
0.33,0.53,0.76,-4.03,1.68,7.25
0.57,0.52,0.69,-2.9,2.98,2.79
0.41,0.54,0.71,-4.11,-1.33,0.15
0.37,0.48,0.74,-4.66,-2.03,0.96
0.36,0.48,0.73,-3.11,0.14,2.18
