acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0.31,0.42,0.8,-7.39,5.39,2.78
0.31,0.42,0.83,-7.24,5.18,2.85
0.31,0.42,0.82,-6.56,5.4,2.63
0.3,0.41,0.8,-5.19,3.97,2.37
0.3,0.41,0.81,-4.27,3.25,3.63
0.3,0.42,0.83,-3.65,3.22,4.5
0.3,0.41,0.81,-2.38,2.66,3.54
0.3,0.41,0.81,-0.79,2.61,3.08
0.3,0.42,0.82,-0.67,1.95,1.82
0.3,0.42,0.84,0.17,3.13,1.07
0.29,0.43,0.83,-0.9,1.79,0.12
0.29,0.42,0.84,-0.69,1.4,-0.4
0.29,0.43,0.83,-0.69,0.44,-0.81
0.3,0.43,0.83,-0.37,-0.2,-0.92
0.3,0.43,0.83,-0.47,-0.4,-0.37
0.3,0.43,0.84,-1.27,-0.38,0.06
0.3,0.43,0.84,-1.02,-0.11,-0.03
0.3,0.42,0.83,-0.96,0.03,0.15
0.31,0.42,0.83,-1.63,-0.5,0.18
0.31,0.42,0.84,-1.54,-0.32,-0.08
0.29,0.42,0.84,-0.87,-0.67,-0.03
0.3,0.42,0.82,-0.52,-1.28,1.07
0.3,0.42,0.82,-0.18,-1.21,2.31
0.32,0.42,0.84,-0.17,-0.44,2.96
0.31,0.41,0.84,-0.29,0.27,3.3
0.31,0.4,0.83,-0.24,0.38,3.08
0.31,0.42,0.83,-0.37,-0.82,2.37
0.3,0.43,0.83,0.06,-1.77,1.45
0.31,0.43,0.82,0.31,-1.88,1.27
0.32,0.43,0.83,0.12,-1.79,1.39
0.33,0.43,0.83,-0.18,-1.51,0.99
0.33,0.42,0.83,-0.69,-0.89,0.73
0.32,0.42,0.84,-0.76,-0.17,0.73
0.32,0.41,0.84,-0.87,0.5,0.69
0.3,0.41,0.83,-0.34,0.58,0.67
0.3,0.42,0.84,-0.26,0.9,0.55
0.3,0.42,0.84,-0.2,0.55,0.78
0.3,0.41,0.84,0.12,0.64,1.21
0.3,0.42,0.84,0.29,0.53,1.48
0.3,0.43,0.84,0.32,0.24,2.03
0.31,0.42,0.84,0.56,0.24,2.08
0.31,0.42,0.84,0.87,0.4,2.52
0.31,0.42,0.83,0.87,0.38,2.78
0.31,0.42,0.84,0.34,0.0,2.69
0.32,0.42,0.83,0.17,0.15,2.64
0.31,0.42,0.83,0.4,0.31,1.85
0.3,0.42,0.83,0.17,0.12,1.66
0.31,0.43,0.82,-0.02,0.03,1.48
0.31,0.42,0.83,0.02,0.67,1.42
0.31,0.42,0.83,-0.84,1.28,1.07
0.31,0.41,0.83,-0.96,1.15,0.5
0.31,0.42,0.83,-1.16,0.69,0.21
0.31,0.42,0.83,-1.02,0.5,0.38
0.31,0.42,0.83,-0.82,0.44,0.63
0.31,0.42,0.83,-1.01,0.37,0.85
0.31,0.42,0.84,-0.76,0.46,1.34
0.31,0.41,0.83,-0.56,0.37,1.56
0.31,0.41,0.83,-0.03,0.58,1.82
0.31,0.41,0.83,0.15,0.56,1.97
0.31,0.41,0.84,0.37,0.7,2.27
0.31,0.41,0.82,0.63,0.43,2.24
0.31,0.42,0.83,0.7,0.64,2.26
0.3,0.42,0.84,0.64,0.81,2.44
0.31,0.42,0.83,0.64,0.78,2.18
0.31,0.42,0.83,0.53,0.67,2.17
0.31,0.42,0.83,0.53,0.87,1.97
0.31,0.43,0.83,0.37,0.56,1.68
0.31,0.43,0.84,0.29,0.67,1.69
0.32,0.42,0.84,0.23,0.43,1.65
0.31,0.42,0.83,-0.02,0.4,1.42
0.31,0.42,0.84,-0.21,0.73,1.01
0.32,0.42,0.82,-0.03,0.38,1.16
0.31,0.42,0.83,0.06,0.76,0.95
0.31,0.42,0.83,-0.05,0.89,0.78
0.31,0.42,0.84,0.11,0.6,0.64
0.31,0.42,0.83,0.11,1.11,0.72
0.32,0.42,0.83,0.35,1.3,0.84
0.31,0.41,0.83,0.52,1.13,0.79
0.31,0.42,0.84,0.81,1.25,0.93
0.31,0.42,0.84,0.93,0.98,1.39
0.31,0.42,0.84,1.11,1.11,1.4
0.31,0.42,0.84,1.15,1.28,1.73
0.31,0.42,0.83,1.36,1.08,1.74
0.31,0.42,0.82,1.47,0.96,2.14
0.31,0.42,0.84,1.76,1.25,2.21
0.32,0.42,0.84,1.74,1.36,2.11
0.31,0.42,0.83,1.57,1.34,2.09
0.31,0.42,0.83,1.33,1.62,1.94
0.32,0.43,0.83,1.21,1.54,1.53
0.31,0.42,0.83,0.72,1.45,1.57
0.31,0.43,0.83,0.64,1.27,1.13
0.31,0.42,0.83,0.53,1.31,1.04
0.31,0.42,0.83,0.41,1.24,0.99
0.31,0.42,0.83,0.12,1.08,0.85
0.31,0.42,0.83,0.37,1.02,0.75
0.31,0.42,0.84,0.46,1.22,0.79
0.31,0.41,0.82,0.43,1.56,0.6
0.32,0.42,0.83,0.66,1.45,1.05
0.31,0.42,0.83,0.87,1.51,1.24
0.31,0.42,0.84,1.02,1.34,1.66
0.31,0.42,0.85,1.13,1.24,1.62
0.31,0.42,0.84,1.16,1.62,1.56
0.3,0.42,0.82,1.56,1.39,1.71
0.31,0.42,0.83,1.4,1.15,2.27
0.31,0.42,0.84,1.3,1.6,2.32
0.31,0.42,0.84,1.44,2.03,2.52
0.3,0.41,0.83,0.92,1.51,2.24
0.31,0.43,0.83,1.39,1.83,2.35
0.3,0.42,0.83,1.8,1.53,2.0
0.29,0.43,0.83,1.95,1.13,1.73
0.3,0.42,0.82,2.53,1.37,2.11
0.3,0.41,0.82,3.37,1.45,2.31
0.31,0.42,0.83,3.16,1.91,1.74
0.3,0.41,0.83,3.25,1.88,0.38
0.31,0.42,0.83,4.15,0.66,0.5
0.31,0.42,0.83,4.38,-0.44,1.24
0.31,0.45,0.83,3.3,-0.63,1.15
0.32,0.44,0.81,2.49,0.08,1.05
0.32,0.44,0.81,0.32,0.76,-0.52
0.3,0.45,0.84,-1.4,-0.02,-1.76
0.31,0.42,0.84,-1.69,-0.37,-0.55
0.33,0.45,0.85,-4.85,0.37,-1.83
0.26,0.45,0.86,-7.91,-1.15,-6.69
0.27,0.42,0.84,-7.27,-4.78,-6.15
0.31,0.43,0.85,-6.61,-5.16,-4.35
0.31,0.42,0.85,-6.67,-3.47,-4.23
0.31,0.43,0.83,-6.85,-3.33,-4.35
0.32,0.42,0.83,-7.22,-3.3,-3.92
0.3,0.42,0.82,-5.37,-3.02,-4.84
0.3,0.4,0.81,-2.69,-2.87,-3.37
0.33,0.42,0.82,-2.95,-3.89,-1.44
0.33,0.42,0.83,-3.18,-2.93,-1.53
0.32,0.41,0.81,-1.24,-2.7,-0.9
0.34,0.41,0.8,-0.41,-1.71,0.95
0.32,0.4,0.8,1.04,-0.11,1.54
0.34,0.41,0.81,2.18,0.64,3.62
0.33,0.39,0.78,4.78,2.98,4.17
0.32,0.4,0.8,6.79,4.43,6.15
0.32,0.41,0.77,9.66,6.92,10.89
0.31,0.39,0.72,14.05,1.33,17.25
0.36,0.41,0.73,15.5,-1.94,24.75
0.34,0.38,0.81,20.73,-7.18,25.95
0.34,0.4,0.79,26.27,-14.35,24.69
0.37,0.45,0.74,23.98,-24.55,26.58
0.34,0.44,0.71,30.78,-29.94,25.05
0.41,0.44,0.79,29.95,-33.54,24.58
0.41,0.44,0.84,29.51,-31.53,20.32
0.4,0.45,0.8,42.31,-30.81,15.13
0.39,0.42,1.0,30.66,-28.05,13.18
0.0,0.49,0.92,25.68,-21.28,22.2
0.37,0.45,0.78,26.58,-19.8,10.92
0.11,0.5,0.89,13.56,-20.34,12.44
0.26,0.58,0.83,9.37,-8.31,-2.31
0.13,0.5,0.99,8.02,-5.08,-6.67
0.33,0.48,1.07,1.48,-7.94,-7.15
0.31,0.51,0.94,-2.18,-1.59,-23.19
0.27,0.51,0.97,-6.11,-0.2,-33.34
0.29,0.5,0.93,-8.37,3.92,-34.35
0.38,0.48,0.83,-11.95,5.1,-30.41
0.44,0.47,0.74,-16.32,13.5,-25.36
0.42,0.48,0.65,-14.96,19.89,-22.44
0.47,0.49,0.62,-13.24,29.57,-12.82
0.51,0.48,0.61,-8.69,15.54,-8.85
0.47,0.5,0.7,-10.95,20.92,-8.99
0.41,0.49,0.74,-13.85,19.65,-11.16
0.34,0.45,0.76,-14.92,17.5,-9.08
0.35,0.44,0.78,-14.18,14.11,-5.13
0.36,0.42,0.79,-13.16,11.25,-3.97
0.35,0.43,0.79,-11.97,11.5,-2.75
0.35,0.44,0.82,-12.72,10.21,-2.93
0.35,0.45,0.83,-9.19,10.95,-2.05
0.34,0.45,0.81,-11.97,10.84,-0.55
0.33,0.44,0.83,-10.34,12.17,0.64
0.33,0.43,0.81,-8.66,13.33,2.76
0.29,0.44,0.83,-8.47,11.21,2.35
0.3,0.42,0.83,-6.44,11.86,2.38
0.31,0.42,0.83,-4.92,13.25,3.21
0.3,0.43,0.82,-7.54,8.76,3.71
0.3,0.43,0.82,-5.97,11.47,3.18
0.3,0.43,0.81,-5.85,8.98,3.65
0.31,0.43,0.82,-4.27,9.85,4.55
0.31,0.42,0.81,-3.36,6.79,5.76
0.3,0.43,0.81,-3.28,8.35,5.62
0.31,0.45,0.82,-4.6,7.53,5.19
0.3,0.44,0.81,-3.15,8.05,4.29
0.3,0.43,0.8,-2.98,5.19,4.12
0.3,0.43,0.81,-3.15,4.61,3.63
0.3,0.44,0.82,-3.25,4.23,3.37
0.3,0.43,0.83,-2.92,3.63,3.27
0.3,0.42,0.81,-0.15,5.07,3.65
0.3,0.43,0.8,-1.15,2.93,4.05
0.3,0.43,0.84,-1.01,2.43,3.94
0.29,0.43,0.83,-0.92,1.37,3.28
0.29,0.42,0.83,0.43,1.44,3.71
0.3,0.42,0.84,0.31,1.28,4.32
0.3,0.42,0.83,-0.17,0.44,4.35
0.3,0.43,0.84,-0.5,0.79,4.44
0.29,0.43,0.84,0.35,0.12,4.02
0.3,0.43,0.82,0.69,-0.72,4.34
0.31,0.43,0.83,0.93,-0.4,5.5
0.31,0.42,0.82,0.9,0.26,5.19
0.31,0.42,0.83,1.37,0.58,4.95
0.32,0.42,0.82,1.15,0.26,4.5
0.31,0.42,0.83,0.72,-1.25,3.57
0.32,0.43,0.83,0.49,-1.63,2.4
0.32,0.45,0.8,0.66,-1.48,1.71
0.32,0.44,0.81,0.43,-1.28,1.54
0.33,0.44,0.82,-0.03,-1.15,1.27
0.32,0.43,0.81,0.12,-0.52,0.73
0.33,0.43,0.82,-0.32,0.46,0.66
0.32,0.43,0.83,-0.35,0.69,0.31
0.3,0.43,0.83,-0.49,0.87,-0.15
0.3,0.42,0.83,0.03,0.98,0.21
0.31,0.42,0.83,0.02,0.98,0.53
0.31,0.42,0.84,-0.02,0.64,1.07
0.3,0.43,0.83,0.09,0.66,1.24
0.31,0.43,0.84,0.09,0.29,1.34
0.31,0.43,0.83,-0.14,0.32,1.76
0.3,0.42,0.83,0.38,0.37,2.35
0.31,0.42,0.83,0.27,0.38,2.44
0.32,0.43,0.83,0.44,0.43,2.67
0.32,0.42,0.82,1.16,1.11,2.32
0.3,0.43,0.83,1.24,0.78,2.34
0.31,0.43,0.82,1.07,0.85,2.24
0.31,0.44,0.83,0.53,1.08,1.98
0.31,0.43,0.82,0.05,1.21,1.92
0.31,0.43,0.82,0.32,1.15,1.22
0.32,0.43,0.82,-0.17,1.31,0.81
0.31,0.43,0.83,-0.61,1.01,0.49
0.31,0.43,0.83,-0.93,0.47,0.29
0.31,0.43,0.83,-0.85,0.49,0.12
0.31,0.43,0.83,-0.66,0.5,-0.06
0.31,0.42,0.83,-0.84,0.47,-0.05
0.32,0.43,0.82,-0.4,0.79,0.41
0.31,0.42,0.83,-0.31,0.76,0.7
0.31,0.42,0.83,0.17,1.08,1.07
0.31,0.43,0.84,0.5,1.37,1.16
0.31,0.43,0.83,0.49,0.9,1.25
0.31,0.42,0.83,0.44,0.73,1.53
0.31,0.42,0.83,0.58,0.81,1.85
0.32,0.42,0.82,0.64,1.3,2.17
0.31,0.43,0.83,0.64,1.04,2.15
0.32,0.43,0.83,0.44,0.75,2.18
0.31,0.43,0.82,0.5,0.92,1.91
0.31,0.43,0.83,1.08,1.31,2.05
0.32,0.43,0.83,0.66,1.08,1.95
