acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0.29,0.44,0.84,-1.76,0.78,0.37
0.29,0.44,0.84,-1.74,0.96,0.31
0.29,0.44,0.83,-1.28,0.92,0.82
0.29,0.43,0.83,-0.82,1.28,1.11
0.29,0.42,0.84,-0.7,0.84,1.71
0.3,0.43,0.83,-0.98,0.66,1.76
0.3,0.43,0.84,-0.6,0.64,1.34
0.28,0.44,0.82,-0.66,-0.17,1.4
0.29,0.45,0.82,-0.7,-0.32,1.5
0.29,0.45,0.82,-0.46,0.43,1.86
0.3,0.44,0.82,-0.89,0.29,1.62
0.29,0.42,0.82,-0.89,0.31,1.51
0.29,0.43,0.83,-0.79,0.21,1.08
0.29,0.43,0.83,-0.93,-0.09,0.9
0.29,0.43,0.83,-0.67,-0.18,1.04
0.29,0.43,0.84,-0.69,-0.43,1.25
0.29,0.44,0.83,-1.19,-0.52,1.01
0.3,0.44,0.84,-0.89,-0.35,1.16
0.29,0.43,0.83,-0.87,0.15,0.98
0.29,0.43,0.84,-0.56,0.15,1.47
0.3,0.43,0.83,-0.5,0.38,1.5
0.29,0.43,0.83,-0.63,-0.09,1.6
0.29,0.43,0.84,-0.37,0.31,1.47
0.29,0.43,0.84,-0.24,0.32,1.69
0.29,0.43,0.83,-0.02,0.53,1.85
0.29,0.44,0.83,-0.17,0.64,1.51
0.29,0.43,0.82,-0.06,0.56,1.57
0.3,0.44,0.83,-0.15,0.63,1.56
0.3,0.43,0.82,0.14,0.78,1.45
0.29,0.43,0.83,0.08,0.41,1.39
0.3,0.43,0.83,0.03,0.4,1.15
0.29,0.43,0.83,0.18,0.08,1.11
0.3,0.44,0.83,-0.02,0.21,0.73
0.29,0.44,0.83,-0.03,0.24,0.67
0.3,0.44,0.83,-0.02,0.24,0.85
0.29,0.43,0.83,-0.11,0.05,0.72
0.3,0.43,0.83,-0.12,0.14,0.78
0.29,0.43,0.83,0.03,0.41,0.72
0.29,0.43,0.83,-0.17,0.21,0.81
0.29,0.43,0.83,0.15,0.69,0.98
0.29,0.44,0.83,0.5,0.82,1.16
0.3,0.43,0.84,0.52,0.84,1.28
0.29,0.43,0.83,0.66,0.87,1.3
0.3,0.43,0.85,0.7,0.78,1.51
0.29,0.43,0.83,0.64,0.81,1.66
0.29,0.43,0.83,0.87,0.47,1.82
0.29,0.44,0.83,1.01,0.9,1.88
0.29,0.43,0.83,0.92,0.76,1.56
0.29,0.43,0.82,1.21,0.9,1.66
0.29,0.43,0.81,1.5,0.67,1.59
0.3,0.44,0.82,1.27,0.98,1.57
0.29,0.44,0.81,1.98,1.19,0.85
0.3,0.43,0.82,2.53,1.4,0.89
0.3,0.44,0.82,2.76,1.88,0.9
0.29,0.45,0.84,2.08,1.95,0.32
0.29,0.45,0.84,1.25,1.83,-0.27
0.29,0.44,0.83,1.11,0.95,-0.24
0.3,0.43,0.83,0.17,0.79,0.18
0.3,0.43,0.83,0.21,1.11,-0.08
0.3,0.43,0.83,0.27,1.16,0.2
0.3,0.43,0.83,0.46,1.07,0.5
0.29,0.43,0.83,-0.02,0.93,0.63
0.28,0.43,0.82,0.7,0.08,0.35
0.29,0.43,0.84,-0.03,0.93,0.66
0.29,0.43,0.82,0.89,0.79,0.61
0.3,0.44,0.83,0.73,1.21,0.93
0.29,0.44,0.84,0.0,1.39,0.67
0.3,0.44,0.84,0.05,1.22,0.64
0.29,0.44,0.83,-0.69,0.72,0.87
0.29,0.45,0.83,-1.95,-0.15,0.73
0.28,0.44,0.83,-1.86,-0.52,0.76
0.29,0.44,0.83,-1.86,-0.81,1.31
0.29,0.44,0.82,-1.56,-0.87,1.86
0.3,0.43,0.82,-0.66,0.49,2.66
0.3,0.42,0.83,-1.07,1.57,2.89
0.29,0.41,0.83,-1.44,1.45,2.64
0.3,0.42,0.84,-0.7,0.79,2.61
0.29,0.43,0.82,-0.44,-0.11,2.38
0.29,0.45,0.83,0.2,-0.17,2.35
0.3,0.45,0.82,-0.11,-0.37,2.24
0.3,0.46,0.82,-0.32,0.06,1.86
0.3,0.44,0.83,-0.18,0.37,1.15
0.3,0.43,0.83,0.18,0.79,0.92
0.3,0.43,0.83,0.15,0.76,0.26
0.3,0.43,0.84,0.21,0.98,0.05
0.29,0.43,0.83,0.26,1.08,-0.47
0.29,0.44,0.84,0.05,0.6,-0.72
0.29,0.44,0.84,-0.11,0.95,-0.23
0.29,0.43,0.83,0.63,0.78,-0.08
0.28,0.43,0.82,1.71,0.7,0.14
0.29,0.43,0.83,1.94,0.61,0.79
0.28,0.44,0.82,1.54,-0.29,0.35
0.26,0.46,0.81,0.46,-1.44,-0.87
0.27,0.45,0.82,-0.27,-2.55,-1.5
0.29,0.43,0.84,0.43,-3.37,-0.95
0.32,0.42,0.83,1.56,-3.65,0.96
0.33,0.42,0.83,2.89,-5.42,4.99
0.36,0.44,0.8,3.65,-0.21,6.92
0.31,0.45,0.82,2.0,2.23,4.23
0.29,0.44,0.84,2.38,3.42,1.82
0.29,0.43,0.85,1.91,3.39,0.56
0.28,0.42,0.85,2.15,3.21,0.05
0.29,0.44,0.84,1.79,2.84,-0.26
0.29,0.44,0.85,0.93,2.38,-0.26
0.3,0.43,0.84,0.47,2.93,-0.21
0.3,0.43,0.83,0.7,2.82,0.14
0.28,0.43,0.83,1.16,2.69,-0.08
0.29,0.44,0.83,1.34,2.27,0.09
0.29,0.43,0.83,1.13,2.32,0.06
0.29,0.44,0.83,1.5,2.31,0.49
0.29,0.44,0.83,2.24,2.21,0.7
0.29,0.44,0.82,1.88,2.35,0.49
0.29,0.44,0.83,1.51,2.02,0.7
0.29,0.44,0.83,1.36,1.86,0.35
0.29,0.45,0.83,1.13,1.98,0.24
0.29,0.45,0.82,0.69,1.91,-0.05
0.29,0.45,0.82,0.17,1.85,-0.35
0.29,0.44,0.82,-0.08,1.65,-0.81
0.29,0.44,0.82,0.0,1.21,-1.07
0.29,0.44,0.82,-0.32,1.18,-1.24
0.3,0.44,0.83,-0.4,1.16,-1.15
0.29,0.43,0.82,-0.32,1.48,-1.37
0.29,0.44,0.82,-0.21,1.04,-1.31
0.29,0.44,0.83,-0.09,1.24,-1.45
0.29,0.44,0.83,0.08,0.72,-1.59
0.29,0.44,0.83,-0.08,0.87,-1.74
0.29,0.45,0.83,0.0,0.93,-1.1
0.28,0.44,0.83,0.05,0.73,-0.99
0.28,0.43,0.83,0.81,0.4,-1.04
0.27,0.44,0.82,1.69,0.4,-1.31
0.27,0.44,0.83,2.46,0.15,-1.07
0.29,0.44,0.83,3.02,-0.82,-1.08
0.28,0.45,0.82,3.08,-0.56,-1.6
0.29,0.45,0.82,3.88,-0.7,-2.24
0.28,0.44,0.81,4.43,-1.39,-2.06
0.28,0.44,0.82,4.87,-0.85,-3.19
0.28,0.44,0.81,5.68,-1.5,-3.92
0.28,0.44,0.82,6.26,-2.2,-4.69
0.28,0.44,0.81,7.22,-1.92,-4.52
0.29,0.44,0.79,8.46,-3.5,-2.92
0.29,0.45,0.78,8.96,-5.21,-2.35
0.28,0.46,0.77,10.95,-4.2,-0.79
0.3,0.43,0.78,12.4,-5.74,4.61
0.29,0.42,0.76,17.02,-8.53,9.19
0.32,0.38,0.74,23.98,-11.08,18.89
0.36,0.37,0.67,36.56,-10.98,27.92
0.4,0.33,0.57,54.72,-12.2,39.94
0.48,0.34,0.51,81.79,-20.63,48.38
0.53,0.44,0.66,91.02,-25.6,47.68
0.7,0.5,1.05,73.92,-44.64,50.99
0.09,0.58,0.79,56.7,-51.1,38.95
0.18,0.53,0.93,67.6,-34.69,26.31
0.14,0.53,0.82,57.62,-42.73,26.61
0.32,0.55,0.9,63.6,-36.32,34.34
0.34,0.6,0.88,51.59,-34.2,29.22
0.27,0.64,0.86,42.75,-30.14,23.47
0.37,0.58,0.79,40.09,-20.92,24.31
0.33,0.52,0.73,44.44,-22.92,15.91
0.58,0.52,0.78,41.22,-13.86,17.69
0.36,0.62,0.76,38.06,-7.08,10.58
0.25,0.6,0.8,30.98,-12.55,19.01
0.57,0.52,0.69,30.9,-1.74,15.34
0.4,0.56,0.69,33.13,-6.15,12.69
0.3,0.57,0.74,27.68,-8.89,15.65
0.58,0.54,0.78,28.02,1.08,12.93
0.38,0.59,0.66,18.82,-19.28,11.54
0.35,0.55,0.7,21.45,-8.05,13.57
0.36,0.61,0.78,14.79,-3.34,15.82
0.39,0.6,0.68,11.31,-7.62,9.62
0.35,0.56,0.66,2.81,-15.68,10.72
0.43,0.58,0.78,9.48,0.69,16.52
0.52,0.62,0.62,5.11,-4.34,6.92
0.34,0.55,0.72,2.55,-5.42,6.0
0.31,0.58,0.71,0.24,-6.08,10.95
0.52,0.57,0.77,-4.7,-10.53,7.02
0.46,0.59,0.6,4.96,-2.89,5.13
0.39,0.52,0.65,8.34,2.17,6.27
0.36,0.59,0.68,2.47,-0.02,3.51
0.3,0.63,0.74,-2.38,2.21,8.0
0.65,0.59,0.69,-7.19,0.89,-0.43
0.38,0.61,0.67,-9.19,-5.22,-1.22
0.4,0.52,0.66,-4.12,-3.47,3.22
0.42,0.52,0.65,1.5,1.16,1.89
0.39,0.57,0.65,-3.68,-10.32,3.8
0.36,0.59,0.74,4.85,7.85,8.34
0.48,0.59,0.78,0.72,4.81,3.18
0.67,0.58,0.68,0.52,6.67,1.98
0.44,0.61,0.64,-2.76,0.32,1.97
0.37,0.53,0.66,-2.67,1.97,0.05
0.36,0.52,0.67,-2.38,-1.16,1.28
0.4,0.55,0.72,-3.83,4.27,0.0
0.39,0.57,0.66,-5.21,-0.93,-1.56
0.5,0.58,0.69,-5.25,1.62,-0.06
0.42,0.58,0.66,-4.09,-2.78,2.23
0.44,0.6,0.71,-6.96,0.18,3.31
0.38,0.59,0.71,-14.41,-2.31,0.32
0.43,0.61,0.76,-27.31,-4.02,-1.82
0.33,0.65,0.8,-44.52,-12.31,-7.04
0.3,0.59,0.84,-59.4,-20.41,-11.63
0.25,0.59,0.94,-79.5,-25.3,-21.05
0.31,0.57,1.17,-92.66,-18.27,-36.12
0.35,0.57,1.11,-98.99,3.86,-45.37
0.45,0.77,0.94,-102.6,18.11,-73.37
0.58,0.64,0.71,-93.48,74.11,-77.59
0.67,0.37,0.47,-60.14,75.21,-46.99
0.61,0.4,0.25,-49.19,49.92,-27.48
0.44,0.42,0.39,-48.66,30.03,-16.12
0.38,0.49,0.67,-41.42,25.77,-23.11
0.34,0.51,0.9,-47.6,37.16,-32.7
0.3,0.48,0.89,-53.19,32.63,-41.04
0.25,0.44,0.81,-35.16,21.01,-39.01
0.29,0.41,0.71,-40.2,13.89,-28.38
0.42,0.4,0.72,-29.5,12.82,-21.27
0.4,0.42,0.7,-26.75,15.86,-16.78
0.39,0.43,0.72,-24.7,12.41,-16.76
0.34,0.44,0.75,-19.92,11.74,-11.59
0.33,0.45,0.77,-16.78,14.47,-10.85
0.34,0.46,0.74,-13.13,11.54,-4.82
0.33,0.45,0.74,-9.89,10.12,-1.3
0.37,0.47,0.8,-9.19,11.25,3.56
0.4,0.44,0.81,-9.4,13.34,2.81
0.27,0.45,0.78,-9.37,12.4,4.09
0.32,0.43,0.8,-7.08,13.05,4.4
0.33,0.43,0.8,-4.66,12.37,3.27
0.33,0.45,0.83,-5.39,14.26,6.21
0.31,0.44,0.81,-4.52,12.18,5.92
0.32,0.45,0.83,-6.0,12.92,4.69
0.28,0.45,0.81,-5.33,13.4,3.19
0.29,0.43,0.84,-4.93,9.8,5.5
0.33,0.43,0.8,-3.63,12.44,3.6
0.33,0.42,0.81,-4.63,11.33,5.36
0.33,0.43,0.81,-4.32,12.11,5.01
0.32,0.43,0.82,-6.78,11.63,3.24
0.31,0.43,0.83,-6.81,12.06,2.15
0.31,0.44,0.82,-7.11,12.35,1.5
0.3,0.44,0.83,-6.67,13.54,1.97
0.31,0.43,0.83,-8.55,12.78,2.63
0.3,0.42,0.83,-9.71,12.95,1.98
0.28,0.42,0.84,-8.85,12.9,-0.35
0.27,0.41,0.83,-6.99,11.65,-1.02
0.27,0.42,0.84,-8.47,10.15,-1.05
0.26,0.43,0.84,-7.91,9.85,-1.56
0.26,0.44,0.84,-7.53,8.9,-1.76
0.25,0.44,0.83,-5.71,8.7,-1.45
0.26,0.43,0.83,-5.39,8.0,-0.92
0.27,0.42,0.84,-4.53,9.62,-0.11
