acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0.31,0.46,0.82,1.24,1.1,1.28
0.31,0.45,0.82,1.19,1.08,1.74
0.31,0.45,0.82,1.27,1.07,1.62
0.31,0.45,0.82,1.21,1.01,1.73
0.31,0.45,0.81,1.24,1.07,1.74
0.3,0.45,0.82,1.18,1.07,1.63
0.31,0.46,0.82,0.89,1.07,1.65
0.31,0.45,0.81,0.82,0.92,1.48
0.31,0.45,0.82,0.72,1.22,1.27
0.3,0.45,0.82,0.44,1.37,0.89
0.31,0.46,0.83,0.53,1.25,1.05
0.31,0.45,0.82,0.24,1.11,1.01
0.31,0.46,0.82,0.37,0.9,1.01
0.31,0.45,0.81,0.32,0.84,0.99
0.31,0.45,0.82,0.41,1.02,0.78
0.31,0.45,0.82,0.56,1.21,0.84
0.31,0.45,0.82,0.4,1.13,0.69
0.31,0.45,0.82,0.46,1.31,0.78
0.31,0.45,0.82,0.32,1.48,0.78
0.31,0.46,0.81,-0.52,0.67,0.76
0.3,0.46,0.82,-0.17,0.78,0.73
0.29,0.46,0.82,0.43,0.79,0.82
0.29,0.46,0.82,0.44,0.44,1.56
0.3,0.45,0.83,1.13,0.81,2.02
0.3,0.43,0.81,1.73,1.69,2.31
0.32,0.43,0.82,1.45,1.47,2.75
0.31,0.44,0.82,1.39,0.69,2.4
0.31,0.46,0.82,1.85,-0.27,2.02
0.31,0.47,0.8,1.69,-0.63,1.98
0.32,0.47,0.8,1.5,-0.17,2.09
0.32,0.47,0.81,0.84,0.46,1.77
0.31,0.46,0.82,0.52,0.98,0.81
0.3,0.46,0.82,0.6,0.72,0.34
0.31,0.45,0.83,0.43,0.78,-0.09
0.3,0.45,0.82,0.37,0.84,-0.27
0.3,0.45,0.82,0.17,0.84,-0.64
0.3,0.46,0.82,0.21,0.98,-0.43
0.3,0.45,0.82,0.49,1.21,0.27
0.31,0.45,0.82,0.67,1.48,0.44
0.31,0.45,0.82,0.87,1.33,0.92
0.3,0.45,0.83,1.11,1.39,1.16
0.3,0.45,0.82,1.33,0.9,1.54
0.31,0.46,0.81,1.44,1.11,1.98
0.31,0.44,0.81,1.31,0.49,2.18
0.31,0.45,0.81,1.63,0.53,1.95
0.31,0.46,0.81,1.45,0.52,1.44
0.3,0.46,0.81,1.24,-0.26,1.57
0.31,0.46,0.8,1.73,0.38,1.59
0.32,0.46,0.81,0.75,0.98,1.47
0.31,0.45,0.82,0.18,1.31,1.08
0.31,0.44,0.82,0.23,0.7,0.56
0.3,0.46,0.81,0.37,0.35,0.53
0.3,0.46,0.82,0.09,0.05,0.63
0.31,0.46,0.82,0.03,0.29,0.72
0.31,0.45,0.81,0.08,0.43,0.84
0.32,0.46,0.83,0.15,0.31,1.1
0.31,0.45,0.82,0.38,0.78,1.1
0.31,0.45,0.82,0.06,0.72,1.44
0.31,0.45,0.82,0.23,0.76,1.79
0.31,0.45,0.82,0.23,0.82,1.6
0.31,0.46,0.82,0.23,0.92,1.73
0.31,0.46,0.82,0.46,0.75,1.59
0.3,0.46,0.82,0.44,0.79,1.5
0.31,0.46,0.82,0.52,1.13,1.59
0.31,0.46,0.82,0.09,1.08,1.42
0.31,0.45,0.82,0.21,1.02,1.15
0.3,0.46,0.81,0.27,1.07,1.39
0.31,0.45,0.82,0.49,0.95,1.18
0.31,0.45,0.81,0.37,0.82,0.87
0.31,0.46,0.82,0.05,0.52,0.85
0.3,0.45,0.81,-0.06,0.44,0.44
0.31,0.45,0.81,0.23,0.27,0.82
0.32,0.45,0.82,-0.17,0.27,0.81
0.3,0.46,0.83,-0.41,0.18,1.13
0.3,0.45,0.82,-0.34,0.52,1.18
0.3,0.45,0.81,0.06,0.66,1.42
0.31,0.45,0.82,-0.18,0.64,1.88
0.31,0.45,0.82,-0.14,0.73,2.11
0.3,0.46,0.81,0.18,0.53,2.24
0.3,0.45,0.81,0.02,0.41,2.15
0.31,0.46,0.81,0.29,0.5,2.08
0.3,0.46,0.82,0.17,0.38,2.35
0.31,0.45,0.81,0.02,0.24,1.83
0.31,0.46,0.81,0.02,0.32,1.92
0.31,0.46,0.81,-0.06,0.92,1.6
0.31,0.45,0.81,0.11,0.81,1.24
0.3,0.45,0.82,-0.4,0.53,0.98
0.32,0.45,0.82,-0.29,0.64,0.81
0.31,0.46,0.81,-0.41,0.55,0.69
0.31,0.46,0.82,-0.18,0.76,0.58
0.32,0.45,0.82,-0.02,1.31,0.47
0.31,0.46,0.82,-0.14,1.34,0.38
0.31,0.45,0.82,-0.09,1.21,0.56
0.31,0.44,0.82,-0.35,1.16,0.63
0.3,0.45,0.81,-1.13,0.75,0.72
0.3,0.45,0.81,-1.19,0.55,0.82
0.31,0.46,0.82,-0.4,0.35,0.85
0.3,0.46,0.82,-0.15,0.34,1.4
0.3,0.45,0.83,-0.17,0.05,2.14
0.31,0.44,0.83,0.92,0.55,2.69
0.32,0.44,0.82,1.16,0.84,2.9
0.31,0.43,0.81,1.15,0.58,3.13
0.32,0.44,0.81,1.53,-0.32,2.7
0.32,0.46,0.8,2.05,-0.5,2.64
0.32,0.47,0.79,3.18,-0.21,2.21
0.32,0.47,0.79,3.71,1.19,2.06
0.32,0.46,0.79,5.15,3.02,1.74
0.32,0.46,0.81,4.84,3.25,1.31
0.31,0.46,0.82,4.37,2.96,-0.23
0.31,0.46,0.82,3.5,2.21,-0.89
0.29,0.45,0.8,4.32,2.76,-2.08
0.28,0.45,0.8,5.68,1.77,-2.4
0.31,0.46,0.82,6.21,3.25,-2.38
0.31,0.46,0.83,4.79,2.75,-2.61
0.31,0.47,0.85,3.92,2.03,-3.53
0.3,0.46,0.84,3.5,0.92,-2.35
0.33,0.46,0.82,3.36,0.5,-0.18
0.33,0.46,0.8,3.27,0.27,3.05
0.33,0.46,0.81,3.28,1.47,7.5
0.31,0.45,0.79,3.65,-1.3,10.05
0.31,0.46,0.81,6.43,0.95,9.94
0.28,0.46,0.78,6.81,-0.08,11.02
0.34,0.47,0.79,8.46,1.28,12.09
0.29,0.49,0.85,6.44,1.57,6.63
0.27,0.48,0.83,5.54,1.57,3.42
0.28,0.46,0.83,5.04,1.73,2.44
0.28,0.45,0.82,4.5,0.09,0.82
0.29,0.46,0.82,4.53,-0.92,-0.55
0.29,0.46,0.81,5.83,-0.85,-1.1
0.29,0.47,0.81,5.63,-2.26,-1.62
0.3,0.48,0.8,4.38,-3.73,-1.66
0.31,0.49,0.8,2.38,-4.55,-2.66
0.32,0.48,0.81,2.2,-4.21,-3.74
0.32,0.48,0.8,2.5,-3.39,-4.7
0.34,0.47,0.79,1.63,-3.82,-6.47
0.31,0.47,0.79,1.95,-1.5,-9.19
0.3,0.48,0.8,1.62,-1.62,-11.82
0.29,0.49,0.8,1.28,-2.93,-13.82
0.32,0.5,0.81,0.6,-4.49,-10.4
0.32,0.5,0.8,-2.21,-6.17,-8.92
0.33,0.5,0.82,-5.15,-7.1,-8.0
0.3,0.49,0.8,-7.56,-7.66,-6.93
0.29,0.47,0.82,-8.03,-8.7,-6.38
0.31,0.46,0.82,-8.64,-10.24,-4.18
0.29,0.44,0.79,-6.82,-9.66,-3.6
0.32,0.45,0.76,-5.57,-9.57,-5.51
0.25,0.48,0.76,-9.91,-14.05,0.43
0.59,0.4,0.7,-13.83,0.46,-8.73
0.25,0.5,0.76,-10.15,3.79,-15.82
0.16,0.51,1.02,-10.08,0.05,-3.82
0.19,0.52,0.65,-2.52,8.41,-18.7
-0.05,0.47,0.7,0.98,-13.05,-1.16
0.57,0.39,0.66,10.63,6.69,-22.2
0.01,0.5,0.84,10.15,-11.94,-0.81
0.52,0.46,0.61,13.13,2.7,-19.65
0.57,0.46,1.08,8.6,-2.85,-3.25
0.08,0.56,0.72,10.58,-3.8,-14.2
0.78,0.4,1.02,8.44,8.23,-13.53
0.1,0.54,0.74,4.11,-8.27,-12.11
0.77,0.4,0.86,4.29,7.48,-24.44
0.11,0.46,0.78,0.14,-11.68,-3.24
0.54,0.49,0.66,4.12,-0.23,-18.34
0.19,0.45,0.87,-0.09,-8.44,1.3
0.19,0.58,0.6,4.47,-3.95,-9.24
0.36,0.47,1.01,3.63,-0.2,-2.75
0.07,0.59,0.7,2.69,-6.84,-1.73
0.72,0.39,0.84,5.27,9.79,-8.02
0.18,0.48,0.78,1.97,-8.0,2.69
0.59,0.39,0.64,4.49,11.85,-17.22
0.18,0.51,0.75,1.69,-6.15,5.95
0.26,0.51,0.58,3.94,7.86,-7.88
0.19,0.52,0.93,2.61,3.53,13.44
0.03,0.61,0.71,4.5,-2.35,5.21
0.31,0.5,0.99,0.61,2.09,12.69
0.14,0.56,0.76,5.56,-11.59,18.53
0.22,0.49,0.79,9.86,-9.48,25.62
0.35,0.51,0.51,19.97,-13.76,28.4
0.2,0.45,0.53,28.98,-26.31,46.66
0.67,0.28,0.66,46.43,-7.07,51.51
0.42,0.37,0.53,70.26,-18.03,59.47
0.41,0.42,0.62,76.61,-22.15,62.78
0.49,0.45,0.79,73.71,-25.22,44.78
0.1,0.57,0.84,70.44,-39.88,27.94
0.12,0.58,0.96,58.98,-26.2,35.47
0.41,0.56,0.84,68.35,-23.71,29.45
0.35,0.65,0.79,54.84,-22.06,27.45
0.3,0.64,0.99,43.88,-9.73,22.66
0.3,0.65,0.83,31.05,-21.62,22.34
0.22,0.66,0.89,17.02,-16.21,29.45
0.44,0.57,0.75,10.63,-13.76,22.27
0.4,0.62,0.71,4.47,-19.13,20.14
0.42,0.59,0.73,-4.38,-14.53,20.55
0.61,0.56,0.74,-9.91,-6.52,13.39
0.4,0.56,0.73,-15.07,-10.55,8.76
0.33,0.53,0.76,-17.76,-12.21,12.95
0.53,0.5,0.75,-14.03,-7.53,8.78
0.4,0.56,0.72,-16.98,-10.55,5.82
0.35,0.57,0.75,-25.01,-13.22,6.66
0.52,0.54,0.79,-31.24,-11.57,2.24
0.35,0.58,0.76,-38.76,-14.64,-3.63
0.37,0.56,0.78,-40.87,-13.39,-0.23
0.52,0.52,0.72,-42.92,-8.09,-8.85
0.45,0.57,0.76,-46.85,-6.66,-16.96
0.4,0.57,0.83,-51.5,-0.14,-22.4
0.51,0.55,0.9,-57.6,11.42,-32.18
0.44,0.56,0.88,-59.21,24.89,-39.24
0.39,0.53,0.86,-55.24,40.96,-41.34
0.45,0.49,0.82,-51.04,47.47,-35.47
0.45,0.43,0.76,-36.53,65.21,-24.34
0.36,0.36,0.57,-20.75,51.56,-16.66
0.29,0.39,0.6,-12.53,35.95,-12.34
0.27,0.45,0.69,-9.05,29.6,-20.44
0.26,0.5,0.79,-10.67,27.91,-29.66
0.29,0.5,0.78,-9.42,22.2,-35.57
0.3,0.47,0.73,-10.69,15.65,-32.43
0.32,0.46,0.77,-11.63,17.15,-25.57
0.33,0.45,0.72,-8.93,9.86,-20.21
0.33,0.47,0.75,-10.46,9.91,-13.95
