acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0.26,0.41,0.85,-0.17,0.6,1.01
0.26,0.41,0.85,0.21,0.81,1.25
0.26,0.41,0.85,0.06,0.6,1.04
0.26,0.41,0.85,0.05,0.46,1.36
0.26,0.4,0.85,-0.06,0.58,1.3
0.26,0.41,0.86,0.02,0.29,1.16
0.26,0.41,0.86,-0.05,0.44,1.18
0.26,0.41,0.85,-0.03,0.5,1.11
0.26,0.41,0.84,-0.32,0.6,0.95
0.26,0.41,0.86,-0.6,0.46,0.75
0.26,0.41,0.84,-0.27,0.34,0.84
0.26,0.41,0.85,-0.38,0.38,0.84
0.26,0.41,0.85,0.09,0.35,0.98
0.26,0.4,0.85,0.17,0.32,0.7
0.26,0.4,0.85,1.11,0.38,0.76
0.26,0.41,0.85,1.42,0.43,1.36
0.27,0.41,0.85,0.95,0.72,1.24
0.26,0.41,0.86,0.81,0.9,1.01
0.26,0.4,0.86,0.96,0.67,1.1
0.26,0.4,0.84,0.81,0.66,1.16
0.26,0.41,0.85,0.75,0.81,1.11
0.26,0.41,0.86,0.46,0.41,1.05
0.25,0.41,0.86,0.93,0.55,1.08
0.26,0.41,0.85,0.9,0.43,1.18
0.26,0.41,0.85,1.18,0.87,0.99
0.26,0.42,0.85,0.81,1.21,0.87
0.26,0.41,0.86,1.07,1.24,0.61
0.26,0.41,0.85,1.19,1.65,0.56
0.27,0.41,0.85,0.27,1.21,0.7
0.26,0.42,0.85,-0.43,0.7,0.6
0.25,0.42,0.85,-0.43,0.66,0.12
0.24,0.4,0.84,0.5,0.55,0.52
0.25,0.41,0.83,0.79,0.0,1.36
0.27,0.41,0.86,1.16,1.27,1.62
0.26,0.4,0.86,1.01,1.89,1.5
0.26,0.38,0.84,1.18,1.77,1.53
0.27,0.4,0.85,1.31,1.48,1.42
0.27,0.42,0.86,1.19,0.27,0.79
0.26,0.43,0.85,0.96,0.02,0.85
0.27,0.43,0.84,0.26,0.24,1.04
0.26,0.42,0.83,0.66,1.37,0.34
0.27,0.42,0.86,0.11,0.76,-0.03
0.26,0.41,0.85,0.6,1.44,-0.53
0.26,0.41,0.85,0.79,1.53,-0.58
0.26,0.41,0.86,0.41,1.37,-0.82
0.25,0.41,0.85,0.58,1.1,-1.47
0.25,0.41,0.85,0.27,0.96,-1.19
0.25,0.41,0.86,-0.5,0.75,-0.76
0.26,0.42,0.87,-0.85,0.72,-0.02
0.26,0.42,0.86,-0.9,0.55,0.41
0.26,0.41,0.86,-1.13,0.46,1.18
0.26,0.42,0.86,-1.34,0.43,2.05
0.25,0.4,0.85,-0.93,1.02,2.53
0.25,0.41,0.85,-0.72,0.47,2.78
0.25,0.41,0.85,0.21,0.38,2.89
0.26,0.41,0.85,0.5,0.06,2.81
0.26,0.41,0.84,1.04,-0.11,2.35
0.25,0.42,0.84,1.63,-0.5,2.0
0.26,0.42,0.84,1.56,-0.34,2.12
0.26,0.42,0.84,2.34,0.79,2.37
0.26,0.42,0.84,1.27,0.78,1.68
0.25,0.41,0.85,0.87,1.18,1.05
0.25,0.41,0.84,0.96,-0.12,0.38
0.25,0.41,0.84,1.4,-0.44,0.35
0.27,0.41,0.86,1.21,-0.6,0.75
0.26,0.42,0.84,1.95,0.14,1.02
0.27,0.42,0.84,2.31,1.21,1.42
0.27,0.42,0.84,1.25,1.1,0.73
0.25,0.41,0.84,1.48,0.49,0.67
0.27,0.41,0.84,1.95,1.1,1.16
0.27,0.41,0.87,1.83,1.33,1.31
0.26,0.42,0.85,1.34,1.51,1.11
0.26,0.41,0.85,1.28,1.76,0.9
0.26,0.41,0.85,1.3,1.71,0.46
0.24,0.41,0.85,1.94,1.71,0.23
