acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
-0.56,0.7,0.41,0.75,1.66,1.24
-0.56,0.7,0.41,0.76,1.44,1.27
-0.57,0.71,0.41,0.64,1.15,1.01
-0.56,0.71,0.41,0.76,0.96,1.19
-0.56,0.7,0.41,0.72,0.89,1.07
-0.56,0.7,0.41,0.56,0.96,1.1
-0.56,0.71,0.4,0.52,0.84,1.16
-0.56,0.7,0.41,0.63,0.96,1.15
-0.56,0.7,0.42,0.49,0.75,1.11
-0.57,0.71,0.41,0.4,0.95,1.19
-0.57,0.7,0.4,0.26,1.28,1.1
-0.57,0.71,0.41,0.31,1.28,1.11
-0.57,0.71,0.41,0.24,1.24,0.89
-0.57,0.7,0.4,0.32,1.34,1.11
-0.56,0.7,0.4,0.49,1.37,1.11
-0.56,0.71,0.4,0.53,1.63,1.05
-0.56,0.7,0.41,0.58,1.77,1.22
-0.56,0.71,0.41,0.69,1.74,1.22
-0.56,0.71,0.41,0.56,1.57,1.33
-0.57,0.7,0.41,0.78,1.1,1.16
-0.56,0.71,0.41,0.92,1.05,1.27
-0.56,0.71,0.42,1.25,1.07,1.39
-0.57,0.71,0.4,1.13,1.19,1.3
-0.56,0.7,0.41,1.11,1.34,1.39
-0.56,0.71,0.42,0.96,1.48,1.37
-0.57,0.7,0.4,0.56,0.73,1.22
-0.58,0.7,0.4,0.41,0.53,1.18
-0.57,0.7,0.39,0.79,1.65,1.59
-0.57,0.71,0.4,0.76,3.47,2.4
-0.57,0.7,0.41,0.79,4.78,2.58
-0.57,0.7,0.41,0.32,4.96,1.59
-0.57,0.69,0.41,-0.6,3.77,0.98
-0.57,0.7,0.42,-0.99,2.05,0.7
-0.56,0.71,0.41,-1.01,0.82,0.61
-0.56,0.71,0.41,-0.52,0.67,1.07
-0.55,0.72,0.41,-0.26,1.01,1.19
-0.55,0.72,0.4,0.34,1.33,1.42
-0.56,0.71,0.4,0.75,0.66,1.39
-0.57,0.71,0.41,0.9,-0.15,1.54
