acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0.29,0.42,0.84,0.32,1.28,0.5
0.29,0.42,0.83,0.46,0.81,0.53
0.29,0.42,0.85,0.27,1.22,0.5
0.29,0.42,0.83,0.55,1.08,0.69
0.28,0.41,0.84,0.63,0.96,0.7
0.28,0.42,0.84,0.87,0.7,0.69
0.29,0.41,0.84,0.85,1.02,0.76
0.29,0.42,0.84,0.96,0.96,0.64
0.29,0.42,0.83,0.98,1.04,1.11
0.29,0.42,0.84,1.07,0.92,1.18
0.29,0.42,0.84,1.33,1.31,1.37
0.29,0.42,0.83,1.48,1.51,1.48
0.28,0.42,0.83,1.63,1.1,1.54
0.29,0.42,0.84,1.6,1.08,1.56
0.29,0.42,0.85,1.63,1.39,1.68
0.29,0.42,0.83,1.77,1.24,1.79
0.29,0.42,0.84,1.73,1.02,1.66
0.29,0.43,0.83,1.62,1.08,1.76
0.29,0.42,0.84,1.48,1.16,1.76
0.29,0.42,0.83,1.44,1.04,1.39
0.29,0.43,0.83,1.16,0.84,1.36
0.29,0.43,0.84,1.16,1.02,1.31
0.28,0.42,0.83,1.02,0.85,1.27
0.29,0.42,0.83,0.75,0.89,1.04
0.29,0.42,0.83,0.69,0.64,1.15
0.29,0.42,0.84,0.58,0.92,1.01
0.29,0.42,0.84,0.56,0.9,1.13
0.29,0.42,0.83,0.64,0.87,1.21
0.28,0.43,0.84,0.58,1.02,1.08
0.28,0.43,0.84,0.64,0.56,1.04
0.29,0.42,0.84,0.61,0.72,0.79
0.28,0.42,0.83,0.79,0.37,0.89
0.29,0.42,0.84,1.15,0.79,0.67
0.29,0.43,0.84,1.36,0.95,0.53
0.29,0.42,0.84,1.4,1.28,0.38
0.29,0.42,0.84,1.4,1.27,0.53
0.3,0.42,0.84,1.68,1.51,0.58
0.29,0.43,0.83,1.21,1.21,0.69
0.29,0.43,0.83,0.78,1.15,0.49
0.28,0.42,0.84,1.1,1.39,0.4
0.27,0.43,0.84,1.18,1.1,1.13
0.28,0.43,0.84,1.27,1.05,1.62
0.29,0.41,0.83,1.89,1.97,2.21
0.29,0.41,0.83,1.59,2.05,2.47
0.29,0.41,0.84,1.25,1.53,2.38
0.29,0.41,0.84,1.13,1.1,1.95
0.3,0.43,0.84,1.4,0.44,1.73
0.29,0.44,0.83,1.47,0.69,1.91
0.3,0.44,0.82,1.33,1.07,1.77
0.3,0.44,0.82,0.82,1.04,1.56
0.3,0.44,0.83,0.95,1.19,0.73
0.29,0.43,0.84,1.16,1.22,0.32
0.29,0.43,0.83,1.33,1.25,0.15
0.28,0.43,0.84,1.04,1.07,0.14
0.28,0.42,0.84,1.08,1.21,0.08
0.28,0.43,0.83,1.01,1.34,0.18
0.28,0.43,0.84,0.76,1.5,0.29
0.28,0.43,0.84,0.95,1.62,0.58
0.28,0.43,0.84,1.34,1.51,0.98
0.28,0.43,0.85,1.37,1.36,1.28
0.28,0.42,0.84,1.48,1.51,1.77
0.28,0.43,0.84,1.39,1.42,2.15
0.28,0.42,0.83,1.57,1.04,2.38
0.29,0.43,0.82,1.34,0.7,2.18
0.29,0.43,0.83,1.33,0.37,2.02
0.29,0.44,0.83,1.65,0.05,1.56
0.28,0.44,0.82,1.05,-0.53,1.69
0.29,0.44,0.83,1.57,-0.27,1.95
0.29,0.43,0.82,1.27,0.34,1.92
0.29,0.43,0.83,0.55,0.96,1.62
0.29,0.43,0.84,0.56,0.43,1.07
0.28,0.43,0.83,0.55,-0.14,1.18
0.28,0.43,0.84,0.27,-0.08,1.37
0.29,0.43,0.83,0.35,-0.15,1.48
0.28,0.43,0.83,0.26,-0.46,1.16
0.29,0.43,0.84,-0.03,-0.49,1.25
0.28,0.43,0.83,0.26,-0.38,1.4
0.28,0.43,0.83,0.12,-0.41,1.39
0.29,0.43,0.83,-0.08,-0.73,1.54
0.29,0.43,0.86,0.02,1.44,1.57
0.29,0.43,0.84,0.35,0.9,1.71
0.29,0.43,0.83,0.64,0.85,1.51
0.29,0.43,0.83,0.14,0.46,1.42
0.29,0.44,0.83,0.31,0.66,1.24
0.28,0.43,0.83,0.15,0.89,1.13
0.29,0.43,0.83,0.34,0.89,1.08
0.3,0.43,0.83,-0.18,0.78,0.98
0.3,0.43,0.81,-1.13,-3.45,1.04
0.3,0.43,0.84,-0.15,0.63,0.52
0.29,0.43,0.84,-0.43,0.58,0.78
0.29,0.43,0.83,0.23,1.31,0.5
0.29,0.44,0.83,-0.08,0.78,0.27
0.29,0.43,0.83,-0.23,1.13,0.4
0.29,0.43,0.83,-0.43,1.02,0.55
0.28,0.43,0.83,-0.52,1.04,0.58
0.29,0.43,0.83,-0.26,1.05,0.82
0.29,0.43,0.83,-0.09,1.37,0.52
0.29,0.42,0.84,-0.21,1.27,0.67
0.29,0.43,0.83,0.35,1.42,0.67
0.29,0.43,0.83,0.66,1.48,0.76
0.29,0.42,0.83,0.79,1.53,0.56
0.29,0.43,0.84,0.99,1.5,0.53
0.29,0.43,0.84,1.13,1.25,0.75
0.29,0.43,0.83,0.99,1.21,0.98
0.29,0.42,0.85,1.08,0.92,0.96
0.29,0.43,0.83,1.11,1.18,0.84
0.29,0.43,0.83,0.87,1.05,1.04
0.29,0.44,0.83,0.81,1.11,0.87
0.29,0.44,0.83,0.5,1.28,0.75
0.29,0.43,0.83,0.89,1.01,0.95
0.29,0.43,0.84,0.58,1.08,0.95
0.28,0.43,0.83,0.61,1.19,0.87
0.28,0.43,0.83,0.82,1.59,0.93
0.28,0.43,0.83,0.79,0.95,0.9
0.29,0.43,0.84,0.29,1.11,1.27
0.28,0.43,0.83,0.08,1.02,0.96
0.28,0.42,0.83,0.0,0.95,1.11
0.28,0.42,0.84,0.5,0.56,1.02
0.28,0.42,0.83,1.04,0.27,1.16
0.29,0.43,0.83,1.24,0.18,1.37
0.29,0.44,0.84,1.51,0.03,1.45
0.3,0.44,0.83,2.73,-0.2,0.89
0.28,0.44,0.83,1.37,1.45,1.42
0.29,0.44,0.84,1.79,1.08,1.42
0.29,0.43,0.83,1.59,0.67,1.45
0.28,0.43,0.83,1.24,0.11,1.36
0.28,0.44,0.82,2.11,0.23,2.05
0.28,0.45,0.83,2.96,0.63,2.37
0.27,0.45,0.84,2.81,0.02,2.24
0.28,0.43,0.83,3.08,0.02,2.2
0.28,0.42,0.82,4.53,-0.21,1.95
0.29,0.41,0.83,5.74,0.2,1.47
0.29,0.42,0.82,6.18,0.32,0.98
0.28,0.42,0.81,7.4,-0.27,-0.11
0.29,0.44,0.81,8.47,-0.66,-0.99
0.29,0.45,0.8,9.07,-0.38,-2.56
0.29,0.45,0.79,9.83,0.14,-3.63
0.29,0.45,0.81,8.69,0.27,-5.25
0.28,0.45,0.82,7.05,-0.03,-5.83
0.28,0.46,0.83,7.25,0.08,-5.16
0.28,0.44,0.82,7.53,-0.9,-4.08
0.28,0.43,0.84,8.29,-1.63,-3.25
0.29,0.44,0.81,9.95,-1.97,-2.0
0.28,0.44,0.81,10.81,-3.69,2.05
0.28,0.44,0.77,12.55,-7.74,5.59
0.3,0.43,0.78,14.55,-11.76,9.6
0.33,0.41,0.74,15.59,-21.02,18.12
0.37,0.4,0.72,24.32,-17.86,28.34
0.35,0.36,0.56,38.03,-26.92,37.28
0.84,0.39,0.73,43.44,-24.6,48.2
0.37,0.38,0.48,55.47,-44.52,50.55
0.38,0.44,0.81,60.44,-37.95,36.58
0.21,0.52,0.93,51.25,-12.43,28.03
0.11,0.56,0.91,53.24,-20.9,26.4
0.25,0.55,0.92,51.11,-31.25,24.23
0.24,0.53,0.85,50.49,-27.47,21.95
0.34,0.51,0.81,52.87,-28.96,23.48
0.38,0.54,0.8,45.71,-21.98,21.53
0.36,0.59,0.89,37.15,-15.56,21.42
0.32,0.6,0.78,36.4,-11.83,11.98
0.47,0.55,0.92,35.94,0.89,18.27
0.28,0.59,0.72,24.43,-26.66,12.4
0.63,0.52,0.79,23.37,2.37,8.41
0.22,0.57,0.76,15.91,-10.73,11.63
0.43,0.58,0.71,11.8,-11.04,3.97
0.22,0.56,0.79,9.56,-9.42,12.23
0.47,0.58,0.67,6.44,-3.05,3.89
0.23,0.54,0.75,3.57,-11.13,8.0
