acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0.17,0.38,0.89,2.43,-1.3,2.75
0.17,0.37,0.89,2.18,-1.4,2.84
0.18,0.37,0.88,1.83,-1.54,3.11
0.18,0.36,0.89,2.96,-1.71,3.92
0.18,0.36,0.89,3.39,-0.29,5.07
0.17,0.37,0.89,2.46,0.11,4.76
0.16,0.37,0.9,1.94,-1.05,3.53
0.16,0.38,0.89,2.11,-1.39,3.11
0.15,0.38,0.89,3.56,-1.04,3.1
0.16,0.38,0.89,2.4,-0.73,3.28
0.17,0.39,0.91,2.76,-1.15,3.31
0.16,0.38,0.91,2.21,0.61,3.44
0.17,0.39,0.9,0.11,-0.17,2.52
0.16,0.38,0.9,1.16,-0.7,1.66
0.17,0.39,0.89,1.63,0.52,0.87
0.19,0.39,0.88,1.07,-0.05,-0.06
0.17,0.39,0.88,0.61,-0.31,-0.9
0.17,0.38,0.87,1.39,-0.73,-0.4
0.18,0.39,0.88,1.59,-0.06,0.23
0.18,0.38,0.88,1.5,0.64,0.67
0.18,0.37,0.88,0.75,1.5,0.9
0.17,0.36,0.88,0.47,1.18,0.31
0.17,0.37,0.88,0.24,0.81,0.15
0.17,0.37,0.88,0.2,1.22,0.4
0.17,0.38,0.88,-0.44,1.5,1.02
0.17,0.38,0.88,-0.61,1.65,1.34
0.18,0.37,0.88,-0.35,2.12,1.89
0.17,0.37,0.89,0.18,2.15,2.4
0.17,0.38,0.88,0.47,2.49,2.56
0.17,0.37,0.88,0.9,2.53,2.56
0.16,0.37,0.88,1.1,2.76,2.43
0.17,0.37,0.89,1.15,2.37,2.43
0.17,0.38,0.89,0.9,2.53,2.11
0.16,0.38,0.88,0.43,2.58,2.21
0.17,0.38,0.88,0.27,2.27,2.14
0.17,0.38,0.88,-0.09,2.41,1.82
0.17,0.38,0.89,-0.2,1.42,1.68
0.17,0.38,0.87,-0.4,1.48,1.28
0.17,0.38,0.88,0.31,1.18,1.13
0.17,0.38,0.88,-0.61,1.59,1.28
0.17,0.38,0.87,-0.11,1.56,1.36
0.17,0.39,0.87,0.26,0.82,1.68
0.17,0.38,0.88,-0.08,0.81,1.5
0.17,0.38,0.89,-0.5,-0.27,1.15
0.17,0.38,0.88,0.98,0.29,0.87
0.16,0.39,0.88,0.31,-0.61,0.73
0.17,0.38,0.88,0.46,-0.49,0.69
0.17,0.38,0.88,0.21,-0.53,0.78
0.17,0.38,0.88,-1.18,-0.95,0.92
0.17,0.38,0.88,-0.35,-0.93,0.31
0.17,0.38,0.88,0.35,0.2,0.43
0.17,0.38,0.88,0.2,-0.24,0.41
0.17,0.38,0.88,0.64,0.11,0.31
0.17,0.38,0.88,0.58,-0.05,0.41
0.16,0.38,0.88,-1.8,-0.08,0.4
0.17,0.38,0.88,-0.63,-0.87,0.15
0.17,0.38,0.88,-0.55,-1.13,0.05
0.17,0.38,0.88,-0.29,-1.16,-0.02
0.16,0.38,0.88,0.38,-0.89,-0.02
0.16,0.38,0.88,0.95,-0.67,0.4
0.16,0.38,0.88,0.66,-0.72,1.13
0.17,0.37,0.89,2.09,0.12,1.77
0.18,0.37,0.88,1.88,0.12,1.95
0.18,0.36,0.88,1.76,0.4,2.17
0.18,0.37,0.88,1.79,-0.5,1.73
0.18,0.38,0.89,2.03,-0.98,1.8
0.18,0.38,0.89,1.97,-0.81,2.17
0.17,0.38,0.88,1.97,-0.6,2.47
0.17,0.37,0.87,1.86,-1.74,3.01
0.17,0.38,0.88,2.0,0.73,2.78
