acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
-0.57,0.71,0.4,0.23,0.18,0.87
-0.57,0.7,0.39,0.29,0.79,1.1
-0.57,0.71,0.39,0.4,1.16,1.36
-0.57,0.7,0.4,-0.11,1.45,1.51
-0.57,0.7,0.4,-0.14,1.42,1.47
-0.57,0.7,0.4,-0.03,1.22,1.42
-0.56,0.7,0.4,0.08,1.48,1.4
-0.57,0.7,0.4,0.03,1.37,1.18
-0.58,0.71,0.39,0.0,1.48,1.27
-0.57,0.71,0.39,0.34,1.51,1.45
-0.57,0.71,0.4,0.78,2.14,1.36
-0.57,0.71,0.4,0.93,2.27,1.28
-0.57,0.71,0.4,1.07,2.09,1.22
-0.57,0.7,0.4,1.37,2.41,1.42
-0.57,0.71,0.4,1.44,1.95,1.15
-0.57,0.71,0.4,1.66,1.63,1.1
-0.57,0.71,0.4,1.68,1.16,0.96
-0.58,0.7,0.39,1.83,1.24,0.84
-0.58,0.71,0.4,1.63,1.3,0.93
-0.57,0.7,0.4,1.63,1.34,0.95
-0.58,0.71,0.4,1.22,1.44,1.01
-0.58,0.71,0.39,1.31,1.53,1.24
-0.58,0.7,0.4,1.16,1.39,1.27
-0.57,0.7,0.4,0.93,1.63,1.42
-0.58,0.7,0.39,0.73,1.68,1.37
-0.58,0.7,0.4,0.63,1.53,1.34
-0.57,0.71,0.4,0.55,1.4,1.47
-0.57,0.7,0.39,0.29,1.63,1.33
-0.57,0.71,0.4,0.31,1.59,1.48
-0.57,0.7,0.39,0.31,1.74,1.39
-0.58,0.7,0.39,0.15,1.37,1.47
-0.57,0.7,0.39,0.37,1.19,1.42
-0.57,0.71,0.39,0.41,1.08,1.36
-0.57,0.71,0.39,0.46,1.11,1.63
-0.57,0.7,0.39,0.61,1.05,1.5
-0.57,0.7,0.39,0.85,1.31,1.56
-0.57,0.71,0.39,0.81,1.36,1.59
-0.57,0.71,0.4,0.75,1.05,1.36
-0.57,0.71,0.39,0.58,0.79,1.62
-0.58,0.7,0.39,0.6,0.79,1.57
-0.57,0.7,0.39,0.6,0.66,1.36
-0.57,0.71,0.39,0.38,0.82,1.39
-0.58,0.7,0.39,0.61,0.95,1.25
-0.57,0.7,0.38,0.44,1.01,1.3
-0.58,0.71,0.38,0.27,0.96,1.19
-0.57,0.71,0.39,0.26,0.96,1.1
-0.57,0.7,0.38,0.17,1.07,0.99
-0.58,0.7,0.38,0.43,1.27,0.95
-0.57,0.7,0.39,0.21,1.04,0.99
-0.57,0.7,0.39,0.46,1.37,1.07
-0.57,0.71,0.4,0.58,1.11,0.98
-0.57,0.71,0.39,0.6,1.1,1.01
-0.58,0.71,0.41,0.67,0.82,0.93
-0.57,0.71,0.4,0.67,0.44,1.01
-0.57,0.71,0.38,0.81,0.69,0.98
-0.57,0.71,0.4,1.18,0.96,1.15
-0.58,0.71,0.39,1.05,1.54,1.24
-0.58,0.71,0.39,0.92,1.27,0.93
-0.58,0.7,0.38,0.89,0.99,0.82
-0.58,0.7,0.39,0.53,0.43,0.58
-0.59,0.7,0.38,0.27,-0.17,0.79
-0.58,0.71,0.38,0.4,-0.02,1.21
-0.58,0.71,0.38,0.29,1.13,1.95
-0.58,0.71,0.4,0.08,1.94,2.37
-0.57,0.69,0.4,0.08,1.97,1.65
-0.58,0.7,0.41,-0.49,1.53,0.85
-0.57,0.69,0.4,-1.34,0.5,0.47
-0.57,0.71,0.39,-1.31,-0.5,0.44
-0.57,0.72,0.39,-1.08,-1.05,1.18
-0.56,0.71,0.39,-0.92,-0.34,1.54
