acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
-0.57,0.7,0.4,1.16,1.08,0.37
-0.57,0.7,0.41,1.34,1.1,0.4
-0.58,0.7,0.41,1.5,1.25,0.44
-0.57,0.7,0.4,1.44,1.53,0.53
-0.57,0.7,0.41,1.36,1.63,0.7
-0.58,0.69,0.41,1.45,1.8,0.82
-0.58,0.7,0.41,1.21,2.24,0.92
-0.57,0.69,0.41,1.25,2.05,1.08
-0.58,0.7,0.41,1.04,2.31,1.08
-0.57,0.69,0.41,1.02,2.56,1.08
-0.57,0.69,0.41,0.98,2.66,1.15
-0.57,0.7,0.42,0.82,2.47,1.05
-0.57,0.69,0.41,0.85,2.35,1.08
-0.57,0.7,0.41,0.98,2.24,1.42
-0.57,0.69,0.41,1.04,2.27,1.1
-0.58,0.69,0.41,0.82,1.91,1.19
-0.57,0.7,0.41,0.75,1.62,1.15
-0.57,0.7,0.41,0.75,1.01,1.1
-0.57,0.7,0.4,0.64,0.78,1.01
-0.58,0.7,0.41,0.67,0.53,0.73
-0.57,0.7,0.41,0.82,0.49,0.73
-0.58,0.7,0.4,0.81,0.53,0.75
-0.57,0.7,0.41,0.85,0.76,0.89
-0.57,0.7,0.41,0.72,1.15,1.04
-0.57,0.7,0.41,0.79,1.19,0.72
-0.58,0.7,0.41,0.66,1.07,0.6
-0.58,0.69,0.41,0.41,0.75,0.82
-0.57,0.7,0.41,0.31,1.07,0.76
-0.58,0.7,0.41,0.35,1.24,0.76
-0.57,0.69,0.4,0.38,1.69,0.81
-0.57,0.7,0.4,0.66,2.31,1.04
-0.57,0.69,0.41,0.52,2.35,0.98
-0.58,0.7,0.41,0.5,2.03,0.79
-0.58,0.7,0.4,0.49,1.54,0.72
-0.57,0.7,0.41,0.95,1.15,0.84
-0.57,0.7,0.39,1.22,1.33,0.9
-0.57,0.7,0.41,1.27,1.83,1.01
-0.58,0.7,0.4,1.11,1.92,1.11
-0.57,0.7,0.41,0.85,1.73,1.16
-0.58,0.7,0.4,0.84,1.16,0.69
-0.58,0.69,0.41,0.69,0.61,0.92
-0.58,0.7,0.39,0.7,1.21,1.15
-0.58,0.7,0.4,0.73,2.99,1.73
-0.57,0.69,0.4,0.89,4.6,2.34
-0.57,0.67,0.41,1.07,5.45,1.74
-0.58,0.68,0.42,-0.05,4.66,0.78
-0.58,0.69,0.4,-0.82,2.95,0.11
-0.58,0.7,0.41,-0.52,1.63,0.24
-0.57,0.7,0.4,-0.21,1.1,0.81
