acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0.37,0.44,0.81,2.23,1.07,1.13
0.37,0.44,0.82,2.23,1.25,0.81
0.38,0.44,0.81,2.21,1.05,0.55
0.37,0.45,0.8,2.29,1.1,0.37
0.37,0.45,0.81,2.11,1.07,0.43
0.37,0.45,0.81,2.02,1.1,0.7
0.37,0.45,0.82,1.77,0.98,0.63
0.37,0.45,0.8,1.76,1.16,0.63
0.37,0.45,0.81,1.98,1.94,0.58
0.37,0.44,0.81,2.08,1.51,0.79
0.37,0.44,0.81,2.08,1.25,0.93
0.37,0.45,0.81,2.18,0.9,0.89
0.37,0.45,0.8,2.63,0.52,0.9
0.38,0.44,0.81,2.76,0.53,0.73
0.38,0.45,0.8,2.21,0.66,0.78
0.37,0.45,0.81,2.21,1.05,0.49
0.36,0.46,0.81,1.76,0.63,0.92
0.37,0.45,0.81,1.95,0.6,1.37
0.37,0.45,0.8,2.06,0.75,1.33
0.36,0.44,0.81,1.76,0.95,1.25
0.37,0.44,0.8,1.76,0.21,1.02
0.37,0.45,0.81,2.02,-0.44,0.82
0.38,0.45,0.81,2.76,-0.66,0.76
0.38,0.46,0.8,2.85,-0.41,0.56
0.39,0.46,0.8,2.63,0.08,0.52
0.38,0.46,0.8,2.53,0.46,0.61
0.38,0.46,0.8,2.47,0.52,0.92
0.37,0.46,0.8,2.46,0.44,0.93
0.37,0.45,0.81,2.47,0.81,1.18
0.37,0.46,0.81,2.72,0.81,1.04
0.36,0.46,0.82,2.46,0.76,0.78
0.37,0.45,0.81,2.56,0.7,0.49
0.36,0.45,0.8,2.4,0.5,0.69
0.37,0.46,0.81,2.35,0.64,0.78
0.37,0.46,0.81,1.94,0.43,0.56
0.37,0.46,0.81,1.79,0.98,0.52
0.37,0.46,0.8,1.47,1.1,0.43
0.38,0.46,0.8,1.07,1.34,0.24
0.38,0.46,0.8,1.18,1.45,0.31
0.38,0.46,0.8,0.81,1.76,0.23
0.37,0.46,0.8,0.78,1.53,0.21
0.37,0.46,0.81,0.82,1.13,-0.03
0.36,0.45,0.81,0.64,1.13,0.29
0.37,0.46,0.8,0.93,0.96,0.41
0.37,0.46,0.81,0.87,0.89,0.52
0.37,0.45,0.8,1.11,0.99,0.58
0.37,0.46,0.8,1.11,0.95,0.7
0.37,0.46,0.8,1.05,1.25,0.92
0.37,0.46,0.8,0.85,1.19,0.85
0.36,0.46,0.81,1.05,1.3,0.98
0.37,0.46,0.81,0.78,1.5,1.28
0.37,0.46,0.81,0.81,1.54,1.25
0.37,0.46,0.8,0.72,1.3,1.39
0.37,0.46,0.81,0.79,1.15,1.19
0.37,0.46,0.81,0.52,0.99,1.04
0.37,0.46,0.8,0.7,0.66,0.81
0.37,0.46,0.8,0.9,0.73,0.63
0.37,0.46,0.81,0.84,0.84,0.49
0.37,0.45,0.81,0.87,1.02,0.43
0.37,0.46,0.81,0.64,1.22,0.23
0.37,0.46,0.8,0.26,1.5,0.11
0.37,0.46,0.82,-0.06,1.42,0.23
0.37,0.45,0.81,-0.21,1.63,0.27
0.37,0.45,0.8,-0.49,1.36,0.26
0.37,0.46,0.81,-0.4,1.65,0.26
0.36,0.46,0.81,-0.46,1.4,0.6
0.37,0.45,0.8,-0.06,1.13,0.72
0.37,0.46,0.81,0.64,1.82,0.73
0.37,0.45,0.81,1.37,1.76,1.16
0.37,0.46,0.8,2.12,1.57,1.21
0.36,0.46,0.81,2.52,1.82,1.44
0.37,0.46,0.81,2.85,1.21,1.79
0.36,0.46,0.81,3.73,1.02,1.82
0.36,0.46,0.81,4.0,0.53,1.65
0.36,0.46,0.81,4.24,0.26,1.65
0.37,0.47,0.8,4.23,-0.21,1.51
0.37,0.46,0.8,3.65,-0.27,1.4
0.37,0.47,0.8,3.1,0.03,1.15
0.37,0.47,0.8,2.92,0.35,0.52
0.36,0.47,0.8,2.75,1.42,0.32
0.36,0.46,0.8,1.68,1.4,0.56
0.37,0.46,0.8,-0.14,1.79,0.87
0.36,0.47,0.8,-1.5,1.53,0.85
0.36,0.47,0.8,-2.38,1.68,0.69
0.35,0.48,0.81,-2.49,1.22,1.01
0.35,0.47,0.82,-1.94,0.9,1.36
0.36,0.47,0.81,-0.98,0.99,2.05
0.37,0.45,0.81,0.34,1.79,2.38
0.37,0.45,0.8,1.13,1.6,2.12
0.37,0.45,0.81,1.07,0.17,1.57
0.37,0.46,0.81,1.5,-0.84,1.42
0.37,0.47,0.79,1.73,-1.15,1.56
0.38,0.47,0.79,1.65,-0.5,1.97
0.37,0.47,0.79,1.69,0.35,2.24
0.36,0.46,0.79,1.82,0.79,2.37
0.37,0.46,0.8,1.83,0.92,2.32
0.37,0.47,0.79,1.56,0.92,2.06
0.36,0.47,0.8,0.73,0.93,1.94
0.36,0.47,0.8,0.21,0.63,1.15
0.36,0.47,0.81,-0.11,0.35,0.72
0.36,0.47,0.8,-0.37,0.15,0.7
0.36,0.48,0.8,-0.49,-0.08,0.87
0.37,0.47,0.8,-0.5,-0.06,0.69
0.36,0.47,0.81,-0.53,-0.08,0.66
0.37,0.46,0.79,-0.44,0.37,0.6
0.37,0.46,0.8,-0.2,0.37,0.76
0.37,0.46,0.79,0.17,0.18,1.19
0.37,0.46,0.8,0.37,0.23,1.63
0.38,0.46,0.81,0.98,0.69,2.06
0.37,0.46,0.79,1.28,0.29,2.6
0.37,0.46,0.8,1.6,0.66,2.7
