acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0.39,0.47,0.78,0.89,0.58,0.85
0.38,0.48,0.78,0.95,0.21,0.78
0.39,0.48,0.78,1.47,0.15,0.92
0.38,0.5,0.78,1.73,0.56,1.01
0.38,0.5,0.78,1.88,0.4,0.81
0.38,0.49,0.78,1.66,0.96,1.21
0.38,0.49,0.78,1.76,0.73,1.47
0.37,0.48,0.78,1.97,0.64,1.76
0.38,0.48,0.79,2.03,0.49,1.62
0.37,0.47,0.79,2.11,0.61,1.54
0.37,0.48,0.78,2.18,0.47,1.53
0.38,0.49,0.78,2.11,0.96,1.56
0.39,0.49,0.78,1.8,0.9,1.44
0.38,0.5,0.78,1.6,1.31,1.42
0.38,0.5,0.78,1.62,1.37,1.44
0.38,0.5,0.78,1.42,1.56,1.62
0.38,0.49,0.77,1.19,1.3,1.47
0.38,0.49,0.8,1.33,2.44,1.24
0.38,0.49,0.78,1.36,1.34,0.9
0.38,0.48,0.78,1.33,1.02,0.75
0.38,0.48,0.79,1.13,1.07,0.49
0.38,0.49,0.77,0.96,0.92,0.32
0.38,0.49,0.79,0.7,1.28,0.32
0.39,0.49,0.79,0.82,1.42,0.44
0.38,0.49,0.78,0.63,1.34,0.41
0.38,0.49,0.79,0.64,1.59,0.53
0.38,0.49,0.77,1.94,1.51,0.37
0.38,0.48,0.78,0.87,1.71,0.82
0.38,0.48,0.78,1.47,1.71,1.16
0.38,0.49,0.78,1.8,1.77,1.24
0.38,0.49,0.77,2.0,1.91,1.16
0.38,0.48,0.78,2.09,1.88,1.36
0.38,0.49,0.78,1.83,1.98,1.54
0.37,0.48,0.78,1.88,1.88,1.28
0.37,0.49,0.79,1.73,1.65,1.37
0.38,0.5,0.79,1.54,1.62,1.18
0.37,0.5,0.78,1.34,1.6,1.1
0.37,0.5,0.77,0.98,1.08,1.11
0.37,0.5,0.77,0.7,1.36,0.93
0.37,0.5,0.77,0.61,1.36,0.69
0.38,0.49,0.78,0.75,1.44,0.52
0.38,0.49,0.78,0.89,1.42,0.55
0.37,0.49,0.77,0.99,1.3,0.43
0.37,0.49,0.78,1.24,1.22,0.34
0.38,0.49,0.79,1.33,1.3,0.46
0.38,0.49,0.79,1.44,1.42,0.52
0.37,0.5,0.79,1.34,0.95,0.76
0.37,0.5,0.79,1.42,0.87,0.87
0.37,0.49,0.79,1.62,1.16,0.78
0.37,0.5,0.78,1.66,0.99,0.96
0.37,0.49,0.78,1.85,1.05,0.96
0.37,0.5,0.79,1.89,0.92,1.21
0.37,0.5,0.78,2.06,0.92,1.48
0.38,0.49,0.78,2.15,0.95,1.28
0.37,0.5,0.77,1.94,0.0,1.3
0.38,0.48,0.8,2.87,2.17,0.49
0.37,0.49,0.78,2.55,1.79,0.82
0.37,0.49,0.78,2.21,1.65,1.08
0.37,0.5,0.78,1.44,1.28,0.89
0.37,0.5,0.78,0.47,0.44,1.05
0.36,0.51,0.77,-0.15,0.09,0.76
0.36,0.51,0.78,0.08,-0.38,1.3
0.37,0.51,0.78,0.44,-0.63,1.88
0.38,0.49,0.78,1.54,0.75,2.15
0.39,0.48,0.78,2.38,1.88,2.14
0.39,0.47,0.78,1.71,1.45,2.24
0.39,0.48,0.79,2.46,1.74,1.39
0.38,0.5,0.77,2.32,0.08,1.25
0.38,0.52,0.77,2.7,0.35,1.21
0.37,0.52,0.77,1.82,-0.09,1.59
0.37,0.51,0.77,1.57,0.58,1.34
0.37,0.5,0.78,1.1,0.6,1.21
0.37,0.5,0.78,0.52,0.67,1.05
0.37,0.49,0.78,-0.23,-0.29,0.99
0.37,0.49,0.8,-0.26,1.63,0.4
0.37,0.49,0.78,-0.21,1.18,0.32
0.37,0.5,0.77,-0.23,1.04,0.26
0.37,0.5,0.77,-0.37,1.1,0.67
0.37,0.5,0.79,-0.08,1.11,0.72
0.37,0.5,0.78,0.27,1.15,1.08
0.37,0.5,0.78,0.43,1.31,1.08
0.37,0.49,0.78,0.75,1.3,1.13
0.38,0.49,0.78,0.82,1.24,1.42
0.37,0.5,0.77,0.72,1.01,1.39
0.38,0.49,0.78,0.93,1.13,1.47
0.38,0.5,0.77,1.04,1.31,1.45
0.37,0.5,0.77,0.53,0.6,1.57
