acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0.25,0.42,0.85,-0.76,0.63,0.32
0.25,0.41,0.85,-0.63,0.27,0.58
0.25,0.4,0.85,-0.43,0.49,1.11
0.24,0.4,0.86,-0.03,0.64,1.15
0.24,0.4,0.87,0.2,0.37,1.54
0.24,0.4,0.86,0.47,0.27,1.8
0.24,0.41,0.85,0.6,0.46,2.17
0.25,0.41,0.85,0.7,0.58,2.26
0.25,0.41,0.85,0.9,0.98,2.09
0.24,0.42,0.85,0.6,0.96,1.85
0.24,0.42,0.85,0.6,1.01,1.69
0.25,0.41,0.86,0.52,0.99,1.82
0.25,0.41,0.85,0.6,1.07,1.62
0.24,0.41,0.85,0.44,1.36,1.4
0.25,0.41,0.85,0.43,1.19,1.47
0.24,0.41,0.85,0.41,1.36,1.22
0.25,0.41,0.85,0.34,1.1,1.22
0.25,0.41,0.85,0.34,1.02,0.81
0.24,0.41,0.85,0.35,1.11,0.84
0.25,0.41,0.86,0.27,1.13,0.7
0.24,0.41,0.85,0.4,0.89,0.76
0.24,0.41,0.85,0.26,1.13,0.82
0.25,0.4,0.84,0.58,0.85,0.92
0.25,0.41,0.86,0.79,1.04,1.1
0.24,0.4,0.85,0.75,1.18,1.28
0.25,0.41,0.85,1.18,1.31,1.36
0.25,0.41,0.87,1.04,0.92,1.42
0.24,0.41,0.86,1.08,1.11,1.51
0.24,0.41,0.85,1.18,1.04,1.8
0.25,0.41,0.85,1.34,1.28,1.88
0.25,0.41,0.86,1.37,1.22,1.98
0.25,0.41,0.85,1.3,1.19,2.2
0.24,0.41,0.85,1.37,0.98,1.92
0.25,0.42,0.85,1.28,1.05,1.71
0.24,0.42,0.86,0.98,1.07,1.44
0.24,0.41,0.84,0.89,1.15,1.53
0.25,0.41,0.85,0.69,1.05,1.34
0.25,0.41,0.86,0.89,1.34,1.33
0.24,0.41,0.85,0.69,1.15,1.18
0.25,0.42,0.86,0.61,1.18,1.04
0.25,0.41,0.85,0.46,1.25,0.81
0.25,0.41,0.85,0.44,1.16,0.55
0.24,0.41,0.85,0.43,1.1,0.95
0.24,0.41,0.85,0.44,1.04,1.13
0.25,0.42,0.85,0.52,0.95,1.22
0.25,0.42,0.85,0.64,0.9,0.99
0.24,0.41,0.86,0.75,0.87,1.02
0.24,0.41,0.85,0.64,0.98,1.21
0.24,0.42,0.85,0.7,0.92,1.31
0.25,0.42,0.85,0.85,1.11,1.5
0.25,0.4,0.85,0.92,1.39,1.4
0.25,0.42,0.85,1.16,0.95,1.48
0.25,0.42,0.84,1.13,1.02,1.62
0.25,0.41,0.85,1.18,1.01,1.47
0.24,0.42,0.85,1.25,1.42,1.37
0.25,0.41,0.85,0.85,1.28,1.22
0.25,0.41,0.86,0.82,1.57,1.27
0.24,0.41,0.86,1.08,1.79,1.27
0.25,0.42,0.85,0.64,1.39,1.02
0.24,0.41,0.85,0.24,0.85,0.67
0.24,0.43,0.85,0.63,0.96,0.72
0.23,0.42,0.85,0.64,0.64,1.25
0.24,0.42,0.85,0.98,0.78,1.94
0.25,0.41,0.85,1.13,1.82,2.47
0.25,0.4,0.85,0.6,2.03,2.5
0.25,0.39,0.85,0.4,1.73,2.2
0.25,0.4,0.84,0.58,0.75,1.88
0.25,0.43,0.84,0.7,0.18,1.57
0.25,0.43,0.84,0.96,0.24,2.0
0.25,0.43,0.84,0.26,0.52,1.98
0.25,0.42,0.86,0.14,0.37,1.73
0.25,0.42,0.85,0.34,0.43,0.84
0.25,0.41,0.86,0.35,0.78,0.52
0.24,0.41,0.85,0.4,0.69,0.0
0.24,0.42,0.85,0.2,0.69,-0.11
0.24,0.41,0.85,0.17,0.84,-0.02
0.24,0.41,0.86,0.27,0.87,-0.11
0.24,0.41,0.85,0.02,1.08,0.24
0.24,0.42,0.86,0.08,1.22,0.5
0.24,0.42,0.86,0.31,1.11,0.58
0.24,0.41,0.86,0.61,1.27,1.1
0.25,0.41,0.86,0.21,0.84,1.62
0.25,0.41,0.86,0.24,0.9,2.18
0.25,0.41,0.85,0.78,0.99,2.21
0.25,0.41,0.86,0.44,0.99,2.49
0.25,0.42,0.85,0.26,0.66,2.14
0.24,0.42,0.85,0.82,0.41,1.54
0.24,0.43,0.84,0.49,0.15,1.59
0.24,0.43,0.85,0.21,0.38,1.56
0.24,0.42,0.84,0.66,0.72,1.33
0.24,0.41,0.85,0.67,1.54,1.18
0.25,0.4,0.85,0.75,1.48,0.5
0.23,0.41,0.85,1.48,1.18,0.14
0.24,0.43,0.86,0.61,1.63,0.32
0.25,0.42,0.86,-0.12,0.75,-0.21
0.23,0.41,0.86,-0.02,0.89,-0.4
0.25,0.41,0.85,0.41,1.22,0.41
0.23,0.39,0.82,3.07,0.58,0.73
0.24,0.4,0.84,4.85,0.27,1.71
0.26,0.42,0.88,3.98,3.19,2.41
0.25,0.42,0.86,1.92,2.03,2.12
0.23,0.43,0.87,-0.12,1.08,1.3
0.23,0.42,0.86,-0.24,0.87,0.87
0.23,0.42,0.86,-1.11,0.5,1.27
0.23,0.42,0.86,-0.9,0.24,1.34
0.24,0.42,0.85,-0.64,0.12,1.25
0.24,0.42,0.84,-0.56,0.63,1.05
0.25,0.42,0.85,-0.55,0.21,0.64
0.24,0.42,0.86,-0.4,0.2,0.06
0.24,0.41,0.84,0.52,0.46,-1.4
0.23,0.41,0.84,1.36,-0.18,-3.01
0.24,0.41,0.84,2.58,-0.5,-4.69
0.25,0.41,0.84,3.33,0.23,-5.16
0.24,0.41,0.84,3.62,1.22,-5.8
0.23,0.42,0.84,4.4,1.71,-5.63
0.24,0.42,0.85,5.33,1.04,-4.24
0.25,0.42,0.84,5.39,1.48,-2.63
0.24,0.43,0.85,5.8,1.97,-2.89
0.24,0.42,0.84,6.41,2.14,-2.21
0.25,0.42,0.83,6.24,2.31,-1.16
