acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0.26,0.43,0.84,-0.31,-0.03,0.9
0.26,0.43,0.84,-0.47,0.17,1.19
0.26,0.43,0.85,-0.56,0.17,1.3
0.27,0.42,0.85,-0.49,0.17,1.28
0.27,0.42,0.84,-0.37,0.12,1.57
0.27,0.43,0.84,-0.27,0.09,1.33
0.27,0.42,0.84,-0.32,0.37,1.48
0.27,0.43,0.84,-0.6,0.43,1.47
0.26,0.43,0.84,-0.35,0.2,1.37
0.27,0.43,0.85,-0.32,0.52,1.36
0.27,0.43,0.84,-0.6,0.53,1.18
0.27,0.43,0.84,-0.67,0.24,1.21
0.27,0.43,0.84,-0.38,0.23,1.15
0.27,0.43,0.84,-0.32,0.56,0.87
0.27,0.43,0.84,0.11,1.08,0.64
0.26,0.42,0.85,-0.24,0.85,0.73
0.26,0.42,0.84,-0.4,0.75,0.85
0.27,0.42,0.85,-0.32,0.75,0.63
0.26,0.42,0.84,-1.24,0.26,0.78
0.26,0.43,0.84,-1.24,0.06,0.55
0.26,0.43,0.84,-0.43,0.12,0.9
0.26,0.43,0.85,-0.78,-0.02,1.76
0.26,0.42,0.85,-0.2,0.47,2.32
0.27,0.41,0.84,0.17,1.15,2.63
0.28,0.41,0.85,-0.61,1.36,2.66
0.27,0.42,0.85,-0.85,0.84,2.47
0.27,0.42,0.85,-0.67,-0.18,1.8
0.26,0.43,0.84,-0.35,-0.69,1.69
0.27,0.43,0.84,-0.37,-0.37,2.15
0.28,0.44,0.84,-0.52,0.05,2.21
0.27,0.42,0.84,-0.64,0.03,1.63
0.28,0.42,0.85,-0.63,0.14,1.19
0.27,0.42,0.85,-0.63,0.18,0.49
0.27,0.43,0.85,-0.89,0.29,0.15
0.26,0.43,0.84,-0.99,0.38,-0.4
0.26,0.42,0.83,-1.3,0.41,-0.09
0.26,0.42,0.85,-1.21,0.44,0.09
0.26,0.42,0.84,-1.18,0.6,0.43
0.27,0.42,0.85,-1.08,0.63,0.63
0.26,0.42,0.86,-0.81,0.6,1.01
0.26,0.42,0.85,-0.53,0.66,1.48
0.26,0.42,0.85,-0.27,0.72,1.79
0.27,0.41,0.84,-0.29,0.64,2.11
0.27,0.41,0.84,-0.08,0.35,2.2
0.28,0.41,0.84,-0.17,0.47,2.11
0.27,0.42,0.83,0.08,-0.03,1.76
0.26,0.43,0.84,-0.27,-0.38,1.44
0.27,0.43,0.84,-0.09,-0.44,1.65
0.27,0.43,0.83,0.06,-0.02,1.66
0.27,0.43,0.84,-0.31,0.26,1.4
0.26,0.41,0.83,-0.92,0.17,1.11
0.26,0.42,0.85,-1.13,0.06,0.69
0.26,0.42,0.85,-0.85,-0.37,0.5
0.27,0.42,0.85,-0.87,-0.46,0.93
0.27,0.43,0.84,-0.7,-0.46,0.93
0.27,0.43,0.84,-0.82,-0.17,0.99
0.26,0.42,0.85,-0.81,-0.09,1.16
0.27,0.41,0.84,-0.32,0.08,1.33
0.27,0.41,0.84,-0.15,0.29,1.56
0.27,0.41,0.85,0.11,0.55,1.69
0.27,0.41,0.84,0.27,0.47,1.71
0.27,0.41,0.84,0.4,0.52,1.57
0.27,0.42,0.85,0.32,0.7,1.56
0.27,0.42,0.85,0.32,0.76,1.65
0.27,0.42,0.84,0.31,0.96,1.4
0.27,0.42,0.84,-0.15,1.02,1.37
0.27,0.42,0.84,0.37,0.92,1.4
0.27,0.42,0.84,0.05,0.99,1.22
0.27,0.42,0.84,-0.09,0.89,1.07
0.27,0.42,0.84,0.17,0.73,0.87
0.27,0.43,0.84,-0.03,0.46,0.67
0.27,0.42,0.85,-0.05,0.55,0.89
0.27,0.42,0.84,0.12,0.6,0.63
0.27,0.42,0.84,0.0,0.53,0.52
0.27,0.42,0.84,-0.11,0.44,0.44
0.27,0.42,0.85,-0.29,0.75,0.24
0.27,0.42,0.85,-0.12,0.64,0.44
0.27,0.42,0.84,-0.31,0.79,0.46
0.27,0.42,0.85,0.06,0.58,0.53
0.27,0.41,0.85,0.37,1.39,0.53
0.27,0.42,0.84,0.12,0.87,0.75
0.27,0.42,0.84,0.26,0.95,0.92
0.27,0.42,0.84,0.35,0.96,1.01
0.27,0.42,0.84,0.53,0.81,1.68
0.26,0.42,0.84,0.76,0.87,1.76
0.27,0.42,0.84,0.5,0.72,1.53
0.27,0.42,0.85,0.96,0.69,1.8
0.27,0.42,0.84,0.96,0.87,1.66
0.27,0.42,0.84,0.56,0.75,1.76
0.27,0.42,0.84,0.34,0.7,1.54
0.27,0.42,0.84,0.27,0.38,1.19
0.27,0.42,0.84,0.09,0.55,1.01
0.27,0.42,0.84,0.0,0.26,0.63
0.26,0.42,0.85,-0.29,0.41,0.55
0.27,0.42,0.84,-0.5,0.41,0.4
0.27,0.42,0.85,-0.5,0.56,0.4
0.26,0.42,0.85,-0.53,0.47,0.38
0.27,0.42,0.85,-0.58,0.75,0.63
0.26,0.42,0.84,-0.46,0.85,0.78
0.26,0.42,0.85,-0.4,0.58,0.79
0.27,0.42,0.84,-0.31,0.5,1.02
0.27,0.42,0.85,-0.14,0.72,1.04
0.27,0.42,0.84,0.06,0.66,1.22
0.27,0.41,0.84,-0.14,0.73,1.36
0.27,0.41,0.85,0.0,0.55,1.36
0.27,0.42,0.84,0.02,0.63,1.25
0.27,0.42,0.84,0.0,0.84,1.13
0.27,0.42,0.84,0.24,0.87,1.27
0.27,0.42,0.85,-0.05,0.85,1.18
0.27,0.42,0.85,-0.32,1.16,0.95
0.27,0.42,0.85,0.06,1.48,1.21
0.27,0.42,0.85,-0.46,1.02,0.96
0.27,0.42,0.84,-0.98,0.43,0.9
0.26,0.43,0.85,-1.02,0.31,1.02
