acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0.38,0.45,0.8,-1.77,0.92,1.11
0.38,0.45,0.8,-1.47,0.64,0.98
0.38,0.45,0.8,-1.24,0.92,0.92
0.38,0.45,0.8,-0.99,0.64,1.01
0.38,0.45,0.81,-0.84,0.21,1.31
0.38,0.45,0.8,-0.26,-0.03,0.95
0.38,0.45,0.8,-0.09,0.26,0.92
0.38,0.45,0.8,0.17,-0.24,0.95
0.39,0.45,0.8,0.09,-0.2,1.15
0.38,0.46,0.81,0.52,-0.06,1.3
0.38,0.45,0.8,0.37,0.11,1.18
0.38,0.45,0.81,0.76,0.06,1.18
0.38,0.45,0.8,0.82,0.03,1.48
0.38,0.45,0.8,0.75,0.15,1.66
0.38,0.45,0.8,0.79,0.12,1.8
0.38,0.44,0.81,0.69,0.21,1.71
0.38,0.45,0.8,0.69,0.55,1.44
0.37,0.45,0.81,0.26,0.52,1.24
0.38,0.45,0.81,0.15,0.41,1.27
0.38,0.45,0.81,0.02,0.43,1.21
0.38,0.45,0.8,-0.03,0.49,0.66
0.38,0.45,0.8,0.06,0.35,0.95
0.38,0.45,0.8,0.29,-0.06,0.79
0.39,0.45,0.79,-0.02,-0.06,1.07
0.39,0.45,0.8,-0.63,-0.26,0.79
0.38,0.46,0.79,-1.02,-0.43,0.7
0.38,0.46,0.81,-0.46,-0.08,0.99
0.38,0.46,0.81,0.82,0.38,1.77
0.39,0.44,0.81,1.85,1.27,2.17
0.38,0.44,0.81,1.8,1.89,1.92
0.38,0.43,0.82,1.79,1.77,2.29
0.38,0.43,0.8,2.4,0.79,1.98
0.38,0.45,0.81,2.66,-0.06,1.83
0.39,0.47,0.8,2.58,0.08,1.74
0.37,0.46,0.79,2.93,-0.69,2.17
0.38,0.46,0.79,2.82,0.37,1.88
0.39,0.45,0.8,2.7,0.21,1.79
0.4,0.45,0.8,2.46,0.37,1.85
0.4,0.45,0.8,2.44,0.79,1.63
0.39,0.45,0.8,2.37,1.01,1.04
0.38,0.46,0.79,2.2,0.75,0.66
0.38,0.46,0.8,1.98,0.79,0.69
0.37,0.46,0.8,1.39,0.9,1.1
0.38,0.46,0.8,1.11,0.85,1.19
0.38,0.46,0.8,1.19,0.93,1.21
0.38,0.45,0.8,1.1,0.82,1.33
0.37,0.44,0.8,1.16,1.22,1.13
0.39,0.45,0.8,1.44,1.18,1.4
0.39,0.45,0.8,1.6,1.1,1.54
0.38,0.45,0.8,2.05,0.85,1.6
0.38,0.45,0.8,2.84,0.92,1.57
0.38,0.45,0.79,3.63,0.93,1.1
0.39,0.46,0.79,3.57,1.01,1.5
0.39,0.45,0.8,3.59,1.11,1.1
0.38,0.47,0.81,3.88,0.61,1.02
0.38,0.46,0.79,4.15,-0.37,1.11
0.38,0.47,0.79,4.0,-0.09,1.27
0.38,0.45,0.8,4.05,-0.67,0.82
0.38,0.45,0.8,3.71,0.15,0.63
0.39,0.45,0.8,4.17,-0.2,0.44
0.39,0.46,0.8,4.79,0.27,0.14
0.39,0.46,0.79,4.81,0.87,0.06
0.39,0.46,0.8,4.52,-0.03,0.32
0.39,0.46,0.8,4.99,1.11,-0.41
0.37,0.47,0.78,4.89,0.43,-0.38
0.37,0.47,0.8,4.79,1.11,-0.02
0.38,0.46,0.8,4.96,1.11,0.2
0.38,0.46,0.8,4.95,1.47,0.15
0.38,0.46,0.81,4.82,1.15,0.44
0.38,0.46,0.79,5.28,1.82,0.11
0.38,0.46,0.79,5.13,1.76,0.2
0.38,0.47,0.78,4.81,2.31,0.27
0.38,0.48,0.79,4.56,1.88,0.38
0.38,0.47,0.8,4.5,2.08,0.11
0.39,0.48,0.79,4.26,1.71,0.29
0.38,0.47,0.79,4.49,1.95,0.37
0.39,0.47,0.79,4.08,1.48,0.4
0.39,0.47,0.79,3.97,1.25,0.49
0.39,0.48,0.79,3.57,1.36,0.15
0.38,0.48,0.8,3.34,1.77,0.06
0.38,0.48,0.79,2.75,1.44,0.14
0.38,0.47,0.79,2.55,1.56,0.15
0.38,0.47,0.79,2.18,1.44,0.24
0.37,0.48,0.79,2.0,1.51,0.37
0.38,0.47,0.79,1.85,1.42,0.38
0.37,0.47,0.79,2.12,1.56,0.31
0.38,0.47,0.79,1.76,1.76,0.41
0.38,0.47,0.79,2.11,2.06,0.67
0.38,0.47,0.79,2.18,1.91,0.85
0.37,0.48,0.79,2.61,2.0,0.78
0.38,0.48,0.79,2.96,2.23,1.04
0.37,0.47,0.79,3.11,2.05,1.02
0.37,0.48,0.79,3.19,2.08,1.1
0.37,0.48,0.79,2.72,1.53,1.19
0.37,0.48,0.79,2.47,1.66,1.08
0.37,0.48,0.79,2.21,1.69,1.04
0.38,0.48,0.78,2.44,1.5,1.04
0.38,0.48,0.78,2.02,1.86,0.89
0.37,0.48,0.78,1.65,0.89,0.89
0.38,0.48,0.78,1.85,1.74,0.44
0.38,0.48,0.79,2.26,2.02,0.46
0.38,0.48,0.78,2.53,1.73,0.41
0.38,0.48,0.79,2.66,1.76,0.5
0.37,0.48,0.79,2.73,1.3,0.53
0.37,0.48,0.79,3.16,1.18,0.69
0.37,0.49,0.79,3.39,1.16,0.96
0.37,0.48,0.79,3.21,0.56,1.45
0.38,0.48,0.79,3.73,0.99,1.57
0.37,0.49,0.78,3.13,0.47,1.85
0.37,0.48,0.78,4.02,1.27,1.94
0.38,0.48,0.78,4.99,1.48,1.4
0.38,0.49,0.78,4.96,1.77,1.07
0.38,0.49,0.78,5.79,2.23,1.13
0.38,0.48,0.78,6.87,3.01,1.16
0.38,0.48,0.76,7.4,2.93,1.68
0.37,0.49,0.78,9.05,4.32,0.84
0.38,0.48,0.76,11.18,4.72,1.56
0.38,0.49,0.81,11.62,5.24,0.92
0.36,0.5,0.76,10.73,12.2,2.0
0.38,0.49,0.78,10.21,3.94,4.08
0.37,0.51,0.79,8.69,2.5,4.29
0.34,0.5,0.76,9.8,0.63,2.93
0.36,0.51,0.79,8.95,0.5,5.85
0.37,0.48,0.78,12.93,0.18,5.86
0.44,0.48,0.72,18.08,3.11,8.58
0.46,0.47,0.77,17.36,5.4,9.16
0.33,0.5,0.85,11.36,4.2,1.54
0.31,0.51,0.83,8.93,-1.07,1.73
0.35,0.51,0.79,9.54,-2.76,3.88
0.34,0.51,0.77,9.51,-3.27,1.04
0.35,0.51,0.74,9.74,-1.39,-3.27
0.36,0.5,0.77,11.79,2.03,-7.89
0.37,0.52,0.78,9.56,8.46,-9.66
0.36,0.52,0.78,6.72,6.24,-9.13
0.36,0.5,0.78,5.89,3.65,-6.24
0.38,0.52,0.77,5.33,1.76,-2.82
0.37,0.54,0.78,1.11,2.06,-2.14
0.35,0.52,0.77,-0.37,0.92,-4.27
0.36,0.51,0.76,0.29,0.52,-5.15
0.38,0.52,0.75,2.0,2.49,-5.82
0.37,0.53,0.76,1.62,2.12,-6.56
0.36,0.52,0.77,0.64,0.79,-6.12
0.34,0.51,0.77,-0.38,-1.37,-6.85
0.34,0.51,0.78,-1.51,-4.37,-6.53
0.34,0.49,0.78,-1.22,-6.79,-5.16
0.37,0.49,0.76,-0.31,-9.07,-2.03
0.41,0.51,0.76,-2.55,-7.91,2.52
0.32,0.53,0.73,-4.5,-8.53,3.18
0.53,0.52,0.88,-6.61,-5.21,4.27
0.26,0.53,0.75,-7.4,-13.54,3.94
0.75,0.46,0.93,-10.35,-5.48,-7.95
0.15,0.49,0.72,-10.26,-18.09,-3.24
0.37,0.48,0.54,-3.74,-6.61,-17.36
0.31,0.46,0.86,-3.02,-10.63,-2.27
-0.01,0.59,0.56,2.27,11.28,-17.34
0.74,0.46,1.0,5.22,2.76,-0.66
-0.11,0.63,0.69,6.21,-9.22,-7.68
0.93,0.48,1.01,2.47,1.92,-8.58
-0.03,0.58,0.74,0.06,-18.95,-6.38
1.0,0.51,0.89,-3.25,-4.38,-16.29
0.13,0.5,0.78,-7.18,-13.91,0.41
0.72,0.6,0.74,-6.23,-8.41,-16.89
0.29,0.44,0.79,-10.02,-10.06,4.08
0.31,0.63,0.6,-5.94,-10.24,-9.47
0.77,0.5,0.97,-8.32,-4.05,1.6
0.13,0.56,0.71,-5.34,-9.02,-9.68
0.83,0.47,0.9,-7.83,7.82,-7.86
0.25,0.52,0.72,-4.14,-0.05,-11.83
0.76,0.47,0.85,-1.36,13.68,-13.65
0.25,0.51,0.75,7.05,-0.17,-7.68
0.63,0.47,0.92,12.26,7.04,2.41
0.2,0.53,0.7,21.57,-5.05,8.7
0.23,0.44,0.63,29.85,-4.64,26.29
0.67,0.51,0.72,42.7,4.47,29.01
0.31,0.53,0.6,52.56,4.2,35.94
0.31,0.47,0.57,60.9,6.06,44.24
0.52,0.46,0.51,77.86,17.21,44.58
0.32,0.48,0.57,92.79,17.53,39.68
0.42,0.53,0.76,93.04,29.59,38.7
