acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0.3,0.43,0.84,-0.31,0.58,0.18
0.3,0.43,0.83,-0.2,0.87,0.49
0.3,0.43,0.83,-0.05,0.85,0.4
0.29,0.43,0.83,0.17,0.93,0.99
0.3,0.43,0.83,0.29,0.69,1.07
0.29,0.43,0.83,-0.08,0.84,1.15
0.3,0.43,0.84,0.49,0.75,1.47
0.29,0.43,0.84,0.58,0.64,1.76
0.3,0.43,0.83,0.93,0.66,1.66
0.3,0.44,0.83,0.85,0.75,1.76
0.3,0.44,0.82,0.81,0.7,1.69
0.3,0.44,0.82,0.53,0.64,1.59
0.29,0.44,0.84,0.46,0.47,1.63
0.3,0.44,0.83,0.63,0.4,1.07
0.3,0.43,0.83,0.55,0.38,1.13
0.3,0.43,0.83,0.47,0.7,0.99
0.3,0.44,0.83,0.43,0.47,0.96
0.3,0.44,0.84,0.32,0.63,0.85
0.3,0.43,0.83,0.43,0.69,0.82
0.3,0.44,0.84,0.29,0.99,0.85
0.3,0.43,0.83,0.24,0.89,1.16
0.3,0.43,0.84,0.29,0.7,1.34
0.3,0.43,0.83,0.37,0.7,1.33
0.3,0.43,0.84,0.44,0.72,1.48
0.3,0.44,0.83,0.5,0.87,1.34
0.3,0.43,0.83,0.26,1.13,1.6
0.3,0.43,0.83,0.41,0.85,1.45
0.3,0.43,0.83,0.56,0.81,1.51
0.3,0.43,0.83,0.41,0.87,1.37
0.3,0.44,0.84,0.58,1.31,1.15
0.3,0.44,0.82,0.81,1.5,0.92
0.3,0.45,0.83,0.66,1.57,0.95
0.3,0.44,0.83,0.61,1.66,0.87
0.3,0.43,0.84,0.56,1.79,0.82
0.29,0.44,0.82,-0.23,1.51,0.89
0.29,0.43,0.84,-0.37,1.15,0.9
0.28,0.44,0.83,0.03,0.87,0.82
0.28,0.44,0.84,0.32,0.63,1.62
0.29,0.43,0.83,1.08,1.11,2.29
0.3,0.42,0.83,1.21,2.03,2.63
0.3,0.42,0.84,0.24,2.06,2.79
0.3,0.42,0.83,0.79,1.33,2.73
0.3,0.43,0.83,1.19,0.23,2.4
0.3,0.45,0.81,1.36,-0.14,2.44
0.31,0.45,0.82,0.81,-0.18,2.06
0.3,0.45,0.82,0.26,0.08,1.88
0.3,0.45,0.83,-0.11,0.35,0.78
0.3,0.44,0.84,-0.15,0.75,0.14
0.3,0.44,0.83,-0.18,0.87,-0.24
0.3,0.43,0.83,-0.43,0.93,-0.56
0.29,0.43,0.83,-0.41,0.95,-0.75
0.29,0.43,0.83,-0.32,0.99,-0.35
0.29,0.43,0.83,-0.2,1.13,-0.05
0.29,0.43,0.84,-0.02,1.36,0.47
0.3,0.43,0.84,0.27,0.81,1.04
0.29,0.43,0.84,0.7,1.05,1.33
0.29,0.43,0.84,0.92,1.02,1.97
0.29,0.43,0.83,1.36,0.79,2.43
0.3,0.43,0.83,1.51,1.07,2.87
0.3,0.43,0.83,1.45,0.61,2.79
0.31,0.43,0.83,1.28,0.53,2.26
0.3,0.44,0.83,1.31,0.61,1.53
0.3,0.45,0.83,0.85,-0.02,1.36
0.3,0.45,0.83,0.47,0.15,1.36
0.3,0.44,0.82,0.21,0.63,0.93
0.3,0.43,0.83,-0.31,1.02,0.76
0.3,0.42,0.83,-0.72,0.73,0.32
0.3,0.43,0.84,-0.37,0.05,0.0
0.29,0.44,0.84,-0.35,-0.09,0.12
0.3,0.44,0.82,-0.11,0.03,0.29
0.3,0.43,0.83,-0.08,0.0,0.66
0.3,0.43,0.83,0.21,0.09,1.18
0.29,0.43,0.84,0.24,-0.03,1.45
0.3,0.43,0.83,0.58,0.03,2.26
0.3,0.43,0.83,1.07,0.46,2.41
0.3,0.43,0.83,0.95,0.46,2.69
0.29,0.43,0.83,1.16,0.23,2.66
0.3,0.43,0.84,1.08,0.32,2.67
0.3,0.43,0.84,1.18,0.47,2.87
0.3,0.44,0.83,1.04,0.43,2.55
0.3,0.44,0.83,1.13,0.38,2.17
0.3,0.44,0.83,0.81,0.67,1.95
0.3,0.44,0.83,0.66,0.52,1.62
0.3,0.44,0.83,0.58,0.89,1.34
0.3,0.43,0.83,0.5,0.78,1.18
0.31,0.44,0.82,0.58,0.26,0.64
0.31,0.44,0.82,1.22,0.52,0.52
0.3,0.44,0.83,0.95,0.81,0.43
0.3,0.43,0.83,1.05,0.53,0.21
0.3,0.43,0.84,1.34,1.05,0.29
0.29,0.43,0.81,2.41,-1.66,0.4
0.29,0.43,0.83,3.04,2.34,0.24
0.29,0.44,0.83,3.44,1.76,0.18
0.29,0.43,0.81,6.41,3.59,0.46
0.32,0.45,0.85,5.62,3.98,0.92
0.3,0.44,0.86,5.01,4.34,0.09
0.3,0.44,0.85,3.92,2.29,0.08
0.3,0.45,0.83,2.78,0.34,0.89
0.31,0.45,0.85,2.4,2.44,1.56
0.3,0.44,0.84,1.76,1.27,1.04
0.3,0.45,0.83,0.17,0.55,0.81
0.29,0.45,0.83,0.55,0.64,0.24
0.3,0.44,0.82,0.44,0.34,0.23
0.27,0.42,0.8,2.14,1.16,-0.06
0.3,0.45,0.83,1.77,1.54,-0.08
0.3,0.44,0.83,1.39,1.28,-0.9
0.3,0.45,0.83,0.31,1.45,-1.51
0.29,0.45,0.83,0.32,1.44,-1.91
0.3,0.45,0.83,-0.27,1.08,-1.62
0.29,0.45,0.83,-0.2,0.81,-1.69
0.3,0.45,0.83,-0.64,0.6,-1.82
0.3,0.45,0.84,-1.01,0.66,-1.27
0.29,0.44,0.83,-0.76,0.06,-1.27
0.3,0.43,0.83,0.21,0.17,-0.63
0.28,0.44,0.82,0.92,0.72,-1.53
0.26,0.44,0.83,1.47,-0.23,-2.52
0.27,0.45,0.83,2.89,-1.31,-2.75
0.28,0.44,0.82,3.71,-1.54,-2.21
0.29,0.44,0.82,4.79,-0.96,-1.5
0.32,0.44,0.82,5.07,0.0,-0.85
0.31,0.45,0.82,4.02,0.31,-1.5
0.3,0.44,0.82,4.56,-0.03,-1.22
0.31,0.44,0.81,5.79,0.38,-0.31
0.32,0.45,0.81,6.37,1.62,-0.81
0.33,0.45,0.8,6.82,1.16,2.18
0.32,0.46,0.81,5.98,1.31,4.47
0.29,0.45,0.83,5.34,2.79,3.76
0.28,0.44,0.81,6.18,0.7,3.16
0.27,0.45,0.84,6.18,1.48,3.11
0.27,0.47,0.83,5.74,0.15,2.9
0.29,0.46,0.84,5.21,-0.93,2.92
0.29,0.46,0.84,5.71,-0.49,2.27
0.28,0.45,0.83,4.15,-0.23,0.69
0.28,0.44,0.84,3.44,-1.47,-0.58
0.27,0.44,0.83,3.47,-3.54,-1.28
0.29,0.46,0.83,3.57,-4.78,-1.77
0.29,0.47,0.81,3.62,-4.99,-3.18
0.3,0.47,0.81,3.39,-5.62,-4.7
0.33,0.47,0.81,3.01,-4.21,-6.47
0.29,0.46,0.8,2.02,-4.66,-6.92
