acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0.32,0.44,0.81,1.44,-0.03,1.69
0.32,0.46,0.81,1.34,-0.27,1.48
0.32,0.47,0.81,1.08,-0.14,1.86
0.31,0.46,0.81,0.79,0.81,1.92
0.31,0.45,0.81,0.67,1.08,1.3
0.3,0.45,0.81,0.49,1.1,0.66
0.31,0.45,0.81,0.6,1.07,0.23
0.3,0.45,0.81,0.63,1.01,-0.02
0.31,0.45,0.83,0.44,1.53,-0.12
0.31,0.45,0.82,0.53,1.54,0.17
0.3,0.45,0.82,0.38,1.33,0.08
0.3,0.45,0.83,0.32,1.76,0.21
0.3,0.45,0.82,0.23,1.5,0.41
0.31,0.45,0.82,0.37,1.15,0.87
0.31,0.45,0.82,0.67,1.02,1.07
0.3,0.45,0.82,0.63,1.21,1.47
0.31,0.45,0.81,0.44,0.96,1.6
0.31,0.45,0.82,0.37,0.72,1.76
0.3,0.45,0.82,0.85,0.61,1.15
0.3,0.46,0.81,0.72,0.05,1.19
0.31,0.46,0.81,0.89,0.23,1.25
0.31,0.46,0.81,0.41,0.66,1.34
0.31,0.45,0.82,-0.5,0.93,1.18
0.31,0.44,0.82,-0.5,1.05,0.76
0.3,0.45,0.82,-0.64,0.2,0.35
0.3,0.45,0.82,-0.69,-0.11,0.49
0.31,0.45,0.81,-0.89,-0.02,0.56
0.31,0.46,0.82,-1.21,0.09,0.67
0.31,0.45,0.82,-1.34,0.34,1.18
0.31,0.45,0.82,-1.3,0.49,1.59
0.31,0.45,0.82,-1.02,0.99,2.24
0.31,0.44,0.83,-1.04,1.3,3.37
0.31,0.45,0.82,-0.96,0.61,4.7
0.31,0.45,0.82,-1.3,0.09,5.02
0.31,0.45,0.82,-1.51,-0.15,4.53
0.31,0.45,0.83,-1.45,0.03,4.43
0.31,0.45,0.82,-1.44,0.34,3.95
0.31,0.45,0.81,-1.44,0.46,3.4
0.32,0.45,0.82,-1.4,0.84,3.39
0.31,0.45,0.82,-1.88,0.52,3.11
0.31,0.44,0.82,-1.47,0.26,2.35
0.31,0.44,0.82,-1.21,0.12,2.23
0.32,0.44,0.81,-1.24,0.08,1.92
0.31,0.44,0.82,-1.13,-0.02,1.73
0.31,0.45,0.82,-0.98,0.27,1.54
0.31,0.44,0.81,-0.73,0.26,1.27
0.31,0.45,0.82,-0.69,0.34,1.24
0.3,0.44,0.84,-0.37,0.24,0.89
0.31,0.44,0.82,0.02,0.49,0.58
0.31,0.44,0.82,0.34,0.5,0.76
0.31,0.44,0.82,0.34,0.53,0.84
0.31,0.44,0.82,0.58,0.41,0.66
0.31,0.44,0.82,0.93,0.49,0.82
0.31,0.45,0.82,0.76,0.38,0.92
0.31,0.45,0.82,0.98,0.29,1.13
0.32,0.45,0.82,0.95,0.46,1.05
0.32,0.45,0.82,0.87,0.46,0.93
0.31,0.45,0.83,0.99,0.6,0.95
0.3,0.45,0.82,0.99,0.5,0.99
0.31,0.45,0.82,1.11,0.78,0.69
0.31,0.45,0.82,0.99,0.85,0.47
0.31,0.46,0.82,0.6,1.01,0.32
0.32,0.45,0.82,0.47,0.84,0.12
0.31,0.45,0.83,0.05,0.9,0.0
0.31,0.45,0.83,-0.23,0.95,0.05
0.31,0.45,0.82,-0.09,0.66,0.11
0.3,0.45,0.81,-0.49,0.56,0.35
0.31,0.44,0.82,-0.55,0.73,0.47
0.31,0.44,0.83,-0.32,0.93,0.63
0.31,0.44,0.82,-0.12,0.7,0.84
0.31,0.45,0.81,0.08,0.9,1.07
0.32,0.45,0.81,0.26,0.5,1.28
0.31,0.45,0.82,0.05,0.53,1.19
0.31,0.44,0.81,1.22,0.61,1.16
0.32,0.45,0.82,1.65,1.08,1.07
0.31,0.45,0.83,1.3,1.44,1.24
0.3,0.44,0.81,1.79,0.76,1.07
0.31,0.45,0.83,1.77,1.13,1.31
0.31,0.45,0.83,0.67,0.69,1.11
0.31,0.46,0.83,-0.32,-0.11,0.89
0.3,0.47,0.83,-0.32,-0.26,0.75
0.3,0.46,0.82,-0.11,-0.31,0.73
0.3,0.45,0.83,0.02,-0.46,1.19
0.31,0.44,0.83,0.44,0.12,1.62
0.32,0.43,0.82,0.55,0.58,2.08
0.32,0.42,0.83,-0.03,0.0,2.55
